,STIM1_0.pdb_ringEdges,STIM1_1.pdb_ringEdges,STIM1_2.pdb_ringEdges,STIM1_3.pdb_ringEdges,STIM1_4.pdb_ringEdges,STIM1_5.pdb_ringEdges,STIM1_6.pdb_ringEdges,STIM1_7.pdb_ringEdges,STIM1_8.pdb_ringEdges,STIM1_9.pdb_ringEdges,STIM1_10.pdb_ringEdges,STIM1_11.pdb_ringEdges,STIM1_12.pdb_ringEdges,STIM1_13.pdb_ringEdges,STIM1_14.pdb_ringEdges,STIM1_15.pdb_ringEdges,STIM1_16.pdb_ringEdges,STIM1_17.pdb_ringEdges,STIM1_18.pdb_ringEdges,STIM1_19.pdb_ringEdges,STIM1_20.pdb_ringEdges,STIM1_21.pdb_ringEdges,STIM1_22.pdb_ringEdges,STIM1_23.pdb_ringEdges,STIM1_24.pdb_ringEdges,STIM1_25.pdb_ringEdges,STIM1_26.pdb_ringEdges,STIM1_27.pdb_ringEdges,STIM1_28.pdb_ringEdges,STIM1_29.pdb_ringEdges,STIM1_30.pdb_ringEdges,STIM1_31.pdb_ringEdges,STIM1_32.pdb_ringEdges,STIM1_33.pdb_ringEdges,STIM1_34.pdb_ringEdges,STIM1_35.pdb_ringEdges,STIM1_36.pdb_ringEdges,STIM1_37.pdb_ringEdges,STIM1_38.pdb_ringEdges,STIM1_39.pdb_ringEdges,STIM1_40.pdb_ringEdges,STIM1_41.pdb_ringEdges,STIM1_42.pdb_ringEdges,STIM1_43.pdb_ringEdges,STIM1_44.pdb_ringEdges,STIM1_45.pdb_ringEdges,STIM1_46.pdb_ringEdges,STIM1_47.pdb_ringEdges,STIM1_48.pdb_ringEdges,STIM1_49.pdb_ringEdges,STIM1_50.pdb_ringEdges,STIM1_51.pdb_ringEdges,STIM1_52.pdb_ringEdges,STIM1_53.pdb_ringEdges,STIM1_54.pdb_ringEdges,STIM1_55.pdb_ringEdges,STIM1_56.pdb_ringEdges,STIM1_57.pdb_ringEdges,STIM1_58.pdb_ringEdges,STIM1_59.pdb_ringEdges,STIM1_60.pdb_ringEdges,STIM1_61.pdb_ringEdges,STIM1_62.pdb_ringEdges,STIM1_63.pdb_ringEdges,STIM1_64.pdb_ringEdges,STIM1_65.pdb_ringEdges,STIM1_66.pdb_ringEdges,STIM1_67.pdb_ringEdges,STIM1_68.pdb_ringEdges,STIM1_69.pdb_ringEdges,STIM1_70.pdb_ringEdges,STIM1_71.pdb_ringEdges,STIM1_72.pdb_ringEdges,STIM1_73.pdb_ringEdges,STIM1_74.pdb_ringEdges,STIM1_75.pdb_ringEdges,STIM1_76.pdb_ringEdges,STIM1_77.pdb_ringEdges,STIM1_78.pdb_ringEdges,STIM1_79.pdb_ringEdges,STIM1_80.pdb_ringEdges,STIM1_81.pdb_ringEdges,STIM1_82.pdb_ringEdges,STIM1_83.pdb_ringEdges,STIM1_84.pdb_ringEdges,STIM1_85.pdb_ringEdges,STIM1_86.pdb_ringEdges,STIM1_87.pdb_ringEdges,STIM1_88.pdb_ringEdges,STIM1_89.pdb_ringEdges,STIM1_90.pdb_ringEdges,STIM1_91.pdb_ringEdges,STIM1_92.pdb_ringEdges,STIM1_93.pdb_ringEdges,STIM1_94.pdb_ringEdges,STIM1_95.pdb_ringEdges,STIM1_96.pdb_ringEdges,STIM1_97.pdb_ringEdges,STIM1_98.pdb_ringEdges,STIM1_99.pdb_ringEdges,STIM1_100.pdb_ringEdges
STIM1_51.pdb_ringEdges,23.31629499734255,20.563985979859197,23.177709152338334,21.89623166757949,23.386274381725805,22.35970905775134,23.84510740774346,21.79460142243466,24.635450601858068,22.782422164684846,21.206186021569174,22.961916566417123,21.638180439056764,22.754367499670863,23.92870547556709,21.78385719078528,21.648996969084788,22.61494326578621,23.49395436006609,22.503057501131376,21.491516263815125,23.618282236732497,21.13426990319481,22.614943265786213,21.145344201392167,20.538336247465473,22.892942617877384,23.950724609128766,20.383760065763266,20.09990551098159,19.0622806252468,19.86543880498816,19.21223770203201,18.642869659665788,19.84802725830736,19.06813568363758,19.11442492752732,21.200409532390776,21.529644246836714,20.435415375039184,18.30042148029901,19.361033350601435,19.031512015927778,20.60383045594592,16.68662371040688,21.02032976824797,18.699334648031464,17.228874267552477,14.313218263348867,15.829224273010707,17.948159630127183,0.0,19.484678934442176,16.69331203406522,20.178736217831812,20.256954016991592,18.586233131420258,17.215280754982427,19.003793990845924,17.30689695383152,17.14027850668774,15.109830467089502,18.097667844099387,16.399848741975944,19.178395467639582,18.67112349895363,16.573912442251256,19.08991372954709,18.36401942120313,16.396255953794014,20.26560074716294,16.577466727482076,18.41527845622094,18.61140768786798,17.215280754982427,18.852178949999146,18.46261674449924,19.022304329799375,19.7296455804123,20.48694044219807,20.807497158103768,19.517434066960227,19.592594709273722,17.475298180907473,18.123521057009757,18.768107535527296,18.611407687867978,19.074557915976,20.793409808707867,23.111928528577565,19.88634372293376,22.15442629930107,22.0005637700844,21.384990751865306,21.32189615897127,21.384990751865306,20.807497158103768,22.241521335507368,19.025075252731412,22.76724152860213,20.880538767589467
STIM1_52.pdb_ringEdges,24.846131138632828,25.15305088835643,27.659446148473585,25.520382490876198,26.691519426632976,24.213392411907577,25.092202068594197,24.331623599273943,26.329398194837747,24.21556933977834,23.938487061439332,25.024639021163427,24.963725621373598,24.94260077324201,26.500138949467512,24.191612358979544,24.571174893743173,24.942600773242024,26.331635702319936,24.32658927462775,24.060518014618527,25.855771700580867,23.74195906312365,25.32015160932849,20.992431268022195,22.938948294052413,23.007784324764614,24.451692606399046,23.07641502124103,21.12568516388075,20.753929300143366,23.933370041646615,22.33348374356387,20.981276259760094,21.624634244341586,20.45232687052026,23.474016643181056,20.466648991230418,20.056432013603008,19.511713834109663,19.89811256679715,20.578230387753784,17.502070752346857,19.658242841818478,20.201926379862012,19.5086941461191,19.52370850526226,18.09441217442514,19.269769874281117,18.181599012068745,18.780577134885394,19.484678934442176,0.0,17.585229884124907,18.427986804706013,19.939287695362886,16.08976756062806,15.710362945392728,17.830293879938196,15.19873515749245,15.792157802593527,15.891980328445225,18.268369750290628,18.0230687662212,16.95785930617606,16.381971561691294,18.15582850015752,13.83501904364372,16.4209168936423,18.852178949999146,16.763655777865395,18.836629333592647,18.92039627885308,17.592193476591525,14.701157471701064,14.597228153572232,16.881713421984617,16.968552765210607,19.565671567211012,17.21528075498243,18.094412174425138,17.674928593213437,14.301298255156617,17.65201967055364,18.94823630089959,17.03056986942949,18.06525638821916,17.728180168675618,18.078210791623068,19.496690237898285,17.931826108818353,19.169500970079028,19.01610904209311,19.58064223634141,20.2540454376193,19.741507839649586,19.87160336145624,20.61518970350814,19.97129723323688,22.625292837198643,22.834015154195185
STIM1_53.pdb_ringEdges,23.273300402562324,22.643170676708998,24.914178274022362,23.59299593871752,24.72753855099003,21.74054191575496,24.43926184195925,22.58359149141614,25.70790003152743,23.26803709786447,21.433943955520007,23.308513931725187,23.378781872896326,22.966777488734785,24.39150951528234,22.148897114999954,21.433943955520004,22.828650569442466,23.69973669431468,21.564973035353056,21.57014876697557,23.421318057165017,21.656873159317353,22.54985862552154,19.732317174758563,20.925115653593878,22.82865056944247,23.75651685376576,20.92511565359388,19.51171383410966,17.806975377447554,20.970115317615896,18.826996944640126,18.24561113203379,18.98191713959825,17.441730232071937,20.009377646454926,19.000122398626566,19.690709256087054,18.14258769779254,16.988915675049824,19.448281644266903,18.817689187479672,19.77085788997095,19.99767428338071,20.07659750659611,18.814558110655295,18.70530331464912,17.71103103026583,18.12967929440092,18.04224156306957,16.69331203406522,17.585229884124907,0.0,17.12969225027547,16.661704687719542,15.427851588966064,13.973618554400145,17.417891541068744,15.136587431444626,15.530015948119217,15.83255404038971,16.77031337968117,15.132694724086758,16.13633773037851,15.732354456475548,17.928280893994092,15.631512596243256,16.66905409257182,17.5852298841249,18.27447917581475,15.932123466115085,15.427851588966066,18.702153422417943,15.240704372418023,18.145834723965102,15.27870281437277,15.548872687769524,19.354706176090378,18.544896286972705,19.959571541594556,15.910408079974498,17.34376549513939,14.72865687472328,15.256057381306135,16.04567125088486,18.18773758469185,18.203841489126425,19.35470617609038,20.810030378187474,20.440877118273114,20.961463349118407,20.798777543087045,19.04047097326432,20.824106483897772,19.369839898006873,20.606388713550796,21.472174169512773,17.931826108818353,21.872144331876072,20.657487333791025
STIM1_54.pdb_ringEdges,25.16235652808599,24.836707018118883,26.351647051476334,26.175259044496805,27.433866921445215,23.368965041947906,26.364763894140957,23.89687145038613,24.95198489875298,25.157488443924645,24.635450601858082,25.444757002469665,25.026993179303414,25.50683143027379,26.440396624169818,24.12615422792156,25.14374180463172,25.630529276777565,26.984175667122173,25.157488443924635,24.256893849477226,25.916861710674635,23.426546923846765,25.13208517863882,22.638240269080562,23.950724609128766,25.876151062289964,24.64495168205555,23.68514400445199,24.198660991849327,21.131482079677262,23.86720366638524,22.404180119381873,20.60097085090895,21.987240838493648,20.529502310486716,22.997606885948375,22.549858625521544,21.746174928731897,19.43049628924882,19.818478574887024,22.085598099459585,20.807497158103768,21.67333230800777,22.024510658978144,22.0961956106728,20.498364464913635,20.858103104459882,19.81229748875546,20.343484567327337,20.138050682012842,20.178736217831812,18.427986804706013,17.12969225027547,0.0,16.84033548433067,18.497768564355685,17.817159223363806,20.62939875573828,17.72818016867562,18.239492036990566,19.79483919901167,18.976035478482338,18.39935961137038,18.589069056090285,18.239492036990562,20.759605976753935,18.836629333592654,20.03570456371179,20.922596367556533,19.55370263714025,15.89198032844523,16.763655777865395,19.794839199011665,18.168718325225797,19.40334822860788,18.858099240823407,17.21185818020542,21.29439275468304,21.58940308534248,22.836595138491635,20.495263207714327,17.48868958972889,17.56220395485539,19.336834753769136,19.321675180556834,19.79483919901167,19.324724092216957,19.157284525412187,20.779312908786,20.717217495966825,19.874567910080536,20.919780335900406,18.354730290336818,20.199009876724155,16.024109741987406,18.696183750212388,20.866500729954183,19.891956225585766,18.836629333592647,20.501238381956302
STIM1_55.pdb_ringEdges,22.903166566212857,22.96191656641712,24.72089158222566,24.142920704733285,24.27357002071158,21.217222783287617,24.348248587985257,23.56366931587497,22.011202221955408,25.220269933208023,24.44211640311793,25.38253076856314,23.303724292298725,22.215156499439164,25.06908284578202,24.322000121751508,21.059310853952734,23.551230649719336,23.225687463227768,21.225259195283744,20.46119412732989,22.262562867431892,22.81091809849232,23.281093237337075,22.427696056162286,23.483987617493863,25.32015160932849,22.892942617877395,21.41780755866845,23.7367996771833,20.90576864864571,22.479620400116495,21.904514419132532,20.98127625976009,21.181313982269945,21.211449299737843,20.807497158103768,22.479620400116495,17.948159630127186,19.673143067124155,19.251819605936863,20.423956142141616,20.11185773879247,21.305383822990876,19.726659252679305,18.197708348780818,18.696183750212384,19.089913729547092,20.050324283561327,20.421071348946413,19.58064223634141,20.256954016991592,19.939287695362886,16.661704687719542,16.84033548433067,0.0,15.074903421856295,16.812509185611745,18.50095325430097,17.817159223363806,18.325988662692023,19.062280625246785,17.19825121811054,18.824196864591578,18.673946531726163,15.590595455808185,20.986891442114548,18.75248820699506,19.63709509769633,19.32472409221695,17.83359776664052,16.57391244225126,13.835019043643724,20.033073428901318,17.90569611850856,20.2800547374764,18.604825580577774,16.74616698015197,19.074557915975998,19.074557915976,20.933782644662042,21.028441426725127,18.739999917268545,17.652019670553642,17.232293462696603,19.565671567211005,19.55370263714025,19.242717337804343,19.40334822860788,18.83662933359265,20.48694044219807,17.29336477138788,16.93745905913414,16.122496200059416,14.59319157381543,18.440686395269633,18.44068639526963,18.424789502652516,21.299634236405357,18.239492036990562,17.29336477138788
STIM1_56.pdb_ringEdges,23.771522275988765,21.502406571639682,25.403289782682602,23.578337186835817,25.094549888542087,21.305383822990887,25.29215339301528,23.618282236732504,24.58070081818618,23.76636930785854,23.48398761749387,24.590223052413382,22.83659513849165,22.414627007290786,25.370983853714197,22.810918098492316,22.143856655896688,23.60587234783595,23.28109323733708,21.43394395552,20.82998732820122,22.74148618271133,22.333483743563864,22.27307617911412,20.472632516863655,21.770401640688664,22.41462700729079,21.42873532606204,20.00379808897542,20.455207255756896,19.291320295917803,21.136763959927137,20.524064151681223,19.04380914278094,19.589587488880323,19.297105860041388,19.673143067124155,18.47529253106774,16.03871285600934,18.123521057009757,17.303492500451412,16.303136141921147,16.10796904226807,17.21185818020541,15.420614411793371,15.925115457213536,17.058040455634014,17.306896953831522,18.013001333877252,16.492422502470646,18.37068780809896,18.586233131420258,16.08976756062806,15.427851588966064,18.497768564355685,15.074903421856295,0.0,12.51467355801045,13.818087236796597,12.640405253046294,13.813822983749164,13.89417367156118,12.278423755616219,15.317720396310115,14.492125635197779,11.106252167554207,17.188061477791532,14.808336223405602,15.913720860562659,15.526621299956023,16.107969042268074,17.211858180205418,17.11973338921578,18.513602792868095,13.251181020935922,16.88896708808226,15.25605738130613,16.669054092571827,17.65201967055363,14.792518536448174,19.965707033920467,17.054313601054155,15.825501939208976,15.90670474403651,15.23337828432972,15.825501939208975,17.993797380932318,17.47529818090748,17.830293879938196,17.211858180205418,18.83662933359265,18.42798680470601,17.381180234857162,17.488689589728892,17.411481554493886,17.48868958972889,20.56112083332231,20.880538767589456,20.657487333791025,21.14255783811373,19.85981880835712
STIM1_57.pdb_ringEdges,23.381500671330134,23.03068394774188,25.885196751284575,23.965155584108842,25.582273416924753,22.56827711153305,24.413111231467425,22.55528951867651,26.0498627412355,23.37626172858059,22.130619988723133,23.818304471707833,24.019113835805122,24.016660883644935,25.005921779270768,22.544907811234335,22.414627007290793,23.48398761749387,24.070246035012755,23.51117168068087,22.262562867431892,24.060518014618545,22.204615764302492,23.618282236732504,20.331973521692927,21.783857190785284,22.28622823611588,23.371485973064445,21.783857190785287,19.70558493218053,18.639709216882185,22.689682796953274,19.454578385435113,19.059189730371404,19.765211000428838,18.98191713959825,20.446868185730832,16.909425837991733,17.502070752346853,16.524353650472733,17.502070752346853,17.411481554493882,15.729003477258086,17.592193476591532,18.197708348780814,17.93511129193973,16.317489546994633,17.140278506687743,18.02926131503705,16.317489546994633,16.414117576463063,17.215280754982427,15.710362945392728,13.973618554400145,17.817159223363806,16.812509185611745,12.51467355801045,0.0,14.89904008145616,12.153794826397665,13.369988374986974,13.487749250522164,15.004805431811223,13.851930154034424,12.896847761005114,13.369988374986972,15.695454336262634,13.487749250522164,15.325006164876033,16.107969042268078,16.4782214739861,16.089767560628054,15.99117973938647,16.9512753630548,12.283221050679053,15.129210926410334,13.077230344701134,16.107969042268078,19.157284525412184,16.005812897557814,19.17257408120321,14.926174917721507,15.439604766600636,14.899040081456162,16.02410974198741,13.965627794335726,16.76365577786539,15.609379013218128,17.306896953831522,18.752488206995057,18.513602792868095,18.065256388219165,18.739999917268545,17.32381969088141,18.768107535527296,16.191394019974855,21.031464062688435,21.442405279866495,18.9386606764326,22.555289518676496,20.626542695417758
STIM1_58.pdb_ringEdges,25.712663908496886,23.496461881105272,24.8579218574234,24.302486554119906,25.28056519827408,22.487688276721745,25.950519404519465,23.81583083685331,25.753632994261242,24.59476215744719,23.81583083685331,25.639661621441416,23.56366931587497,24.463673432856687,27.198210155429614,24.571174893743184,23.03068394774189,25.683041187740265,24.644951682055567,23.43382568097903,23.02051663291926,24.63545060185807,24.647342105554053,22.767241528602145,22.011202221955408,23.87480264945426,22.627896619579055,23.563669315874964,21.989920171462366,21.136763959927144,21.78385719078528,23.025365184084823,21.624634244341596,21.26962386185536,21.759645459948015,21.496709681525296,20.66626656276869,20.32304988403925,18.11059906379721,19.196979736608366,20.044756123784985,17.846720324938957,18.37068780809896,20.435415375039184,18.614572935777915,18.03605347092877,19.673143067124155,18.93587710829539,19.903721750840567,18.683657826224557,18.45337724599337,19.003793990845924,17.830293879938196,17.417891541068744,20.62939875573828,18.50095325430097,13.818087236796597,14.89904008145616,0.0,15.994863516602093,17.12317437787731,15.906704744036507,16.30313614192115,16.187754966415607,17.31334566120876,14.37892514661973,17.45852227423616,17.03056986942949,18.174861248310783,15.21413051875987,16.396255953794018,19.321675180556834,19.074557915976,18.76496818563123,14.685224341272022,18.529423490322664,16.70733023917736,18.839756742286447,18.097667844099387,17.044310696880146,21.095427330669697,17.143353628838522,16.857726588613136,18.51360279286809,16.331830337428276,17.04431069688015,18.424789502652523,17.741380700139636,19.57763317998969,19.157284525412187,20.652082876353727,18.338758887105204,18.667967839478784,19.40638430872647,19.33683475376914,19.729645580412303,22.91595700099208,22.085598099459585,21.45852317971262,23.303724292298707,20.406717240338583
STIM1_59.pdb_ringEdges,23.449037599464205,21.99788573350144,25.204220146203593,24.53278142284494,26.114773507515576,22.07232649493988,24.34824858798526,23.29367615549787,25.621393677032643,22.897818182512076,22.604588955795364,23.751817555911444,22.892942617877395,22.612337991843408,23.660387855831367,21.341083863410418,21.91519949697581,22.472032575225942,24.135855793481234,22.07471456793529,21.042592465625972,23.210529553858596,20.829987328201227,22.47203257522595,20.097282781356263,20.068101110233197,21.365769914304707,21.781152509708097,20.068101110233197,18.29050670864301,18.72435714217172,21.346313880365155,20.149672511621173,18.469249532522262,18.696183750212384,18.04224156306957,19.738523306609892,17.525175689439934,16.857726588613133,16.781126349276672,16.857726588613133,16.381971561691284,14.828110743350093,16.9512753630548,16.299522036079807,17.668611857224118,15.624369754731173,15.317720396310117,17.941334199780606,15.624369754731173,17.232293462696607,17.30689695383152,15.19873515749245,15.136587431444626,17.72818016867562,17.817159223363806,12.640405253046294,12.153794826397665,15.994863516602093,0.0,13.251181020935928,14.689235630585165,15.109830467089505,14.378925146619725,14.40294974094925,13.010311950689868,14.973568443693859,13.604490822615734,15.832554040389713,16.399848741975944,17.293364771387875,16.38197156169129,15.891980328445227,18.097667844099387,12.663565511848084,14.411451088652388,13.634202318735666,16.781126349276672,19.72665925267931,17.21528075498243,18.923509843742035,16.60185849314337,14.488487811699585,14.792518536448176,17.41486489697365,14.918694375194676,17.384569474506797,17.218702649451632,17.030569869429485,18.836629333592647,17.905696118508555,19.472660222065993,19.321675180556834,17.232293462696607,18.51360279286809,16.861221046940777,20.498364464913642,21.662527929100744,19.65201135730379,22.20196234081451,20.984084038759864
STIM1_60.pdb_ringEdges,23.970265818527192,22.154426299301075,25.215843426106595,23.240568646394017,24.649480709029284,23.177709152338327,24.59476215744718,23.685144004451995,26.340524972254318,23.96515558410885,23.685144004452,24.65444910082391,24.59261879558187,24.070246035012737,25.557292380032163,22.880139317622138,23.551230649719336,23.805998853132568,25.257618391719078,23.4313114568764,22.601982488337182,24.37491403284384,22.404180119381873,24.070246035012755,20.395241883166495,21.842920553226715,21.915199496975806,23.426546923846765,21.987240838493648,20.838173081255025,19.373121314268506,21.654152617486464,20.90576864864572,18.79303846038856,20.146748444059586,19.378882456718657,22.120038969925172,19.23022491775895,18.79303846038856,18.03605347092877,18.79303846038856,17.337328102577807,17.69842107441034,16.234712546665808,17.441730232071937,19.196979736608373,15.673015372056303,15.33683815690714,17.08174600301819,14.629268740301718,16.718183944992493,17.14027850668774,15.792157802593527,15.530015948119217,18.239492036990566,18.325988662692023,13.813822983749164,13.369988374986974,17.12317437787731,13.251181020935928,0.0,12.663565511848088,12.658912355155318,12.556724008651996,15.236838264878887,15.02039956528372,15.409249210792526,15.12531632060797,13.973618554400142,15.829224273010704,17.638752262996068,14.59319157381543,17.211858180205414,17.245873565544883,13.835019043643722,16.024109741987413,15.563921707420937,17.681856859942737,18.780577134885398,17.562203954855388,17.21528075498243,17.330262101195242,16.317489546994633,16.396255953794018,17.93511129193972,16.317489546994636,15.910408079974497,17.744701141598615,17.562203954855377,19.6433313141198,16.669054092571827,20.869323950970305,20.108928172532273,17.578880916132462,17.320418563787843,18.110599063797213,18.078210791623075,20.187416450495505,18.702153422417943,21.51329136664951,20.563985979859186
STIM1_61.pdb_ringEdges,24.53777344384359,22.627896619579055,25.026993179303417,23.055847263183725,24.475395017043358,23.630685608453728,24.786905770475254,22.54229444310606,25.794537009508115,23.766369307858536,22.11737539975401,24.070246035012755,23.874802649454256,24.506730605310054,25.476969383979885,23.20298029507511,23.618282236732497,23.85271343022627,24.942600773242024,23.879477744798805,23.202980295075104,25.05974256999499,23.01034482558331,24.506730605310064,20.003798088975415,21.893824126536725,22.6744400715462,23.874802649454264,22.882714101503854,19.529425224834533,20.383760065763262,21.5592926779891,20.677591511045833,19.673143067124155,20.04475612378499,20.0765975065961,20.86932395097031,18.303301688853256,18.513602792868088,17.04431069688015,17.993797380932318,15.710362945392736,16.495994345821185,16.686623710406888,16.577466727482072,18.094412174425145,15.336838156907136,13.932061067243257,15.832554040389708,14.705164414759745,15.673015372056303,15.109830467089502,15.891980328445225,15.83255404038971,19.79483919901167,19.062280625246785,13.89417367156118,13.487749250522164,15.906704744036507,14.689235630585165,12.663565511848088,0.0,13.932061067243255,12.430145901468054,15.514934040935321,15.9104080799745,13.818087236796597,16.00949330769067,14.926174917721504,13.604490822615734,16.460429412202732,15.710362945392733,17.638752262996068,13.927831709351999,12.764898576131138,17.047766909162835,15.256057381306135,17.565558266371795,19.006893894160516,17.830293879938196,17.668611857224107,16.129418449990183,15.825501939208975,16.65500367117407,17.515441692244554,16.22028589201204,14.153094273669621,16.76365577786539,17.652019670553635,20.48694044219807,16.951275363054805,19.56266020812622,20.030132339812127,18.686810836116646,18.097667844099387,18.855303779577653,19.321675180556834,21.60297137185122,18.61740454354432,22.427696056162272,19.23659303587585
STIM1_62.pdb_ringEdges,24.91909389022959,21.23102892342449,24.921458018491663,23.05840242689464,24.73487322563778,22.15442629930108,25.889508814704595,25.02699317930342,25.814964712367427,25.292153393015287,24.772953493804533,25.204220146203596,23.630685608453728,23.3589449692729,26.449249340910878,24.135855793481223,22.96191656641713,24.761122314922922,24.963725621373616,22.976968583155575,21.697640353255586,23.538785410565513,23.28109323733707,22.949151746665354,21.93923956198437,23.291146802591015,23.493954360066095,22.55528951867651,21.0565131060688,22.066776739227574,20.84122331215918,20.55516306629969,22.414627007290793,19.989144340688238,21.117610858525012,20.23060847774592,21.045392064102376,19.770857889970955,16.96508041502816,19.604539895037686,19.181709634339796,15.743880317185484,18.627145316329585,17.784236552842014,14.39519730418297,17.044310696880146,15.740137800683206,16.591582810420437,17.688168865924403,15.740137800683199,17.153931454365946,18.097667844099387,18.268369750290628,16.77031337968117,18.976035478482338,17.19825121811054,12.278423755616219,15.004805431811223,16.30313614192115,15.109830467089505,12.658912355155318,13.932061067243255,0.0,13.60449082261573,15.913720860562659,12.658912355155318,16.274391354317633,16.588031549815508,15.132694724086752,14.938322809877052,17.578880916132462,15.906704744036508,18.16547538943122,17.48868958972889,15.420614411793366,17.22887426755248,17.357258383876506,17.918765876662267,17.50207075234685,16.9512753630548,18.341971185691698,19.288024963089004,17.320418563787836,16.840335484330662,17.337328102577807,17.681856859942734,16.55978129653733,19.006893894160516,18.836629333592654,18.42478950265252,18.526243694455633,19.403348228607875,19.251819605936863,18.513602792868095,16.700647529571327,18.513602792868095,20.120566823584415,19.658242841818467,19.257617037252782,20.866500729954183,20.20192637986201
STIM1_63.pdb_ringEdges,24.61165035777434,22.28622823611588,24.71850827139031,23.521126904396265,24.78690577047525,23.167606360954178,25.83969664064616,23.695026135581536,26.451476710290464,24.477801998906585,23.017957263605037,24.25689384947724,24.96608552329719,24.709035475075254,25.794537009508115,23.416551490792372,22.88013931762215,24.32200012175152,25.391752308009746,23.8229906544273,23.281093237337064,24.751665827582407,22.951718788553457,24.451692606399053,21.735406758943913,22.404180119381873,22.892942617877395,23.28109323733707,22.54490781123433,20.233520426193994,20.003798088975415,21.4967096815253,20.458314585002235,19.279181043431965,20.29159523569556,19.850682920320423,20.956137285351062,18.74281257591331,18.780577134885394,17.515441692244554,18.094412174425138,16.414117576463056,17.685188477165532,16.41411757646306,16.68662371040688,18.85217894999915,15.03989526600511,15.321566094786107,17.068035313338335,15.248738669403183,15.75874311282864,16.399848741975944,18.0230687662212,15.132694724086758,18.39935961137038,18.824196864591578,15.317720396310115,13.851930154034424,16.187754966415607,14.378925146619725,12.556724008651996,12.430145901468054,13.60449082261573,0.0,15.631512596243258,15.214130518759871,14.362634553515225,15.522826402910129,14.40294974094925,15.233378284329723,17.106053146870735,15.21413051875987,17.381180234857162,15.725257420157948,15.129210926410336,16.591582810420437,14.957510881926368,17.846720324938957,18.7681075355273,17.211858180205418,17.922053453775884,16.787777022713318,16.30313614192115,16.76365577786539,17.77106785517343,14.701157471701068,15.317720396310111,17.57888091613246,19.102173260019768,20.108928172532273,17.398030718107645,20.108928172532273,20.40960406241376,17.744701141598618,17.306896953831522,18.61457293577791,19.41540984720343,20.64074393226948,17.849673742485567,21.648996969084774,20.26560074716294
STIM1_64.pdb_ringEdges,24.237327864587392,23.899077209651175,27.46160109832857,26.026938936179118,26.7066754132353,23.453797563615137,25.483419141920326,24.087051428342747,26.464544073595075,24.74884697024469,23.822990654427304,24.78690577047525,24.85299414214428,24.85062350067083,25.9301984913045,23.56590626274527,24.34824858798526,22.49003224514357,25.880464632853936,24.362444092712515,23.295939027946453,25.019744141362143,23.51117168068087,24.72302382348779,21.310622601390964,22.699998292524622,22.769556718967877,24.227666931862032,23.386274381725812,21.29388309736722,20.17842888453069,23.57064262591179,21.654152617486464,20.256647870408784,20.617746551653443,20.18396016796545,22.689682796953267,18.55467512494488,18.62997501319441,18.898422886497688,18.459425440595364,19.51743406696023,17.525175689439937,16.62649422089694,18.78651998996444,19.037376537389733,18.055212479348413,17.585229884124903,18.623399468194258,17.157004129441557,18.63313710703629,19.178395467639582,16.95785930617606,16.13633773037851,18.589069056090285,18.673946531726163,14.492125635197779,12.896847761005114,17.31334566120876,14.40294974094925,15.236838264878887,15.514934040935321,15.913720860562659,15.631512596243258,0.0,14.382590682094872,17.102336754976506,15.74722813064095,16.409866572590794,18.01627171508101,18.348056103868274,17.491703459711427,17.033664797515204,17.91192924568221,14.292731388458808,16.03107447544329,15.972165711617818,16.58064623159678,20.65748733379103,17.74767153632387,19.732317174758556,17.336702117475447,16.129418449990187,16.209098794224506,18.116761693624113,16.324329111183488,18.60482558057777,18.103834875774314,18.61740454354432,20.126114009323288,19.421158445078333,20.41507271107428,20.580791827528454,17.585229884124903,19.663920449438876,18.116761693624113,21.54296230341133,22.230714139738986,20.739282279224717,23.169881545936164,22.14889711499994
