,p16_0.pdb_ringEdges,p16_1.pdb_ringEdges,p16_2.pdb_ringEdges,p16_3.pdb_ringEdges,p16_4.pdb_ringEdges,p16_5.pdb_ringEdges,p16_6.pdb_ringEdges,p16_7.pdb_ringEdges,p16_8.pdb_ringEdges,p16_9.pdb_ringEdges,p16_10.pdb_ringEdges,p16_11.pdb_ringEdges,p16_12.pdb_ringEdges,p16_13.pdb_ringEdges,p16_14.pdb_ringEdges,p16_15.pdb_ringEdges,p16_16.pdb_ringEdges,p16_17.pdb_ringEdges,p16_18.pdb_ringEdges,p16_19.pdb_ringEdges,p16_20.pdb_ringEdges,p16_21.pdb_ringEdges,p16_22.pdb_ringEdges,p16_23.pdb_ringEdges,p16_24.pdb_ringEdges,p16_25.pdb_ringEdges,p16_26.pdb_ringEdges,p16_27.pdb_ringEdges,p16_28.pdb_ringEdges,p16_29.pdb_ringEdges,p16_30.pdb_ringEdges,p16_31.pdb_ringEdges,p16_32.pdb_ringEdges,p16_33.pdb_ringEdges,p16_34.pdb_ringEdges,p16_35.pdb_ringEdges,p16_36.pdb_ringEdges,p16_37.pdb_ringEdges,p16_38.pdb_ringEdges,p16_39.pdb_ringEdges,p16_40.pdb_ringEdges,p16_41.pdb_ringEdges,p16_42.pdb_ringEdges,p16_43.pdb_ringEdges,p16_44.pdb_ringEdges,p16_45.pdb_ringEdges,p16_46.pdb_ringEdges,p16_47.pdb_ringEdges,p16_48.pdb_ringEdges,p16_49.pdb_ringEdges,p16_50.pdb_ringEdges,p16_51.pdb_ringEdges,p16_52.pdb_ringEdges,p16_53.pdb_ringEdges,p16_54.pdb_ringEdges,p16_55.pdb_ringEdges,p16_56.pdb_ringEdges,p16_57.pdb_ringEdges,p16_58.pdb_ringEdges,p16_59.pdb_ringEdges,p16_60.pdb_ringEdges,p16_61.pdb_ringEdges,p16_62.pdb_ringEdges,p16_63.pdb_ringEdges,p16_64.pdb_ringEdges,p16_65.pdb_ringEdges,p16_66.pdb_ringEdges,p16_67.pdb_ringEdges,p16_68.pdb_ringEdges,p16_69.pdb_ringEdges,p16_70.pdb_ringEdges,p16_71.pdb_ringEdges,p16_72.pdb_ringEdges,p16_73.pdb_ringEdges,p16_74.pdb_ringEdges,p16_75.pdb_ringEdges,p16_76.pdb_ringEdges,p16_77.pdb_ringEdges,p16_78.pdb_ringEdges,p16_79.pdb_ringEdges,p16_80.pdb_ringEdges,p16_81.pdb_ringEdges,p16_82.pdb_ringEdges,p16_83.pdb_ringEdges,p16_84.pdb_ringEdges,p16_85.pdb_ringEdges,p16_86.pdb_ringEdges,p16_87.pdb_ringEdges,p16_88.pdb_ringEdges,p16_89.pdb_ringEdges,p16_90.pdb_ringEdges,p16_91.pdb_ringEdges,p16_92.pdb_ringEdges,p16_93.pdb_ringEdges,p16_94.pdb_ringEdges,p16_95.pdb_ringEdges,p16_96.pdb_ringEdges,p16_97.pdb_ringEdges,p16_98.pdb_ringEdges,p16_99.pdb_ringEdges,p16_100.pdb_ringEdges
p16_51.pdb_ringEdges,13.562160719805327,18.49232548099118,15.983041860629797,14.487867513362545,15.655182712530438,15.946945937882989,16.090843801283025,15.728630916531628,15.65518271253044,14.408095652756588,11.812088034247527,14.487867513362545,13.217861567090939,12.638386509334254,16.019056448228326,16.980547195271637,14.646107830282803,12.953633087651184,14.125346853398453,14.287602780744537,15.91076812642562,12.864350952291717,11.313708498984763,14.368043637395514,12.683901447591094,11.159855414894764,9.452826677951409,11.108097519758935,14.368043637395514,11.2626576626975,12.683901447591094,14.043515905322673,14.32787966145795,15.618329084438917,9.268133851253216,12.864350952291717,9.452826677951409,9.142932808403607,14.368043637395518,9.268133851253218,12.774444828561675,10.845603655125327,6.530242552662971,12.638386509334254,9.205746178983235,9.330104364776803,9.986431472719476,11.364530011086309,11.108097519758935,14.487867513362543,9.268133851253216,0.0,9.330104364776803,9.391665977371028,9.142932808403607,9.268133851253218,9.513594198633408,7.437878319675922,9.079684904560384,12.774444828561675,9.452826677951409,13.042304049333241,12.774444828561675,11.159855414894762,10.792338776705746,13.961205328956671,14.206706461195582,15.801737728940996,14.084490809253001,12.408307769188967,12.909069207212818,13.042304049333241,11.313708498984761,15.357877678236049,11.415125261939211,11.515648895808063,11.159855414894762,13.217861567090937,11.056097328424405,14.247212037709616,15.618329084438917,11.313708498984763,11.61530258914025,13.261387814993613,12.729253642892218,12.819476707371775,9.391665977371028,12.683901447591092,11.515648895808063,17.082055209180535,15.838164591489722,13.13037621932506,12.592707063472917,11.465497246898806,14.368043637395514,12.953633087651186,11.860774262319259,17.08205520918053,13.174191513481892,13.130376219325056,15.507242703691288
p16_52.pdb_ringEdges,11.664810183203562,17.482194331492494,14.40809565275659,12.90906920721282,14.368043637395516,14.448036638653171,14.368043637395516,14.448036638653171,14.448036638653171,12.909069207212823,9.205746178983235,15.838164591489718,14.125346853398453,11.00385140588112,14.448036638653173,15.432740894780284,13.174191513481894,11.159855414894762,12.683901447591094,12.86435095229172,14.084490809253,11.056097328424405,12.638386509334254,15.432740894780286,13.795110900089304,12.50084742890169,11.00385140588112,12.90906920721282,12.774444828561675,12.953633087651184,14.125346853398453,12.408307769188967,12.819476707371775,14.002421098159044,11.262657662697498,13.961205328956671,11.00385140588112,11.159855414894764,13.130376219325056,10.630943003917498,10.845603655125325,13.042304049333241,9.513594198633406,11.313708498984763,6.617900737355582,11.515648895808063,11.262657662697498,9.142932808403607,9.8117881367607,12.819476707371775,11.465497246898806,9.330104364776803,0.0,10.521970557209315,10.521970557209315,10.95135623518067,11.159855414894762,9.079684904560384,11.00385140588112,11.056097328424404,10.576597126659456,10.845603655125325,11.159855414894764,9.268133851253216,12.638386509334254,12.408307769188967,12.86435095229172,14.368043637395514,15.395354791382445,10.845603655125325,10.898608214673523,10.845603655125325,12.361778161819355,14.043515905322671,9.079684904560384,9.079684904560386,9.268133851253216,11.2626576626975,8.489275387815471,12.454663546952876,14.084490809253,12.173881461165477,9.573976026142564,11.714108544104025,14.002421098159044,11.108097519758935,10.630943003917498,10.630943003917498,9.079684904560384,17.92262087371853,14.327879661457954,11.763200302465831,10.188062140048594,12.86435095229172,13.130376219325058,14.287602780744535,13.130376219325058,15.983041860629793,11.211374369551546,11.364530011086309,14.287602780744544
p16_53.pdb_ringEdges,11.61530258914025,17.048286359532167,14.448036638653177,12.774444828561675,14.24721203770961,13.919867523234796,14.084490809253,14.487867513362545,16.603042400390134,15.432740894780288,12.592707063472918,12.864350952291717,11.00385140588112,13.878406590510508,14.32787966145795,15.470036648253458,12.86435095229172,11.00385140588112,12.54686131323525,12.638386509334254,14.043515905322671,13.919867523234796,9.015993322602915,12.268189539466334,13.75327387834916,12.819476707371775,11.056097328424404,9.015993322602915,12.454663546952869,8.69053644654998,10.792338776705746,12.173881461165477,12.408307769188967,13.71130920080209,11.108097519758935,10.792338776705744,10.845603655125325,6.617900737355582,12.638386509334254,4.801129810537009,10.576597126659456,9.205746178983235,9.079684904560386,10.95135623518067,10.738809705842874,7.2016947158055125,7.12122632745089,9.079684904560384,9.752878757976879,12.774444828561675,7.281273868804991,9.391665977371028,10.521970557209315,0.0,6.07300221737185,5.880159112340473,5.880159112340473,8.88724090184674,10.95135623518067,11.108097519758935,11.056097328424405,10.685012471935808,11.211374369551546,12.638386509334254,12.50084742890169,12.361778161819355,12.361778161819355,16.67231542692602,12.408307769188967,14.24721203770961,10.738809705842874,14.166085066160479,12.221126470313195,13.919867523234796,12.774444828561675,12.774444828561675,12.819476707371775,10.685012471935808,8.822160079854383,15.357877678236052,16.568297274502026,8.489275387815471,12.683901447591092,11.565583074986181,10.738809705842874,14.043515905322673,6.441391575096862,10.685012471935808,12.592707063472917,15.581388289140005,13.795110900089307,11.415125261939211,13.584637384978517,8.9518485923489,12.909069207212818,11.00385140588112,9.205746178983235,15.581388289140008,14.287602780744537,10.685012471935808,14.40809565275659
p16_54.pdb_ringEdges,11.714108544104024,17.51512663433952,14.368043637395523,12.953633087651184,14.24721203770961,14.084490809253,14.567202539626768,14.24721203770961,16.81000509180294,15.357877678236052,12.774444828561675,12.86435095229172,11.108097519758935,14.043515905322673,14.32787966145795,15.320308887446744,13.130376219325058,11.108097519758935,12.54686131323525,12.819476707371775,14.206706461195582,13.919867523234796,9.142932808403607,12.54686131323525,14.002421098159044,12.54686131323525,11.159855414894764,9.015993322602915,12.54686131323525,9.205746178983235,10.576597126659454,12.173881461165477,12.774444828561675,13.961205328956671,11.211374369551546,10.792338776705746,10.95135623518067,5.880159112340473,12.729253642892218,6.441391575096862,10.898608214673523,9.079684904560384,9.205746178983235,11.159855414894762,10.845603655125325,7.666789485628857,7.591252771714813,9.205746178983235,9.391665977371028,12.592707063472917,7.12122632745089,9.142932808403607,10.521970557209315,6.07300221737185,0.0,6.259907401708601,6.07300221737185,9.142932808403607,10.845603655125325,11.108097519758935,11.056097328424405,11.211374369551546,11.108097519758935,12.729253642892218,12.50084742890169,12.729253642892218,12.90906920721282,16.741301814395378,12.408307769188967,14.32787966145795,11.465497246898806,14.166085066160479,12.315072754521289,14.166085066160479,12.774444828561675,12.953633087651186,12.729253642892218,11.313708498984761,8.822160079854383,15.581388289140008,16.706844228273535,8.623971321608868,12.953633087651184,11.056097328424404,10.738809705842874,13.878406590510508,6.789822892775206,10.685012471935808,12.864350952291717,15.35787767823605,14.448036638653175,11.415125261939211,13.669215691732965,9.079684904560384,12.819476707371775,10.792338776705744,9.573976026142564,15.581388289140007,13.878406590510505,11.415125261939211,14.40809565275659
p16_55.pdb_ringEdges,12.29027450700867,17.449199874813367,14.368043637395521,13.042304049333243,14.24721203770961,14.002421098159044,14.40809565275658,14.40809565275658,16.946576075360067,15.581388289140008,12.774444828561675,12.86435095229172,11.211374369551546,14.206706461195582,14.32787966145795,15.395354791382445,13.562160719805327,11.61530258914025,12.54686131323525,12.638386509334254,14.368043637395514,14.084490809253,8.88724090184674,12.729253642892218,14.166085066160479,12.638386509334254,10.95135623518067,9.513594198633406,12.90906920721282,9.330104364776803,11.108097519758934,12.54686131323525,12.592707063472917,13.961205328956671,11.108097519758935,11.108097519758935,10.738809705842874,6.617900737355582,12.638386509334254,6.259907401708601,10.467058900851677,9.573976026142565,9.452826677951409,11.364530011086309,10.951356235180668,7.039838210775751,6.957498089185291,8.9518485923489,9.142932808403607,12.953633087651184,6.441391575096862,9.268133851253218,10.95135623518067,5.880159112340473,6.259907401708601,0.0,6.789822892775206,9.268133851253218,10.845603655125325,11.211374369551546,10.630943003917498,11.108097519758935,11.00385140588112,12.638386509334254,12.50084742890169,12.638386509334254,12.819476707371775,16.741301814395378,12.315072754521289,14.084490809253,10.95135623518067,14.16608506616048,12.592707063472917,14.166085066160479,12.86435095229172,12.683901447591094,12.638386509334254,11.313708498984761,9.330104364776803,15.357877678236049,16.498587510163063,8.756595577146117,13.042304049333241,11.664810183203562,10.738809705842874,13.878406590510508,6.789822892775206,10.685012471935808,12.592707063472917,15.728630916531634,14.287602780744542,11.909261457982034,13.919867523234798,9.69361138559388,13.261387814993611,11.313708498984761,9.205746178983235,15.801737728941001,14.448036638653171,11.211374369551546,14.327879661457956
p16_56.pdb_ringEdges,12.101267618150661,17.449199874813367,14.685401490907656,12.953633087651186,14.40809565275658,14.084490809253,14.567202539626768,14.567202539626766,16.81000509180294,15.43274089478029,12.774444828561675,13.042304049333243,11.00385140588112,13.961205328956673,14.567202539626766,15.320308887446744,12.592707063472917,10.898608214673523,12.45466354695287,12.90906920721282,14.287602780744537,14.002421098159044,8.756595577146117,12.268189539466336,14.166085066160479,12.638386509334254,11.056097328424404,9.268133851253216,12.729253642892218,8.822160079854383,10.792338776705744,12.45466354695287,12.683901447591092,14.043515905322671,11.313708498984761,11.313708498984761,10.95135623518067,6.789822892775206,12.729253642892218,6.789822892775206,10.792338776705746,9.079684904560384,8.951848592348902,10.845603655125325,11.159855414894762,6.874171752883079,6.957498089185291,8.9518485923489,9.513594198633406,12.592707063472917,6.957498089185291,9.513594198633408,11.159855414894762,5.880159112340473,6.07300221737185,6.789822892775206,0.0,9.015993322602917,10.845603655125325,11.108097519758935,11.664810183203564,11.108097519758935,11.313708498984763,13.086414225758546,12.774444828561675,12.07883707501454,12.638386509334254,16.81000509180294,12.500847428901691,14.002421098159044,11.159855414894762,14.24721203770961,12.864350952291717,14.002421098159044,12.774444828561675,13.042304049333241,12.638386509334254,11.211374369551546,9.079684904560384,15.655182712530443,16.568297274502026,8.88724090184674,13.042304049333241,11.465497246898806,11.159855414894764,14.125346853398455,6.441391575096862,10.898608214673523,12.864350952291717,15.655182712530443,14.36804363739552,11.515648895808065,14.084490809253003,9.452826677951409,12.638386509334254,11.108097519758934,9.330104364776803,15.507242703691285,13.711309200802088,11.211374369551546,14.166085066160486
p16_57.pdb_ringEdges,13.562160719805327,18.367251623566066,16.054990248032137,14.40809565275658,15.801737728940997,15.72863091653163,15.801737728941001,15.72863091653163,15.874507866387546,14.166085066160484,11.313708498984761,14.802656655742464,12.683901447591094,12.819476707371775,15.131065809861939,16.706844228273532,14.567202539626768,12.864350952291717,14.368043637395514,14.125346853398453,15.47003664825346,12.50084742890169,10.792338776705746,14.043515905322673,12.592707063472917,11.465497246898806,8.822160079854383,11.211374369551546,14.368043637395514,10.845603655125325,12.774444828561675,14.125346853398453,14.002421098159044,15.395354791382445,9.015993322602915,12.500847428901691,9.452826677951409,8.88724090184674,14.206706461195584,9.015993322602917,12.683901447591092,11.364530011086309,7.514956837613006,12.729253642892216,9.205746178983235,9.573976026142564,9.268133851253218,11.262657662697498,11.211374369551546,14.166085066160479,9.268133851253218,7.437878319675922,9.079684904560384,8.88724090184674,9.142932808403607,9.268133851253218,9.015993322602917,0.0,8.556888393747512,12.86435095229172,9.079684904560384,12.774444828561675,12.864350952291717,11.159855414894762,11.211374369551546,14.125346853398455,14.368043637395514,15.801737728940996,13.919867523234798,12.683901447591092,12.638386509334254,12.864350952291717,10.898608214673521,15.432740894780284,11.415125261939211,11.313708498984761,11.056097328424404,12.864350952291717,10.951356235180668,14.408095652756584,15.244893560173418,10.898608214673523,11.61530258914025,12.998044181428718,12.638386509334254,12.54686131323525,9.268133851253218,12.683901447591092,10.685012471935808,17.149393427035676,15.618329084438919,13.391117724010387,12.774444828561675,11.056097328424405,14.206706461195582,13.042304049333241,11.565583074986181,16.946576075360067,12.638386509334254,12.864350952291717,15.655182712530443
p16_58.pdb_ringEdges,14.841535851813923,19.45006644579301,16.810005091802942,15.470036648253458,16.706844228273532,16.637714966966886,17.115757434083164,16.568297274502026,16.912536719992207,15.16910329964347,12.998044181428718,15.618329084438916,14.125346853398453,14.084490809253,16.844251647352046,17.69611659016976,15.54435970518142,14.125346853398453,15.432740894780284,15.432740894780284,16.81000509180294,14.125346853398453,12.729253642892218,15.507242703691281,14.125346853398453,12.592707063472918,10.685012471935808,12.54686131323525,15.581388289140001,12.221126470313195,13.878406590510506,15.432740894780284,15.395354791382445,16.67231542692602,10.845603655125325,14.206706461195582,11.00385140588112,10.95135623518067,15.507242703691283,10.95135623518067,10.951356235180668,12.500847428901691,9.142932808403607,13.75327387834916,10.898608214673523,11.00385140588112,10.95135623518067,12.953633087651184,12.819476707371775,15.54435970518142,10.738809705842874,9.079684904560384,11.00385140588112,10.95135623518067,10.845603655125325,10.845603655125325,10.845603655125325,8.556888393747512,0.0,10.95135623518067,6.259907401708601,11.262657662697498,10.845603655125325,8.623971321608868,8.421119535862685,12.221126470313196,12.774444828561675,14.043515905322671,12.361778161819355,11.159855414894762,14.084490809253,14.52758918257352,12.361778161819355,16.844251647352046,12.998044181428716,12.729253642892218,12.683901447591092,14.206706461195582,12.408307769188967,15.320308887446748,16.53347913185213,12.454663546952869,13.086414225758546,14.40809565275658,13.75327387834916,14.002421098159044,11.159855414894764,13.878406590510506,12.45466354695287,18.050775841347555,16.878428716329122,14.52758918257352,13.71130920080209,12.864350952291721,15.58138828914,14.125346853398453,13.217861567090937,18.178027339788603,14.084490809253,14.287602780744537,16.775688624123884
p16_59.pdb_ringEdges,11.714108544104024,17.182963576989156,14.527589182573525,12.953633087651186,14.32787966145795,14.567202539626766,14.646107830282803,14.487867513362545,16.67231542692602,15.728630916531637,13.042304049333243,15.801737728940996,14.567202539626766,14.368043637395516,14.24721203770961,15.47003664825346,13.217861567090939,11.00385140588112,12.729253642892216,12.819476707371775,14.043515905322673,14.166085066160479,12.408307769188967,15.54435970518142,16.74130181439538,15.395354791382445,14.125346853398455,12.683901447591092,12.638386509334254,12.638386509334254,14.24721203770961,12.45466354695287,12.315072754521289,13.878406590510508,14.24721203770961,13.836821423963094,13.961205328956671,11.313708498984761,12.819476707371775,10.792338776705746,6.441391575096862,12.90906920721282,12.729253642892218,11.159855414894762,10.845603655125325,11.159855414894762,11.211374369551546,8.9518485923489,9.391665977371028,12.953633087651186,11.313708498984763,12.774444828561675,11.056097328424404,11.108097519758935,11.108097519758935,11.211374369551546,11.108097519758935,12.86435095229172,10.95135623518067,0.0,11.159855414894762,6.789822892775206,7.12122632745089,8.822160079854383,12.864350952291721,8.69053644654998,9.452826677951409,14.247212037709613,12.50084742890169,11.211374369551546,10.95135623518067,14.166085066160479,15.507242703691281,14.166085066160479,13.042304049333243,13.217861567090937,12.90906920721282,11.211374369551546,8.69053644654998,15.43274089478029,16.706844228273532,12.86435095229172,13.304771668560962,11.2626576626975,14.206706461195582,14.287602780744537,11.108097519758935,11.211374369551546,12.953633087651186,18.018822550369244,14.448036638653178,11.714108544104025,14.24721203770961,12.998044181428718,12.998044181428718,14.24721203770961,12.998044181428718,15.655182712530443,14.043515905322673,11.313708498984761,14.327879661457954
p16_60.pdb_ringEdges,14.841535851813923,19.68566543779544,17.08205520918053,15.618329084438916,16.844251647352046,16.77568862412388,16.980547195271644,16.844251647352046,16.98054719527164,15.76522669933281,12.819476707371775,15.765226699332807,14.527589182573521,14.166085066160479,16.706844228273532,17.825900029575134,15.91076812642562,14.287602780744537,15.507242703691281,15.282647742910859,16.741301814395378,14.287602780744537,12.54686131323525,15.72863091653163,14.287602780744537,12.774444828561675,10.792338776705746,12.998044181428718,15.432740894780284,12.86435095229172,14.287602780744537,15.432740894780284,15.470036648253458,16.603042400390134,11.262657662697498,14.043515905322673,11.00385140588112,11.056097328424404,15.581388289140003,10.738809705842874,10.845603655125325,12.774444828561675,9.513594198633406,14.24721203770961,11.108097519758935,11.313708498984761,11.364530011086309,12.592707063472917,13.174191513481894,15.765226699332805,11.2626576626975,9.452826677951409,10.576597126659456,11.056097328424405,11.056097328424405,10.630943003917498,11.664810183203564,9.079684904560384,6.259907401708601,11.159855414894762,0.0,10.738809705842874,11.056097328424404,8.489275387815471,8.69053644654998,12.683901447591094,12.774444828561675,14.287602780744537,12.638386509334254,10.738809705842874,14.40809565275658,14.206706461195582,12.729253642892216,16.637714966966886,13.086414225758546,12.998044181428718,12.683901447591092,14.448036638653171,12.50084742890169,15.470036648253464,16.741301814395378,12.546861313235247,13.086414225758546,14.646107830282803,14.002421098159044,14.002421098159044,11.159855414894764,13.878406590510506,12.361778161819355,18.241320201999212,16.810005091802942,14.76367507414449,14.043515905322673,13.130376219325056,15.801737728940996,14.685401490907648,13.391117724010387,18.178027339788603,14.32787966145795,14.52758918257352,16.775688624123887
p16_61.pdb_ringEdges,11.812088034247527,17.182963576989156,14.448036638653177,12.774444828561675,14.487867513362545,14.567202539626768,14.40809565275658,14.567202539626766,16.87842871632912,15.946945937882994,12.592707063472917,15.874507866387546,14.32787966145795,14.206706461195582,14.40809565275658,15.395354791382445,12.683901447591094,11.108097519758935,12.819476707371775,12.638386509334254,14.606708465749218,14.247212037709613,12.774444828561675,15.395354791382445,16.67231542692602,15.618329084438916,14.125346853398453,12.774444828561675,12.454663546952869,12.729253642892218,14.166085066160479,12.54686131323525,12.50084742890169,14.043515905322671,14.166085066160479,14.166085066160479,14.043515905322673,11.515648895808063,12.90906920721282,10.467058900851677,6.07300221737185,13.086414225758546,12.90906920721282,11.159855414894762,11.056097328424404,11.262657662697498,11.61530258914025,9.079684904560384,9.633979412580969,13.130376219325058,11.515648895808063,13.042304049333241,10.845603655125325,10.685012471935808,11.211374369551546,11.108097519758935,11.108097519758935,12.774444828561675,11.262657662697498,6.789822892775206,10.738809705842874,0.0,6.259907401708601,9.205746178983235,12.864350952291721,9.079684904560386,9.330104364776803,14.408095652756582,12.683901447591092,11.108097519758935,11.159855414894762,14.40809565275658,15.282647742910857,14.32787966145795,12.774444828561675,13.217861567090937,12.90906920721282,10.898608214673523,9.079684904560384,15.43274089478029,16.568297274502026,12.774444828561675,13.476910574908029,11.565583074986183,14.287602780744537,14.448036638653171,10.898608214673523,11.415125261939211,12.86435095229172,18.018822550369244,14.12534685339846,11.61530258914025,14.166085066160479,12.819476707371775,13.174191513481894,14.567202539626766,13.261387814993613,15.728630916531634,14.287602780744537,10.792338776705746,14.327879661457954
p16_62.pdb_ringEdges,11.812088034247527,17.580806174994144,14.368043637395523,12.953633087651184,14.40809565275658,14.567202539626766,14.802656655742464,14.24721203770961,16.87842871632912,15.801737728941003,12.774444828561675,15.655182712530438,14.32787966145795,14.287602780744537,14.327879661457951,15.395354791382445,13.391117724010387,11.515648895808063,12.819476707371775,12.729253642892216,14.52758918257352,14.247212037709613,12.864350952291717,15.838164591489718,16.81000509180294,15.838164591489718,14.206706461195582,12.50084742890169,12.998044181428716,12.729253642892218,14.084490809253,12.54686131323525,12.50084742890169,14.287602780744535,14.166085066160479,14.32787966145795,14.206706461195582,11.211374369551546,12.998044181428718,10.898608214673523,6.957498089185291,12.819476707371775,12.819476707371775,11.056097328424404,11.056097328424404,11.056097328424404,11.812088034247527,9.573976026142565,9.513594198633408,13.217861567090937,11.515648895808063,12.774444828561675,11.159855414894764,11.211374369551546,11.108097519758935,11.00385140588112,11.313708498984763,12.864350952291717,10.845603655125325,7.12122632745089,11.056097328424404,6.259907401708601,0.0,9.330104364776803,12.683901447591095,9.330104364776803,9.573976026142565,14.646107830282803,12.592707063472918,11.211374369551546,11.364530011086309,14.646107830282803,15.432740894780284,14.32787966145795,12.864350952291717,13.130376219325056,12.998044181428718,11.515648895808063,9.205746178983235,15.728630916531635,17.048286359532156,12.774444828561675,13.391117724010387,11.664810183203562,14.368043637395514,14.368043637395514,11.313708498984761,11.211374369551546,13.130376219325058,18.082672668813586,14.606708465749223,11.515648895808065,14.166085066160479,13.086414225758546,12.90906920721282,14.646107830282803,13.174191513481894,16.019056448228334,14.287602780744537,11.313708498984761,14.487867513362552
p16_63.pdb_ringEdges,13.604585468242387,18.461136458030808,15.581388289140008,14.606708465749218,15.618329084438917,15.618329084438916,16.197928304444748,15.838164591489718,15.765226699332807,14.448036638653177,11.36453001108631,16.77568862412388,15.765226699332807,12.86435095229172,15.544359705181423,16.741301814395378,14.606708465749218,12.819476707371775,14.40809565275658,14.24721203770961,15.65518271253044,12.819476707371775,13.878406590510506,16.946576075360067,15.470036648253458,14.002421098159044,12.683901447591092,14.043515905322673,13.919867523234796,14.166085066160479,15.395354791382445,14.166085066160479,14.287602780744535,15.20704564628303,12.90906920721282,15.54435970518142,12.50084742890169,12.819476707371775,14.40809565275658,12.45466354695287,8.822160079854383,14.32787966145795,11.211374369551546,12.864350952291717,9.015993322602915,12.774444828561675,13.086414225758546,10.792338776705746,11.056097328424404,14.368043637395514,12.90906920721282,11.159855414894762,9.268133851253216,12.638386509334254,12.729253642892218,12.638386509334254,13.086414225758546,11.159855414894762,8.623971321608868,8.822160079854383,8.489275387815471,9.205746178983235,9.330104364776803,0.0,10.95135623518067,11.00385140588112,11.515648895808065,12.819476707371775,13.795110900089304,9.079684904560384,12.683901447591094,13.086414225758546,13.961205328956673,15.54435970518142,11.2626576626975,11.465497246898806,11.415125261939211,13.174191513481894,11.00385140588112,13.795110900089309,15.357877678236049,13.961205328956673,11.465497246898806,12.864350952291721,15.282647742910857,12.683901447591092,12.90906920721282,12.819476707371775,11.159855414894762,19.121378575930873,15.507242703691286,13.34801451622764,12.546861313235247,14.24721203770961,14.487867513362545,15.765226699332805,14.567202539626766,16.980547195271644,13.042304049333243,13.086414225758546,15.983041860629795
p16_64.pdb_ringEdges,16.162312303103512,20.531909848669677,18.05077584134756,16.810005091802942,17.890438692501917,17.954745371514807,15.728630916531632,17.825900029575138,17.825900029575138,16.741301814395385,14.002421098159044,16.53347913185213,15.432740894780284,15.47003664825346,18.01882255036924,18.878738826018466,17.01445048844449,15.432740894780286,16.63771496696689,16.775688624123884,17.922620873718525,15.282647742910859,14.002421098159044,16.63771496696689,15.282647742910857,14.043515905322671,12.54686131323525,13.919867523234796,16.775688624123884,14.043515905322673,15.282647742910857,16.428581955991998,16.74130181439538,17.532536339858954,12.683901447591092,15.507242703691281,12.729253642892218,12.408307769188967,13.878406590510508,12.315072754521289,12.59270706347292,13.795110900089306,11.056097328424404,15.169103299643467,12.729253642892218,12.729253642892218,13.042304049333243,14.043515905322673,14.247212037709616,16.67231542692602,12.408307769188967,10.792338776705746,12.638386509334254,12.50084742890169,12.50084742890169,12.50084742890169,12.774444828561675,11.211374369551546,8.421119535862685,12.864350952291721,8.69053644654998,12.864350952291721,12.683901447591095,10.95135623518067,0.0,13.961205328956677,13.961205328956671,15.432740894780284,13.919867523234796,12.50084742890169,15.544359705181423,15.432740894780293,13.919867523234796,17.76112685385261,14.24721203770961,14.24721203770961,14.206706461195582,15.357877678236049,14.206706461195585,16.672315426926023,15.395354791382445,14.002421098159044,14.32787966145795,15.838164591489722,15.169103299643467,15.169103299643465,12.864350952291717,15.432740894780286,14.166085066160479,17.014450488444492,17.92262087371853,15.946945937882992,12.408307769188967,14.206706461195582,14.287602780744537,15.65518271253044,14.448036638653171,19.271477123159887,15.618329084438916,15.728630916531634,17.76112685385261
p16_65.pdb_ringEdges,13.34801451622764,18.2728844215889,15.874507866387551,13.878406590510505,12.909069207212818,15.54435970518142,15.838164591489718,15.983041860629788,15.54435970518142,16.63771496696689,14.287602780744537,16.77568862412388,15.47003664825346,15.357877678236049,15.765226699332807,16.67231542692602,14.287602780744537,12.638386509334254,14.084490809253,14.166085066160479,15.357877678236047,15.395354791382445,14.043515905322673,16.603042400390134,17.663521732655695,16.603042400390134,15.282647742910857,14.287602780744537,14.084490809253,14.002421098159044,15.169103299643465,14.084490809253,14.043515905322673,15.207045646283028,15.765226699332807,15.54435970518142,15.357877678236047,12.54686131323525,14.24721203770961,12.45466354695287,8.421119535862685,13.919867523234796,14.084490809253,12.683901447591094,12.774444828561677,12.500847428901691,12.638386509334254,10.792338776705746,10.95135623518067,14.125346853398453,12.638386509334254,13.961205328956671,12.408307769188967,12.361778161819355,12.729253642892218,12.638386509334254,12.07883707501454,14.125346853398455,12.221126470313196,8.69053644654998,12.683901447591094,9.079684904560386,9.330104364776803,11.00385140588112,13.961205328956677,0.0,10.685012471935808,12.638386509334254,14.125346853398455,12.45466354695287,12.500847428901691,15.395354791382445,16.568297274502026,15.395354791382445,14.287602780744537,14.368043637395514,13.836821423963094,12.819476707371775,10.576597126659456,16.428581955991998,17.63086661588473,13.878406590510505,14.287602780744535,13.042304049333241,12.592707063472917,15.432740894780284,12.07883707501454,12.361778161819355,14.287602780744537,19.00044602509485,15.581388289140007,13.086414225758546,15.320308887446746,14.32787966145795,14.166085066160479,15.470036648253458,14.40809565275658,16.775688624123884,15.357877678236049,12.729253642892218,15.544359705181428
