,VHL_0.pdb_ringEdges,VHL_1.pdb_ringEdges,VHL_2.pdb_ringEdges,VHL_3.pdb_ringEdges,VHL_4.pdb_ringEdges,VHL_5.pdb_ringEdges,VHL_6.pdb_ringEdges,VHL_7.pdb_ringEdges,VHL_8.pdb_ringEdges,VHL_9.pdb_ringEdges,VHL_10.pdb_ringEdges,VHL_11.pdb_ringEdges,VHL_12.pdb_ringEdges,VHL_13.pdb_ringEdges,VHL_14.pdb_ringEdges,VHL_15.pdb_ringEdges,VHL_16.pdb_ringEdges,VHL_17.pdb_ringEdges,VHL_18.pdb_ringEdges,VHL_19.pdb_ringEdges,VHL_20.pdb_ringEdges,VHL_21.pdb_ringEdges,VHL_22.pdb_ringEdges,VHL_23.pdb_ringEdges,VHL_24.pdb_ringEdges,VHL_25.pdb_ringEdges,VHL_26.pdb_ringEdges,VHL_27.pdb_ringEdges,VHL_28.pdb_ringEdges,VHL_29.pdb_ringEdges,VHL_30.pdb_ringEdges,VHL_31.pdb_ringEdges,VHL_32.pdb_ringEdges,VHL_33.pdb_ringEdges,VHL_34.pdb_ringEdges,VHL_35.pdb_ringEdges,VHL_36.pdb_ringEdges,VHL_37.pdb_ringEdges,VHL_38.pdb_ringEdges,VHL_39.pdb_ringEdges,VHL_40.pdb_ringEdges,VHL_41.pdb_ringEdges,VHL_42.pdb_ringEdges,VHL_43.pdb_ringEdges,VHL_44.pdb_ringEdges,VHL_45.pdb_ringEdges,VHL_46.pdb_ringEdges,VHL_47.pdb_ringEdges,VHL_48.pdb_ringEdges,VHL_49.pdb_ringEdges,VHL_50.pdb_ringEdges,VHL_51.pdb_ringEdges,VHL_52.pdb_ringEdges,VHL_53.pdb_ringEdges,VHL_54.pdb_ringEdges,VHL_55.pdb_ringEdges,VHL_56.pdb_ringEdges,VHL_57.pdb_ringEdges,VHL_58.pdb_ringEdges,VHL_59.pdb_ringEdges,VHL_60.pdb_ringEdges,VHL_61.pdb_ringEdges,VHL_62.pdb_ringEdges,VHL_63.pdb_ringEdges,VHL_64.pdb_ringEdges,VHL_65.pdb_ringEdges,VHL_66.pdb_ringEdges,VHL_67.pdb_ringEdges,VHL_68.pdb_ringEdges,VHL_69.pdb_ringEdges,VHL_70.pdb_ringEdges,VHL_71.pdb_ringEdges,VHL_72.pdb_ringEdges,VHL_73.pdb_ringEdges,VHL_74.pdb_ringEdges,VHL_75.pdb_ringEdges,VHL_76.pdb_ringEdges,VHL_77.pdb_ringEdges,VHL_78.pdb_ringEdges,VHL_79.pdb_ringEdges,VHL_80.pdb_ringEdges,VHL_81.pdb_ringEdges,VHL_82.pdb_ringEdges,VHL_83.pdb_ringEdges,VHL_84.pdb_ringEdges,VHL_85.pdb_ringEdges,VHL_86.pdb_ringEdges,VHL_87.pdb_ringEdges,VHL_88.pdb_ringEdges,VHL_89.pdb_ringEdges,VHL_90.pdb_ringEdges,VHL_91.pdb_ringEdges,VHL_92.pdb_ringEdges,VHL_93.pdb_ringEdges,VHL_94.pdb_ringEdges,VHL_95.pdb_ringEdges,VHL_96.pdb_ringEdges,VHL_97.pdb_ringEdges,VHL_98.pdb_ringEdges,VHL_99.pdb_ringEdges,VHL_100.pdb_ringEdges
VHL_51.pdb_ringEdges,18.725871614334412,18.34198316586003,16.99087295519355,18.58955764786529,17.150836163358395,18.249452585900745,18.589557647865295,18.895735468555802,18.823339508074024,19.67723813921561,17.538798385832983,16.46432554792426,20.61930904545084,18.715861309780244,20.191523909682385,18.10955287995291,21.19344721191928,20.673388120430396,19.029856359701355,19.51103059709122,20.187623869101454,17.936633871651313,19.387470586645165,20.159208833369462,20.159208833369462,18.35708792715648,16.700040077277574,16.626513311030966,15.759811342249852,14.505497193095371,16.20139004437825,17.07104192604965,16.503876900774117,16.879190934821878,16.236732924544647,16.74740548715475,15.344957365057523,18.657037261314528,18.313886130388884,15.3571650927194,16.910323921146816,15.509814012703742,13.87594077111403,16.77042766581962,16.910323921146816,15.929173948361708,15.314652548365746,13.790787750221291,13.605117147545084,17.31450622987129,13.465382855049864,0.0,12.72878812943693,15.344957365057521,14.104335626486167,15.672936702542055,14.509730647553972,17.727952926399308,15.518848078040179,16.578802517473505,17.098234011125612,19.312840981369195,17.892416904296784,19.383408767115004,18.073515665302555,18.99556516829631,17.82646002899494,16.575097534184124,16.152423576713645,15.631282988738185,16.309120196221595,16.023211509763396,17.444896372544576,17.35565895141395,16.731506420122912,16.152423576713645,13.465382855049867,15.267999575046561,16.77042766581962,14.460481036639953,17.28765432688843,17.246339335419588,17.071041926049645,17.28765432688843,15.585577827609487,18.378093772441726,14.200809558823902,17.13990600769899,16.86808475982282,16.798106379969017,18.03400113259378,17.13990600769899,18.282559134430194,18.135187877992294,18.5336467807101,18.490857498332034,19.098996139674643,17.646306298606856,19.550701298414907,19.190466793385497,16.618081415171243
VHL_52.pdb_ringEdges,19.26148292342645,20.422158723531986,16.990872955193545,18.313886130388884,19.094872956590894,18.923551130841556,18.98569706156152,19.285586801228433,19.477586553594257,20.3039889800979,19.444084986053774,18.203400218848095,20.119876958343895,18.313886130388884,21.86688432130329,19.322542014995328,21.19344721191928,21.74381982972176,20.438037719575025,20.393916029630553,20.187623869101454,19.68435967330488,19.76762644118181,20.159208833369462,18.456503452307516,19.027373567623293,17.13990600769899,17.6542471078458,18.416870047926295,17.355658951413954,17.254464217502406,18.07351566530256,18.239180807685223,19.119186883510867,17.71293401715433,18.459830831584252,17.35565895141395,19.83657641276658,18.03400113259378,17.20849451476122,16.606800618170066,15.66097512073509,13.122319748830662,16.606800618170062,17.5015859798769,16.389741366087634,15.793151112024612,13.032243478340181,14.33337606048689,17.739142182031536,14.00719725009788,12.72878812943693,0.0,16.140817335313862,14.966313880882707,15.82253948977571,13.416877372369358,18.142914714309505,15.518848078040179,16.720302148496238,16.18115945350773,17.81594437619707,19.119186883510867,19.644077066116584,17.789849357357703,19.383408767115,19.444084986053774,18.579473899809454,18.07351566530256,17.7426040929735,17.49087501131425,18.913645451154267,17.579426056400163,17.35565895141395,16.731506420122912,17.5015859798769,16.4962415189633,17.423398151612282,17.789849357357703,17.021801675600162,18.826602053527598,17.958131533903416,18.75393921874741,17.287654326888426,16.97983982933647,17.81594437619707,15.391377072535663,18.41687004792629,18.164168240632865,19.047640232459155,20.39692735853347,17.13990600769899,20.000078740002476,18.54103769318636,19.720567623716477,18.76392920925888,20.25281160611424,18.34258416092965,18.62789374021793,18.652816383997298,18.617830755682682
VHL_53.pdb_ringEdges,18.184790737680437,20.96769168240006,16.700040077277574,20.830323142110014,17.29849112713564,18.38828795343024,19.45056321675079,22.153650985074755,19.74650372721254,21.571999932837986,18.24945258590074,17.932243427154017,19.356253948766373,19.261482923426446,17.87084019104469,18.24945258590074,18.324116031788726,18.95797258172531,16.54704579099994,17.968563975415027,17.1508361633584,18.903151426634334,16.957101966038127,16.817594835855456,18.39590848039035,16.401171458065132,16.688814680290236,16.161098426846017,14.33337606048689,14.071359195411766,15.813878087220743,17.51229039733609,15.479831938699906,15.555741781162503,16.079330890611207,17.910714692256185,14.590688433942317,17.037429845725892,15.391377072535663,16.61808141517124,16.75924941472266,16.75924941472266,16.140817335313866,17.355658951413954,19.346569819467415,17.360195216435667,18.249452585900745,14.931127977388892,15.10050319858228,16.420939196479846,17.460777192252362,15.344957365057521,16.140817335313862,0.0,13.552580600936556,16.37743790832207,16.381187596954444,19.67171517567179,18.42114498822387,18.239180807685226,17.246339335419588,17.95813153390342,18.313886130388884,20.707866815089766,19.22441033571395,17.902887639338285,17.968563975415027,17.616474036546443,18.95797258172532,19.057476264574046,17.20849451476122,17.39318356844627,16.392623653223435,19.21465975775525,18.652816383997298,19.081837842122827,17.166989014123114,18.885815199456744,17.51229039733609,17.53879838583298,19.934064541228366,18.923551130841552,19.22441033571395,18.210319822328653,18.477396278381494,18.78867140668404,17.0292014136718,19.806067629911542,19.57131115874562,19.51103059709122,20.084388892006505,19.547559607638316,19.49439652984908,18.27489134149112,19.77710439542949,19.356253948766373,19.938014180173983,19.737011078154982,18.490857498332034,19.057476264574046,17.071041926049652
VHL_54.pdb_ringEdges,19.426664036590303,20.5780251265819,15.56778421972154,19.934064541228366,18.044389709823935,17.86299566627133,19.417015023966606,19.45056321675079,16.657267690985034,20.821324622970508,16.618081415171243,16.578802517473505,18.10955287995292,18.288501615457253,18.86537469028178,18.561241473548314,19.29530153735159,18.992331647728847,18.589557647865295,17.430627402751263,18.18479073768044,17.83087652024754,16.69353215314337,17.87084019104469,19.363493535252456,15.48491773195306,17.460777192252362,16.51236711427333,15.87936808278785,14.978830205683911,15.530919123442038,18.923551130841556,16.921402372962962,17.866433578610412,15.237541703482039,16.555513866083373,14.97883020568391,16.157297661321195,15.759811342249852,15.80501266044575,14.104335626486167,13.738961209571496,13.738961209571494,15.302410905721983,17.09823401112561,16.58355128518456,15.672936702542053,13.652953878421298,13.837982648476169,16.99087295519355,14.931127977388893,14.104335626486167,14.966313880882707,13.552580600936556,0.0,15.040732098114244,14.378790154224124,18.989843949552252,15.062494486554353,15.178310260440874,18.073515665302555,17.921789843123992,16.23673292454465,19.806067629911542,17.81594437619707,16.99087295519355,16.921402372962962,16.236732924544647,15.71448000697967,17.20849451476122,16.11200950824263,16.618081415171247,16.660954401678293,18.51596459496209,17.219381133309444,17.39318356844627,15.74791574760612,17.892416904296784,15.47983193869991,15.834379023350367,17.605832963274093,19.346569819467415,17.968563975415023,16.57509753418412,16.25379422693832,16.77042766581962,17.28765432688843,17.902887639338285,17.352119841452396,17.99439982874812,19.67723813921561,20.02871953718491,16.043641269887907,17.40395465965352,18.153240963539123,18.662860504347247,19.90528754981813,17.82646002899494,16.882829184110186,18.352798065973307,15.643267274569665
VHL_55.pdb_ringEdges,17.029201413671796,18.33176323508152,18.76065576477564,18.17448241418781,19.029856359701352,17.82646002899494,16.57509753418412,18.885815199456747,18.413534905512723,18.75066403023645,19.115974273914077,19.081837842122827,20.673388120430396,20.830323142110018,21.33859023157026,20.4031030525562,19.71034342154584,20.300963865252,20.983157850662675,21.420499417044187,20.242856229950767,19.9970076501618,17.886342830285898,20.46460358765837,21.06794407901576,19.611743227998492,17.918362551735385,18.558695990031023,19.020006044196194,17.709466306198888,19.12330482426023,18.687736515238864,19.640950311373892,19.70083334901519,17.64282549192681,18.79286177098387,18.67770577221372,18.24349738538073,19.829509545596366,18.41353490551272,18.541037693186357,17.69888114262558,17.35565895141395,18.81338106472662,19.60772786750122,17.93663387165131,16.492517988660772,14.586478475996483,15.433678278260514,17.029201413671796,13.451458370134615,15.672936702542055,15.82253948977571,16.37743790832207,15.040732098114244,0.0,15.421531118771703,17.13356516076296,17.281367691572868,17.087270207660623,19.24856063746516,19.88882486047651,19.70083334901519,20.21062322984085,18.41353490551272,19.05425325036732,19.640950311373892,19.319363221275964,17.852501534060206,18.515964594962092,19.47758655359426,19.898245085441957,17.928818134083443,18.948084896892414,18.378093772441726,16.75924941472266,16.56378746295998,18.885815199456744,18.41353490551272,16.948834535919698,18.339235509015033,20.268823272464374,15.994191859182706,15.10050319858228,15.421531118771703,20.14295367311272,17.029201413671796,19.547559607638316,17.605832963274096,16.948834535919698,18.174482414187807,19.020006044196194,19.800580600729468,21.635200247831754,17.54678784790902,19.617283075787796,19.68123931825336,19.737011078154982,20.619309045450844,20.641827423221972,18.823339508074024
VHL_56.pdb_ringEdges,17.82646002899494,19.074656476200012,16.61808141517124,19.190466793385493,16.92140237296296,18.184790737680437,18.652816383997298,19.48720557448815,18.210319822328653,20.11056055084719,17.018193136693313,17.568762543868438,19.020006044196194,18.923551130841556,21.230790298359434,18.044389709823932,20.4031030525562,20.368108466906907,20.986084628426898,19.450563216750787,20.129189053921266,17.870840191044685,18.79286177098387,19.588040703007458,19.326616626720266,18.568791021496253,16.770427665819625,16.85996048976792,17.7898493573577,17.579426056400163,16.583551285184562,18.691022730408875,18.17448241418781,18.51596459496209,17.21938113330944,18.940852819020872,16.99087295519355,19.397134296014904,17.393183568446265,15.908597190416543,16.392623653223435,15.908597190416543,13.987395901113553,17.13990600769899,17.590083104466764,14.515156347057633,16.208095576122584,13.32879187748784,14.947783129027561,18.51596459496209,14.283518391411667,14.509730647553972,13.416877372369358,16.381187596954444,14.378790154224124,15.421531118771703,0.0,17.794274935283,13.524081758166608,16.19652922866866,18.44207787155429,19.251751121906867,17.53879838583298,19.58402048272306,18.41687004792629,19.322542014995328,18.725871614334412,18.662860504347247,15.75981134224985,16.027044073449215,17.128968877406184,18.725871614334412,17.932243427154024,16.99087295519355,15.891165276916222,17.723510787811463,15.793151112024612,17.35565895141395,16.700040077277574,15.879368082787853,17.219381133309444,18.45223670371911,16.535716533003413,15.344957365057521,15.834379023350364,16.420939196479846,17.03280762038575,17.942690920826642,17.96856397541502,17.74970333565992,19.190466793385497,17.501585979876896,17.936633871651313,18.8957354685558,17.037429845725892,17.28765432688843,19.684359673304876,17.86643357861041,19.227604827475904,19.251751121906867,17.28765432688843
VHL_57.pdb_ringEdges,22.409081398706597,20.413828877719606,21.460309454659864,22.522289921477483,20.86831603587669,20.03265051395279,21.600014581505718,22.095497813401874,21.045881636516622,19.027373567623297,21.427041565186272,20.307866673259834,21.27739549510508,21.665968088879534,20.917987587825202,20.15920883336946,20.83705058700377,20.307866673259834,20.249778845880922,21.427041565186276,21.101778109203938,19.806067629911542,19.63140662266084,21.551914981506364,19.24856063746516,19.876468895355416,17.998775111429413,19.477586553594257,20.499433447135633,19.810042788333153,20.84082909771861,18.965364203465185,18.999709902468314,18.79286177098387,17.36019521643567,17.029201413671796,19.928612754008054,18.527782926121525,20.342964888934965,17.727952926399308,18.695234981770675,18.421144988223865,18.421144988223862,17.727952926399308,18.14291471430951,16.322536471100126,16.66567976080675,18.484980070018366,18.067502474589322,20.217556882551673,17.962515650763866,17.727952926399308,18.142914714309505,19.67171517567179,18.989843949552252,17.13356516076296,17.794274935283,0.0,15.672936702542055,18.246863607098696,16.654431204341908,17.965934519239635,17.17515143373279,18.723348512687547,17.363732680458575,17.468802337828148,16.80644795646557,18.79286177098387,18.142914714309512,18.2468636070987,18.558695990031023,19.648084998149006,18.218014792839693,18.282559134430194,16.806447956465572,17.860350668009062,15.472810798809247,18.21801479283969,17.438666423043166,16.34615705276628,15.768702181978615,16.043641269887903,18.142914714309512,19.160573035666705,16.914979616690967,18.989843949552252,17.62442828692451,16.389741366087634,15.727302104813244,14.988184322703622,19.002942167559787,16.859960489767925,18.972752945492875,19.624426367061545,17.842177756277792,18.360433323073384,17.060060647352298,17.7977261221233,21.224855433876954,18.796129606623175,19.363493535252456
VHL_58.pdb_ringEdges,20.723678875666163,20.85276469141659,18.90315142663433,21.438650797834637,19.433877393643833,19.527811783988138,20.95875214173264,20.98983631061606,20.065169414237374,22.036405097163623,19.77710439542949,20.000078740002476,21.045881636516622,20.714634029886355,21.51732501010641,19.914699987460292,22.07446238900914,22.271693838967266,22.159976690627033,20.711668893318485,21.110657084034234,19.29530153735159,19.64095031137389,21.56060858416767,20.152255105242478,19.367559531461993,17.936633871651317,17.800380425909065,19.160573035666705,18.695234981770675,19.140425949069442,19.484781058903014,20.03265051395279,20.342964888934965,18.07787180004598,18.45223670371911,18.42114498822387,19.652092112786583,19.06160753687274,19.098996139674643,17.87084019104469,18.002187093725038,15.031620215373083,18.282559134430194,17.870840191044685,16.477615453202628,14.127540535238367,15.768702181978613,15.27717663654682,19.051773637647425,16.58355128518456,15.518848078040179,15.518848078040179,18.42114498822387,15.062494486554353,17.281367691572868,13.524081758166608,15.672936702542055,0.0,14.817525269697038,18.385718524694415,18.93095619249605,17.186059173680853,18.73335481640075,17.7977261221233,18.459830831584252,17.834320624178094,16.887492459651998,14.338868491143199,15.962159978558745,17.068274202507073,16.957101966038127,17.87427659457936,16.31771174323879,14.127540535238367,16.47283614647646,15.400480614240792,16.69721085671798,15.366288902844087,14.81752526969704,15.929173948361711,17.546787847909016,18.28255913443019,18.63212026345394,17.650767867127268,17.896817119033372,16.669364611029213,17.010140560552806,17.037429845725892,16.806447956465572,18.597095700779107,17.1480813187186,17.59187357128374,18.840733222103022,17.27343780326623,17.80825253268036,17.789849357357703,17.227518729486352,18.081268856597617,18.38571852469441,16.31771174323879
VHL_59.pdb_ringEdges,21.291305385987254,20.936574635797392,18.725871614334416,21.042139946861557,18.725871614334412,18.551142333823105,20.552985108017605,20.336073994549952,19.898245085441953,22.115729963332058,19.08183784212283,20.087446622481004,21.60504461360599,21.520179140430503,21.545410750539162,19.74650372721254,21.689578033599233,22.121425820117476,22.23886078768105,20.796047474248105,20.95206377371815,18.79286177098387,20.432720401163568,21.16638249752413,21.75026472822874,19.457767713934935,18.44207787155429,18.11729064933388,19.51417816886735,18.239180807685226,19.231699553511525,20.587665445696768,19.865452939020567,20.920923482726053,18.45223670371911,19.813142858245882,19.057476264574046,19.218757241852547,18.885815199456744,19.190466793385493,17.81594437619707,18.099201705108563,15.953376953500236,20.087446622481004,19.713459169839897,17.613792019078076,14.415324304473682,15.555741781162505,16.038732645751338,20.178338740607675,16.381187596954444,16.578802517473505,16.720302148496238,18.239180807685226,15.178310260440874,17.087270207660623,16.19652922866866,18.246863607098696,14.817525269697038,0.0,17.921789843123996,18.2034002188481,16.99087295519355,17.866433578610412,16.26909538256289,15.747915747606118,17.93224342715402,16.381187596954447,15.479831938699906,15.751815293462851,17.170566282353445,17.932243427154024,17.39671432458838,16.42467895394481,13.518258285985445,16.882829184110182,14.496809314982407,17.39671432458838,17.18147693320627,14.590688433942313,17.101825661165005,18.889066954026625,18.652816383997298,19.26148292342645,18.16416824063287,18.40335470958839,16.156225488870977,15.879368082787849,18.00822209414705,17.789849357357703,18.13857420018861,17.961551236868313,17.1064292375657,18.93345162803605,16.47283614647646,17.619960048932693,18.38571852469441,14.978830205683911,17.181476933206273,18.07351566530256,16.731506420122912
VHL_60.pdb_ringEdges,22.495423856602226,21.350247559832685,17.892416904296784,21.453777451281947,20.584682019848337,21.976508574699892,20.974224901917598,21.59352483872491,21.008209868757582,19.957356112274137,19.60772786750122,17.81594437619707,18.515964594962092,16.84052106100934,19.51821277477166,19.081837842122827,20.18762386910145,20.268823272464374,18.184790737680437,19.081837842122827,19.128986126719322,20.71463402988635,21.036975322243002,18.830783977223312,18.558695990031023,17.322599139415594,19.957356112274137,21.135557977579435,18.03400113259378,17.538798385832983,18.421144988223865,17.393183568446272,15.994191859182711,16.381187596954447,15.057266014868697,16.555513866083373,18.51596459496209,18.484980070018366,17.13990600769899,14.808063349320207,16.72030214849624,15.95337695350024,19.574449037408694,16.26909538256289,19.574449037408694,17.026426888763982,16.75924941472266,17.460777192252362,18.17448241418781,19.020006044196194,18.75066403023645,17.098234011125612,16.18115945350773,17.246339335419588,18.073515665302555,19.24856063746516,18.44207787155429,16.654431204341908,18.385718524694415,17.921789843123996,0.0,12.72878812943693,13.40290249444465,17.423398151612282,14.104335626486167,14.33337606048689,15.763707945435186,16.99087295519355,18.652816383997298,18.480719895989328,15.79315111202461,17.35565895141395,14.2008095588239,17.95813153390342,17.77931205102925,19.190466793385497,16.381187596954447,18.17448241418781,16.269095382562888,17.5015859798769,17.10182566116501,17.0600606473523,18.378093772441726,17.605832963274096,18.715861309780248,17.63568322562655,15.920372725427486,16.6497026527562,17.855941466898106,16.910323921146816,18.138574200188614,15.879368082787847,15.962159978558743,16.112009508242632,18.9554803743,16.424678953944806,17.691138401831463,16.567494975516958,17.18147693320627,15.272021662808479,15.793151112024606
VHL_61.pdb_ringEdges,22.82387201721626,22.94114345432951,18.85126199330319,23.03752502017345,21.423366446972324,22.763972087420292,21.453777451281947,23.817283474947008,21.596368898643565,20.821324622970508,20.733251470414206,19.43444462276387,19.057476264574046,18.69102273040888,20.400787386379278,20.48644645098257,21.282501777041237,21.59636889864356,19.51417816886735,19.98369414037512,20.281095499150656,21.310896994464148,20.793775567755954,20.000078740002476,20.25281160611424,19.12651620257186,20.821324622970508,21.135557977579438,20.396927358533468,19.703950601119015,21.463171166801814,18.923551130841556,19.15646310622494,19.217855870308956,16.184954615491257,18.834045233101666,20.32987793883362,18.611993423934965,18.41687004792629,17.318053026536248,15.78128064821223,15.781280648212231,19.04764023245916,17.475021543699334,19.04764023245916,17.613792019078076,16.75924941472266,18.98569706156152,19.383408767115,20.178338740607675,20.04255315591988,19.312840981369195,17.81594437619707,17.95813153390342,17.921789843123992,19.88882486047651,19.251751121906867,17.965934519239635,18.93095619249605,18.2034002188481,12.72878812943693,0.0,14.843540974491814,17.423398151612282,14.808063349320205,14.333376060486888,16.84416766278371,18.278251781529224,19.312840981369195,18.480719895989324,18.167549161064212,18.34258416092965,16.80176218729527,16.646013450058472,17.355658951413954,19.31284098136919,17.423398151612282,18.85126199330319,16.578802517473505,17.208494514761217,16.03873264575134,17.779312051029255,19.574449037408694,19.383408767115004,18.16416824063287,18.480719895989328,18.554452741469714,17.385938747785012,18.816645336836306,18.753939218747412,19.349744143662388,17.249900148062025,17.030033682999413,17.464294282997802,20.36880430895191,18.037406451484728,18.257131062838685,16.112009508242625,16.882829184110182,16.99448729515536,16.871725404066893
VHL_62.pdb_ringEdges,20.917987587825202,21.286201215922116,17.683214158973644,21.626536630125802,20.152255105242478,20.739327015102727,21.279615768243897,21.890277567187304,19.45056321675079,21.12892557758184,19.67723813921561,19.119186883510867,17.0292014136718,18.213692175864985,19.588040703007458,17.928818134083446,18.95797258172531,19.187266118505836,19.842053487836708,18.76065576477564,18.662860504347243,18.86537469028178,18.827522156438455,17.506084431590754,19.29285290537266,16.043641269887907,20.64182742322197,19.204330220359115,17.95813153390342,18.313886130388884,17.36019521643567,18.452236703719112,16.840521061009344,17.5015859798769,15.805012660445753,16.778783002802026,17.749703335659923,17.292208431572437,16.921402372962962,14.715571055724038,16.03873264575134,14.899981503978376,18.725871614334416,16.35280322233306,18.17448241418781,17.1064292375657,16.84052106100934,17.82646002899494,18.24945258590074,20.495591997758506,18.82333950807402,17.892416904296784,19.119186883510867,18.313886130388884,16.23673292454465,19.70083334901519,17.53879838583298,17.17515143373279,17.186059173680853,16.99087295519355,13.40290249444465,14.843540974491814,0.0,16.606800618170062,16.496241518963295,14.590688433942313,14.509730647553972,16.770427665819625,16.57509753418412,16.067671851894332,16.952457838663207,17.434150575786955,15.631282988738187,18.715861309780244,16.225186991630814,16.879190934821878,14.49257208604778,17.68321415897364,16.352803222333055,16.236732924544643,15.805012660445747,18.416870047926295,18.17448241418781,17.683214158973644,18.239180807685226,16.067671851894335,16.910323921146816,14.97883020568391,16.309120196221595,16.067671851894332,18.49085749833203,17.4642942829978,13.475787561166909,15.403548011370068,17.506084431590754,16.196529228668656,17.186059173680853,14.378790154224124,17.68668701701354,14.843540974491814,14.887398888633681
VHL_63.pdb_ringEdges,22.10041507430783,23.22068043791998,20.403103052556204,21.860473804577744,21.955359147041758,22.038548904028943,22.320993966522707,22.90390744781232,22.516066005109696,21.12892557758184,22.712166776532772,22.000429487575804,19.957356112274137,19.48720557448815,22.409081398706594,19.677238139215614,21.98503427978825,22.516066005109693,21.12892557758184,21.215356197402794,20.27806696901852,20.032650513952795,22.54290746920978,20.746083967823903,21.812948549186295,19.64808499814901,22.405567362128934,20.95875214173264,21.71381504433358,22.238860787681052,21.929234792456324,19.901331415912455,20.79900058168301,20.610218396761464,18.923551130841556,19.48478105890302,20.326856676874677,20.432720401163568,20.371123610772045,19.11918688351087,18.85126199330319,18.579473899809457,19.383408767115004,20.76763077938782,19.644077066116584,19.197768899240902,18.691022730408875,17.82646002899494,18.798642939796284,19.6172830757878,19.47758655359426,19.383408767115004,19.644077066116584,20.707866815089766,19.806067629911542,20.21062322984085,19.58402048272306,18.723348512687547,18.73335481640075,17.866433578610412,17.423398151612282,17.423398151612282,16.606800618170062,0.0,14.365751047181847,15.509814012703742,16.225186991630814,19.477586553594257,14.715571055724036,17.71293401715433,18.715861309780248,19.15325674903587,19.453720572026526,18.98569706156152,17.72351078781146,19.90133141591246,18.203400218848103,19.83260657262597,19.119186883510867,17.997812640499394,17.318053026536244,17.855941466898106,18.85126199330319,18.249452585900745,19.70395060111902,19.667712059052402,18.35279806597331,16.280610176419536,16.92140237296296,16.990872955193545,19.03308350521626,17.328870816632207,16.58355128518456,18.589557647865295,17.794274935283003,15.730305772140584,16.669364611029213,16.507597868907965,19.52377916172751,17.57942605640016,19.514178168867353
VHL_64.pdb_ringEdges,22.01745907086028,22.367580589266296,19.806067629911542,22.008945926313718,19.547559607638316,21.008209868757582,21.19344721191928,22.37370503884759,22.434646995813672,21.042139946861557,21.128925577581835,20.610218396761457,20.37112361077204,19.393074500518917,20.802786003605643,19.84205348783671,20.95206377371815,21.976508574699892,19.67723813921561,20.393916029630553,20.685420328657283,19.941094355488314,21.771613390061354,21.14442276755807,21.014880367263416,18.758137341842687,19.796603542300467,20.37800265300758,20.79900058168301,20.864542502970618,21.374869341590802,18.07351566530256,19.32254201499533,19.383408767115,17.579426056400163,19.00294216755979,20.486446450982566,19.57847122308253,18.03400113259378,17.5015859798769,17.63568322562655,18.2034002188481,18.480719895989324,18.203400218848103,19.550701298414907,16.076392434274158,16.73150642012291,17.13990600769899,17.57942605640016,21.55045352757325,19.119186883510867,18.073515665302555,17.789849357357703,19.22441033571395,17.81594437619707,18.41353490551272,18.41687004792629,17.363732680458575,17.7977261221233,16.26909538256289,14.104335626486167,14.808063349320205,16.496241518963295,14.365751047181847,0.0,13.08217516648566,15.793151112024608,17.89241690429678,16.910323921146816,17.021801675600162,16.89923820675074,19.057476264574046,18.14890291905696,15.994191859182708,16.73150642012291,19.288771161310034,16.496241518963295,18.826602053527598,17.7898493573577,15.953376953500237,15.182356108584532,17.464294282997802,18.07351566530256,16.99087295519355,17.855941466898106,19.574449037408694,16.66095440167829,16.92503154837195,17.249900148062025,16.269095382562888,17.829904986034656,16.31288558840748,16.61523823880607,18.763929209258883,18.106943897931384,16.083150081232006,16.47283614647646,15.437657200576771,17.366453316305016,16.57880251747351,18.21369217586498
VHL_65.pdb_ringEdges,22.329388142158066,22.221504800317888,17.393183568446272,22.320993966522707,19.640950311373892,21.095135088675033,20.300963865252005,21.99763766844353,20.084388892006505,20.393916029630553,18.6145316191833,18.579473899809454,18.313886130388887,18.213692175864985,19.06160753687274,19.93406454122837,18.95797258172531,20.584682019848337,18.388287953430236,19.417015023966606,17.82646002899494,20.03265051395279,20.365788821715416,18.90315142663433,19.554728368729723,17.97636243235023,20.39391602963055,19.96437772515727,19.58402048272306,18.313886130388884,20.444894247400775,19.52377916172751,18.288501615457253,18.35279806597331,16.436084749409265,17.664859017113276,19.51417816886735,17.717378807572622,17.355658951413954,16.03873264575134,16.801762187295274,17.101825661165005,18.85126199330319,17.686687017013536,19.901331415912455,17.401239887039633,17.72351078781146,17.82646002899494,17.968563975415023,19.35625394876637,19.737011078154982,18.99556516829631,19.383408767115,17.902887639338285,16.99087295519355,19.05425325036732,19.322542014995328,17.468802337828148,18.459830831584252,15.747915747606118,14.33337606048689,14.333376060486888,14.590688433942313,15.509814012703742,13.08217516648566,0.0,13.416877372369358,16.152423576713645,17.605832963274093,17.423398151612282,15.706460880345604,17.434150575786955,15.479831938699906,18.313886130388884,18.288501615457253,19.901331415912455,17.5015859798769,19.190466793385493,16.35280322233306,16.990872955193545,15.953376953500234,18.138574200188614,17.892416904296784,17.968563975415027,17.95813153390342,17.423398151612286,16.152423576713645,17.32887081663221,18.76392920925888,17.57942605640016,18.49085749833203,17.61996004893269,15.72730210481324,17.11278013925523,19.027373567623297,16.81291217332772,16.887492459651998,16.507597868907965,17.26076065148105,15.68880437372987,16.196529228668656
