,6J6Y_1_ms_1K0.1.pdb_ringEdges,6J6Y_1_ms_1K0.2.pdb_ringEdges,6J6Y_1_ms_1K0.3.pdb_ringEdges,6J6Y_1_ms_1K0.4.pdb_ringEdges,6J6Y_1_ms_1K0.5.pdb_ringEdges,6J6Y_1_ms_1K0.6.pdb_ringEdges,6J6Y_1_ms_1K0.7.pdb_ringEdges,6J6Y_1_ms_1K0.8.pdb_ringEdges,6J6Y_1_ms_1K0.9.pdb_ringEdges,6J6Y_1_ms_1K0.10.pdb_ringEdges,6J6Y_1_ms_1K0.11.pdb_ringEdges,6J6Y_1_ms_1K0.12.pdb_ringEdges,6J6Y_1_ms_1K0.13.pdb_ringEdges,6J6Y_1_ms_1K0.14.pdb_ringEdges,6J6Y_1_ms_1K0.15.pdb_ringEdges,6J6Y_1_ms_1K0.16.pdb_ringEdges,6J6Y_1_ms_1K0.17.pdb_ringEdges,6J6Y_1_ms_1K0.18.pdb_ringEdges,6J6Y_1_ms_1K0.19.pdb_ringEdges,6J6Y_1_ms_1K0.20.pdb_ringEdges,6J6Y_1_ms_1K0.21.pdb_ringEdges,6J6Y_1_ms_1K0.22.pdb_ringEdges,6J6Y_1_ms_1K0.23.pdb_ringEdges,6J6Y_1_ms_1K0.24.pdb_ringEdges,6J6Y_1_ms_1K0.25.pdb_ringEdges,6J6Y_1_ms_1K0.26.pdb_ringEdges,6J6Y_1_ms_1K0.27.pdb_ringEdges,6J6Y_1_ms_1K0.28.pdb_ringEdges,6J6Y_1_ms_1K0.29.pdb_ringEdges,6J6Y_1_ms_1K0.30.pdb_ringEdges,6J6Y_1_ms_1K0.31.pdb_ringEdges,6J6Y_1_ms_1K0.32.pdb_ringEdges,6J6Y_1_ms_1K0.33.pdb_ringEdges,6J6Y_1_ms_1K0.34.pdb_ringEdges,6J6Y_1_ms_1K0.35.pdb_ringEdges,6J6Y_1_ms_1K0.36.pdb_ringEdges,6J6Y_1_ms_1K0.37.pdb_ringEdges,6J6Y_1_ms_1K0.38.pdb_ringEdges,6J6Y_1_ms_1K0.39.pdb_ringEdges,6J6Y_1_ms_1K0.40.pdb_ringEdges,6J6Y_1_ms_1K0.41.pdb_ringEdges,6J6Y_1_ms_1K0.42.pdb_ringEdges,6J6Y_1_ms_1K0.43.pdb_ringEdges,6J6Y_1_ms_1K0.44.pdb_ringEdges,6J6Y_1_ms_1K0.45.pdb_ringEdges,6J6Y_1_ms_1K0.46.pdb_ringEdges,6J6Y_1_ms_1K0.47.pdb_ringEdges,6J6Y_1_ms_1K0.48.pdb_ringEdges,6J6Y_1_ms_1K0.49.pdb_ringEdges,6J6Y_1_ms_1K0.50.pdb_ringEdges,6J6Y_1_ms_1K0.51.pdb_ringEdges,6J6Y_1_ms_1K0.52.pdb_ringEdges,6J6Y_1_ms_1K0.53.pdb_ringEdges,6J6Y_1_ms_1K0.54.pdb_ringEdges,6J6Y_1_ms_1K0.55.pdb_ringEdges,6J6Y_1_ms_1K0.56.pdb_ringEdges,6J6Y_1_ms_1K0.57.pdb_ringEdges,6J6Y_1_ms_1K0.58.pdb_ringEdges,6J6Y_1_ms_1K0.59.pdb_ringEdges,6J6Y_1_ms_1K0.60.pdb_ringEdges,6J6Y_1_ms_1K0.61.pdb_ringEdges,6J6Y_1_ms_1K0.62.pdb_ringEdges,6J6Y_1_ms_1K0.63.pdb_ringEdges,6J6Y_1_ms_1K0.64.pdb_ringEdges,6J6Y_1_ms_1K0.65.pdb_ringEdges,6J6Y_1_ms_1K0.66.pdb_ringEdges,6J6Y_1_ms_1K0.67.pdb_ringEdges,6J6Y_1_ms_1K0.68.pdb_ringEdges,6J6Y_1_ms_1K0.69.pdb_ringEdges,6J6Y_1_ms_1K0.70.pdb_ringEdges,6J6Y_1_ms_1K0.71.pdb_ringEdges,6J6Y_1_ms_1K0.72.pdb_ringEdges,6J6Y_1_ms_1K0.73.pdb_ringEdges,6J6Y_1_ms_1K0.74.pdb_ringEdges,6J6Y_1_ms_1K0.75.pdb_ringEdges,6J6Y_1_ms_1K0.76.pdb_ringEdges,6J6Y_1_ms_1K0.77.pdb_ringEdges,6J6Y_1_ms_1K0.78.pdb_ringEdges,6J6Y_1_ms_1K0.79.pdb_ringEdges,6J6Y_1_ms_1K0.80.pdb_ringEdges,6J6Y_1_ms_1K0.81.pdb_ringEdges,6J6Y_1_ms_1K0.82.pdb_ringEdges,6J6Y_1_ms_1K0.83.pdb_ringEdges,6J6Y_1_ms_1K0.84.pdb_ringEdges,6J6Y_1_ms_1K0.85.pdb_ringEdges,6J6Y_1_ms_1K0.86.pdb_ringEdges,6J6Y_1_ms_1K0.87.pdb_ringEdges,6J6Y_1_ms_1K0.88.pdb_ringEdges,6J6Y_1_ms_1K0.89.pdb_ringEdges,6J6Y_1_ms_1K0.90.pdb_ringEdges,6J6Y_1_ms_1K0.91.pdb_ringEdges,6J6Y_1_ms_1K0.92.pdb_ringEdges,6J6Y_1_ms_1K0.93.pdb_ringEdges,6J6Y_1_ms_1K0.94.pdb_ringEdges,6J6Y_1_ms_1K0.95.pdb_ringEdges,6J6Y_1_ms_1K0.96.pdb_ringEdges,6J6Y_1_ms_1K0.97.pdb_ringEdges,6J6Y_1_ms_1K0.98.pdb_ringEdges,6J6Y_1_ms_1K0.99.pdb_ringEdges,6J6Y_1_ms_1K0.100.pdb_ringEdges,6J6Y_1_ms_1K0.101.pdb_ringEdges
6J6Y_1_ms_1K0.52.pdb_ringEdges,26.74346588572704,26.75120432183059,22.824626853958485,27.83902784440747,25.19339659355598,25.52667178792756,26.3441258648118,26.17093245827629,28.914251074720372,25.306184866919423,23.13402348045004,24.85739878414902,24.6028605680249,24.568109816388468,23.93497008599457,26.038548059317844,22.547152033857945,25.0558478448035,28.506708314932062,24.690018377500156,27.91467226533023,23.61336533499385,23.733663498128408,22.491627702508072,23.31920959551589,20.208094474597647,24.22201961880891,25.028263325434317,25.483357240743427,27.776342218377447,24.917900104862547,23.06696312976471,25.27851837572407,25.361643629328253,23.71493211011851,27.056051544655052,25.44810376113327,24.085342859265634,25.37135659874826,25.491478210308482,22.257325281315882,22.679926198492712,23.190095916757823,24.732604910035437,24.778822105533074,27.026245671794996,24.742564816843654,25.86350127601371,22.975537245529146,23.723280021164708,24.00423902713476,0.0,21.743482986151882,22.295454285470623,25.125679107706524,23.84302362455517,25.996431752077008,25.702324336705924,23.451908663264987,25.270684226921055,24.61090729950314,26.661206839239043,24.258684847363213,24.24035916542547,22.82502017818741,25.67900837886257,24.211474784117218,26.09782096941466,27.697150928860147,26.0309426464418,26.022990027571023,26.963131750882717,24.936087880880407,27.7600153794146,23.61725139788754,27.65164491190647,26.46731386525451,24.778822105533074,24.630921506600963,26.41036220728898,25.21102953024848,26.048008620952302,25.670946734283337,26.937500397787403,25.211385624104047,27.09066701654824,25.797194844505576,24.788763442686186,27.344281407376283,25.510801584941092,25.628382022423505,27.089212546860345,26.11333441776372,26.74527482913167,23.978897622119092,25.0558478448035,26.180345181365727,26.563451537892885,26.170932458276287,27.706045146427133,25.091652445462593
6J6Y_1_ms_1K0.53.pdb_ringEdges,25.602602735521174,22.805148825815188,21.61635568077341,25.602602735521177,23.39607998369577,24.805095607148928,25.081831160505175,25.26249228024573,25.594867783558755,25.442027397688587,20.727901130765318,22.13096362841423,24.157773179403975,22.813829642185077,23.58760399752672,21.786540950401925,20.786241373176136,21.685487062253898,25.897842658493555,21.44440123061611,25.500789680208207,23.33825859430096,23.25493538907652,23.634393130634116,22.527035572192403,22.362486400330944,22.09036079153639,22.36248640033094,22.699511678094293,24.302027254496746,25.67094673428334,23.693765292070186,20.495118328805038,21.058285105180612,21.229232187054464,24.451917293979626,21.322742591443223,21.664984908195024,24.783109041554596,23.140705895168416,24.950224762729533,22.831399824695616,21.823915592087786,22.031082101286245,21.704154537542475,23.771459657840495,21.504879687504967,23.93332383988769,19.64538488124294,24.513053166855737,23.402687570793205,21.743482986151882,0.0,21.03717170905369,27.033571075373676,22.67079811744162,24.66362228747332,22.602539967171392,22.29545428547062,22.633477731326717,24.18635051267952,22.52703557219241,24.23998880685813,22.46049455068488,26.311674963815875,23.699679596306357,21.261746056863075,23.532478749798635,24.23181890369654,22.633477731326725,26.055609052414564,23.84302362455517,20.622095503188863,23.70803287796443,24.229822312117903,25.109356831642497,24.84748490762018,25.669062081222886,26.653442273699007,24.78681171334298,25.653279967039897,24.239988806858133,24.159404131311856,24.32067560421349,22.21890637494906,24.470084540239792,23.532478749798635,23.107727761384567,23.366151958690324,23.218167278460466,23.144671319200327,24.02656468315464,23.532860243114175,24.408841045756475,21.181462746698458,24.480151255379997,23.312578347899045,22.46930852154574,23.302007234294877,25.457940473790895,24.917539816837643
6J6Y_1_ms_1K0.54.pdb_ringEdges,25.00395978615247,25.577499463454032,23.125462858480297,27.961159380741186,25.501141727899803,25.099542474295248,26.506706439772714,25.73910926267475,29.151697144146485,25.577148466761724,21.221759876818087,23.56875652827862,24.898116584920796,21.963038549894197,21.79603935743423,22.77656843831914,20.23791163464428,22.85124834931767,26.881544902759973,23.887120247441086,24.425263892320093,24.26505754075927,23.0669631297647,23.28254298782779,23.81568878741389,22.595698396706208,24.700358917904722,26.911511039588873,23.48586883452936,24.44345094834889,24.917900104862547,24.361921966365063,22.25692192478745,23.87016000477092,23.89540800427505,25.644023867165412,25.90381209970372,24.283364583830238,25.113944820336407,22.99127016370882,23.88712024744108,24.103786397643848,22.679926198492723,24.889802015866383,22.86896425692553,23.086220264148633,24.425263892320082,25.575607924314394,22.97553724552915,24.37203335741729,25.115871128504377,22.295454285470623,21.03717170905369,0.0,23.411530292217986,19.8407374571333,25.694619404345406,25.08799476436403,22.449522208313148,23.7145535457725,24.610907299503147,25.48335724074343,22.7657484336807,22.785260143357984,23.42205197465075,23.515262725459408,23.723280021164708,23.805341088485818,24.69161417311178,22.955796186445266,24.53154109973889,26.21111298457723,21.98128880108279,26.465335159171538,22.92568499345116,27.081570695247613,25.141435332406243,26.80709698713764,25.320115114794262,27.783469851828798,24.584426268729402,24.977895464698094,27.08157069524761,24.14100308448648,22.98226574237983,27.998770902841866,27.891328124323014,25.236853074763612,26.376347751314114,24.75056612869233,21.816418352371343,25.62822633420825,25.355546546039545,27.127702067284844,24.141003084486485,24.89969904374,23.125074644349414,25.667371604573788,25.260932548442398,26.57090453072771,23.978897622119092
6J6Y_1_ms_1K0.55.pdb_ringEdges,26.45017901782163,25.131633502296758,23.79052389989384,23.489775989988697,22.870687116417304,22.59609570583226,23.845052603545128,25.449808802421273,26.589781098250253,25.15159028303349,24.690018377500163,26.71943449160407,25.95557301570445,23.924673977666966,22.6731079791988,25.888327220666234,23.319209595515897,24.74256481684366,25.27032896866477,26.15360343372549,27.207102637274904,25.90381209970373,27.5161797789216,24.72830921854502,26.385687195486373,25.965409562831564,25.89784265849356,26.799374690289365,24.778822105533084,26.550173647233517,24.035177876626918,26.16302239131362,25.888327220666234,25.73722960093356,23.293508348294573,24.907649877977036,25.365261850179635,26.629329638717536,22.93642954992674,24.592479031965347,23.90774037577183,24.265057540759265,24.77918441050621,25.20125476827019,26.385687195486373,26.14603148842124,26.351640889252202,21.252431282360856,24.221648979822675,26.597226713097907,22.440300405615417,25.125679107706524,27.033571075373676,23.411530292217986,0.0,20.963595092492955,22.130557968789986,21.56336137099129,24.831542164841235,23.42205197465075,22.362486400330955,25.227088318658677,21.796039357434232,25.4245546676805,25.577499463454036,23.03028473472685,24.3720333574173,25.493023836711707,25.106059317699376,24.960097832150474,21.766133982144776,24.1696002461739,24.899699043740007,26.53309231000357,20.893960993192195,23.524063129796733,27.414068871107485,26.53309231000357,23.826031992313624,24.00604661984587,25.365261850179635,23.771459657840495,25.365261850179635,26.38568719548638,24.141003084486485,24.435349072384366,28.18710198307884,23.40660861131511,29.077915795882234,24.008061821374742,27.32817095381241,24.14920371151497,27.891649998715952,25.315919114235264,26.237453954698744,28.42227007839058,25.729535121259158,26.563451537892885,22.945060698847907,23.086609131637474,24.14100308448649
6J6Y_1_ms_1K0.56.pdb_ringEdges,23.98715366914405,23.35767641229635,20.45382854734996,25.254455669684685,21.0681118436929,21.646467981170726,23.924673977666963,23.699679596306357,26.385687195486373,22.198492456283372,21.696845789353382,24.122588001089834,24.99410404290839,19.73191902550096,19.142619994383633,22.710363240242103,20.16337263480429,22.613438063403375,22.198492456283372,23.98715366914406,22.44030040561542,23.7145535457725,23.632557111133178,23.918210593708427,22.653103369501615,22.13990878701301,23.99779707263046,24.8113279574566,21.414004786529443,22.151034494511908,21.47700736570467,22.196312964700503,22.18916632603371,22.537970178137662,20.8080408398057,23.596377421787025,24.041236394610518,24.50497430290499,20.97303814846711,21.05641395343834,23.030284734726845,22.440300405615414,23.752758075841957,23.11441777823815,23.310503021646557,23.815688787413887,24.04123639461051,24.619316058575198,22.39335491032217,22.728188963621445,23.02129557334493,23.84302362455517,22.67079811744162,19.8407374571333,20.963595092492955,0.0,23.815688787413887,21.12737761266242,22.860304377008532,23.35767641229635,22.119421961935934,23.587603997526724,21.364804301535084,23.68928122353609,20.975344747626792,22.1216090290673,23.494298135670704,21.94238658799577,22.690787127133273,24.74256481684366,22.20741041424534,22.96481098639605,23.08660913163747,25.880330778353784,21.1698274912663,23.45996749385997,23.179468944491106,24.698036712588266,23.411146821786012,22.945060698847904,22.613438063403375,22.870687116417304,22.613438063403375,22.266219675853502,21.004310209610438,25.98660694758702,25.71960836334971,23.321070284229965,28.190870632749494,23.43050423440143,23.68928122353609,23.413213227063885,26.021475880175252,25.08183116050518,23.58760399752673,25.459488136244996,22.758955925370707,24.75056612869233,23.17946894449111,24.15777317940398,21.414004786529436
6J6Y_1_ms_1K0.57.pdb_ringEdges,27.42129067066112,23.411146821786005,25.41486202933381,23.274036994148354,24.943667205642278,24.93414768341306,24.44381822417597,21.953612396525028,26.319540354815786,26.18975452147768,23.274036994148364,25.39737061026615,24.907649877977025,27.168395163509327,23.579208052203033,25.169252508178452,25.201254768270182,25.339569167332613,27.962568496254583,26.7190984959991,25.92894568699047,26.894659195959928,30.250145812801613,25.764403520711536,26.782787490021637,26.808901637003743,25.023659627383253,27.758272564419368,24.752520715989917,26.130690147430965,26.39353053051704,26.709875633538637,25.711908610389585,23.733663498128408,23.74238294968882,24.776869593088556,24.610907299503136,25.779962835320813,22.964810986396046,26.677869633453675,25.442027397688594,25.029837556001027,24.48897151139231,24.302027254496753,28.822459377862383,26.85730279117686,27.75113845926928,25.467616717056213,26.48409864988341,26.327062397157775,23.09689014054895,25.996431752077008,24.66362228747332,25.694619404345406,22.130557968789986,23.815688787413887,0.0,22.593777970771455,26.094648365454308,22.62472771635938,22.391595323851558,26.782787490021637,23.57920805220303,26.0059076350009,27.94526177834711,23.997797072630455,22.91493539897398,24.89969904374,25.694619404345403,25.39892196349541,24.97789546469809,24.917539816837643,23.6617687788896,23.368222342774498,22.28616873103649,26.961337424369763,27.008006571248778,28.275999886406467,26.646012367000488,24.4619914853926,26.246842821656415,26.597226713097903,24.768876778284756,25.201254768270182,24.275209278936366,26.385687195486362,28.55916551935811,24.49866401772482,28.146481821050777,25.83998332341977,24.586556349297993,23.871977749984588,26.9192011679618,25.57749946345403,26.508531539657678,28.44517849392267,27.304325381496827,28.230031231680286,23.642769478815875,23.615583003569956,24.752520715989917
6J6Y_1_ms_1K0.58.pdb_ringEdges,25.73534980190541,22.611695603268274,22.65136396062734,23.943241280004624,23.54127271829216,23.73383161422251,21.55618998532186,24.531541099738888,22.65136396062734,23.771459657840488,24.35342433433087,25.096243670797406,26.351640889252195,24.209476514728816,22.48027120646476,24.22982231211791,22.50515042187502,21.13903623318315,23.934970085994582,22.276879306153877,24.138998981325802,24.704296071514097,25.096243670797406,23.302007234294873,23.355605093356218,24.76887677828476,24.203295255953922,21.653609467996734,24.122215834332135,25.534427397998172,24.31868630787131,23.87845364818308,25.26057715304101,23.905716717358064,20.314116806937104,25.626338539336192,24.460013682062453,23.651353738546007,20.291786724652972,23.80534108848582,25.260932548442398,24.246366414151122,23.188396788823262,20.272015525505438,24.12221583433214,24.50497430290499,22.196312964700507,22.785654147132078,24.09536332296806,23.428439354202936,25.252737438338738,25.702324336705924,22.602539967171392,25.08799476436403,21.56336137099129,21.12737761266242,22.593777970771455,0.0,23.742382949688835,23.733663498128415,22.859911659874278,23.01919398611891,23.587603997526724,22.286168731036486,26.29294017872277,23.179468944491106,22.078797899981527,22.859911659874278,24.049844333567464,25.71190861038959,22.07879789998153,21.14882545095853,23.132147746191233,23.04059087632463,21.034871889590164,21.565373557125163,24.82764527849574,24.443450948348882,22.342203670137476,19.108562402944685,25.347382025785155,25.55787525462888,23.976879969406582,25.481811028002536,23.17092511259672,23.327699117886926,23.86165446099576,20.50733096825122,26.359153771150755,18.948703559440176,24.38214055522733,23.01059064421229,26.061886829950666,22.489476619154345,22.001496208473426,26.531268899666905,23.623966021258262,22.44736709008001,23.887120247441086,20.90155049195107,22.5270355721924
6J6Y_1_ms_1K0.59.pdb_ringEdges,25.33191140954126,25.114302290749013,21.111106152746192,25.280432143785784,24.17853379052068,24.00604661984587,26.097820969414663,29.425403380238883,27.153484503802698,24.418933008565432,24.86572418815697,24.96009783215047,25.48370952925751,24.26721565427256,23.293508348294566,24.98618071920291,21.32316361924671,22.5274340923027,26.01386547607795,24.06868807467306,26.644533624550917,23.96035795052332,23.752758075841953,23.81954184206916,23.834717652744157,22.73031745644618,24.240729518334344,25.201611000241236,25.347736204113293,24.935727855644636,25.09201023346094,25.424554667680493,25.141792411953936,24.513419399857625,22.765748433680695,26.928352337285627,22.353630309860737,24.620916436731946,25.84596612795275,25.355900610323374,23.598427607282613,24.28373428086051,23.872353817920402,24.82336603377716,21.94697759228837,22.500429477751993,25.073935558444475,23.79052389989385,23.991353388387292,26.319540354815786,24.978254882149088,23.451908663264987,22.29545428547062,22.449522208313148,24.831542164841235,22.860304377008532,26.094648365454308,23.742382949688835,0.0,24.541582606017464,24.310542852136912,24.619316058575205,23.29350834829457,23.8091958177147,25.288618279056674,24.488604912766363,24.390628182606193,25.047944052294625,24.372033357417298,23.733663498128415,25.125679107706528,26.247184862703964,22.871079648527214,27.49407553503451,23.30408331713284,25.688601351601353,27.17746242459729,26.254727635075906,23.181556001557905,26.944849928248978,23.70841154642929,24.363907732545677,26.220511283536663,25.19339659355599,22.218906374949064,26.67226042744082,23.845052603545124,23.425969773957554,25.66323238135349,23.239380971320507,25.91347582680549,26.079276797952776,25.373420617162754,25.451709690795575,23.67051471415264,27.668035700086214,25.781645929476966,24.986180719202913,26.33676019665021,26.16302239131362,25.501141727899807
6J6Y_1_ms_1K0.60.pdb_ringEdges,27.168395163509327,22.642620857615942,25.602953383255137,24.134597634775634,22.72858395673394,24.051648498828953,23.376694065594645,26.914920909804767,24.86536314412632,24.569713529926272,21.29463187362993,22.96481098639605,22.42282413956845,25.029996966233828,24.42902080224681,23.014578487181605,22.36248640033095,22.862027889100165,27.17924248291581,22.286168731036486,25.508905100013514,23.010590644212304,26.302309239336655,23.790146538413772,26.52380476951544,23.209250885870716,23.323529587499216,24.619316058575194,21.029820888051816,22.76765435410572,25.52667178792756,23.634393130634123,22.67310797919879,20.210241595207556,20.367986224536097,23.05855065056642,20.48564974284518,20.821770689913496,22.13990878701301,22.88878020672181,22.633477731326725,20.230073167171856,22.40259603766786,22.06282121127073,25.08183116050518,24.25015103945557,26.26226824109221,24.568109816388464,21.099006606958962,25.149666710730912,21.965241188042462,25.270684226921055,22.633477731326717,23.7145535457725,23.42205197465075,23.35767641229635,22.62472771635938,23.733663498128415,24.541582606017464,0.0,20.994643658422465,23.47537575488232,22.08098899082572,22.62433091004419,26.8389488813805,22.909907036018318,21.27147880317245,22.890501574761064,24.202924330226352,20.9152189574936,22.975537245529157,22.871079648527214,19.13227352601655,22.730317456446176,21.616355680773417,26.26226824109222,24.256690467146417,26.81628641250694,25.938446224064812,23.853354976625333,23.20071802139383,24.568109816388468,23.088488565503813,24.36568864289275,22.209588816803215,24.899699043739997,26.679683024434297,25.400630306158213,25.938446224064812,22.699511678094293,24.427040329353638,21.547002499378625,22.216728885999714,24.23998880685813,22.20958881680322,24.167969982340892,24.266845705586707,25.113944820336403,21.475172697652837,22.50922781124118,23.826031992313613
6J6Y_1_ms_1K0.61.pdb_ringEdges,25.526320092335247,21.179602477318973,22.238897871828424,24.18635051267953,22.805148825815188,23.924673977666966,25.314008029029388,25.236853074763616,25.211029530248485,25.569561861040647,24.024551033662963,25.347736204113286,22.151034494511904,23.899248206542065,25.39872559490703,23.570597517493486,21.79381961855434,22.973431472376067,27.774600427867174,23.19863268823166,23.64276947881589,23.086220264148643,26.92066482302609,22.78755840267032,23.625633823584153,23.134023480450043,22.927969176827787,24.478378672695808,24.256690467146413,23.809195817714702,24.25868484736321,25.38277539559142,23.57059751749348,22.89915003486376,20.97534474762679,19.78762554447296,22.480271206464757,23.951884436924775,20.853030422590514,23.90774037577184,24.14957546236512,24.698036712588266,21.99487584850211,23.13193213480612,25.151233342589098,26.840565569669902,26.180002267059496,23.377078101179094,21.54658584546538,21.53514786381112,21.179602477318973,24.61090729950314,24.18635051267952,24.610907299503147,22.362486400330955,22.119421961935934,22.391595323851558,22.859911659874278,24.310542852136912,20.994643658422465,0.0,23.438953446205005,21.745478505001227,23.375008501472024,24.46199148539261,23.172797708001493,20.821770689913503,21.983262733247805,24.610907299503147,24.194906823740308,24.02455103366297,24.568109816388468,22.149255657573185,24.57616792596408,23.570597517493486,26.476282144770153,23.5517364386749,25.459488136244996,26.580175613807498,24.86536314412632,24.69803671258827,23.415066445738585,22.82462685395848,22.82502017818741,22.80342101473069,24.229822312117903,25.905487147304342,21.9832627332478,27.303996583402082,25.314008029029385,24.693735007657864,24.087144365631474,22.451677119678244,26.262268241092215,24.25669046714641,24.40035975369471,23.396079983695778,24.470084540239796,19.179139748598182,24.033164948802686,26.046151251431898
6J6Y_1_ms_1K0.62.pdb_ringEdges,26.953659317863323,23.21816727846047,22.748127543452142,27.00194876129738,23.96216885341558,25.339726629068213,26.21276839505257,29.469202826204317,26.410362207288983,25.812888968647606,25.07357751252913,27.485112723916245,26.6124490396933,23.22669373254908,25.94607874985668,26.549835509585247,25.58334869936529,22.295051618762653,24.961836207156647,24.014293333123007,25.56751367675339,21.21948006348383,23.987527931392815,25.988622102816283,25.44980880242127,26.587961575647885,27.375654036300404,23.78849027001676,23.615202846604625,27.604636568876415,24.40884104575648,25.811014679841456,22.566852746733808,23.504782767930024,24.14757207066022,24.680037264994052,24.229822312117914,24.21147478411722,24.44993867572845,25.30427304654223,27.476146989099146,25.260577153040998,26.872377793550395,24.539611217442733,25.193198622998512,26.410362207288983,24.229822312117918,23.422222327377817,24.186350512679528,25.0539169216553,23.049572512683508,26.661206839239043,22.52703557219241,25.48335724074343,25.227088318658677,23.587603997526724,26.782787490021637,23.01919398611891,24.619316058575205,23.47537575488232,23.438953446205005,0.0,21.674122382402953,24.130794886314572,26.078932554689022,24.09737105517057,25.51666611014373,24.576167925964086,25.329844008722866,26.376347751314114,24.17616146211786,23.252854918168342,24.829593798118204,23.44946282397885,26.086523976319288,23.321070284229968,24.77882210553308,24.88164502904942,27.57927589428095,25.321828774178744,25.56751367675339,23.40454162291055,26.02113087224156,26.467313865254518,22.984544302813116,25.011877477762287,23.769424396892745,24.89154530019019,25.74492178093057,25.149666710730916,28.988448985131807,26.425541185237194,25.131990721110494,26.548351410087875,20.514869006992573,26.170589420634766,23.385546615884135,20.09096520312096,24.515189448905126,25.06217704439276,27.664394141963314
6J6Y_1_ms_1K0.63.pdb_ringEdges,25.475390305585975,23.095184155404976,21.82590375707193,24.87526989540166,24.488604912766355,24.355574617787035,24.338940813031456,25.897842658493555,27.177462424597287,22.4714615354931,24.239988806858126,26.580513365491385,25.544074667590525,22.324248471682882,24.447205063390584,25.612224325753456,22.89915003486377,22.18916632603371,26.32103735572166,24.239988806858133,24.592479031965347,24.11199968228068,26.136606407751454,22.67310797919879,22.89915003486376,24.01630784267253,24.570078918368612,27.350081035864005,23.515262725459408,26.410362207288983,23.55173643867489,26.021130872241564,23.62563382358416,24.20292433022634,21.743482986151886,24.478541674163605,24.592479031965336,22.169129982692724,23.615202846604625,25.95405493523211,22.95618726325942,21.65542901872499,24.149575462365128,24.760518810610016,24.470084540239796,25.416412314931314,26.061542356985257,23.153612581217125,23.653188299005873,25.011877477762287,20.893960993192188,24.258684847363213,24.23998880685813,22.7657484336807,21.796039357434232,21.364804301535084,23.57920805220303,23.587603997526724,23.29350834829457,22.08098899082572,21.745478505001227,21.674122382402953,0.0,20.893960993192195,21.784732350685925,23.56219551223118,24.53961121744273,24.159404131311867,25.442027397688598,24.831180623805803,23.916020986994745,22.19849245628338,22.842581753101623,25.51044967055684,22.78526014335798,23.861654460995766,26.17849720115198,23.40454162291055,25.500789680208207,25.38277539559142,24.612508224422307,21.162522748417913,24.665381557590887,24.66574552884555,22.538368504903847,23.209250885870713,25.193040245432446,23.415066445738585,28.950314303205115,25.211029530248485,25.585239666222666,25.7876422684507,23.977254392018082,24.221648979822664,23.84467610502636,26.79937469028937,23.761092697612575,24.819307101277627,22.822900517461054,25.43234141845647,25.202818193364397
6J6Y_1_ms_1K0.64.pdb_ringEdges,25.304273046542235,22.64262085761594,23.28292857636831,26.459492401680958,26.393530530517037,25.8553042547315,22.082954011077423,25.577499463454032,24.86536314412632,24.41045522290653,24.382140555227334,25.003959786152464,25.373420617162754,24.558079156772887,23.61725139788755,23.93497008599458,20.250082355671314,20.987087824698197,26.599045601913364,20.737884423780166,23.84302362455518,23.010590644212296,24.531541099738888,20.90343550615781,22.70862821729267,21.726846534854666,22.816343619423332,25.245053341288212,24.151206967871946,25.526320092335244,27.08921254686035,25.003959786152468,23.44101740023465,24.977895464698086,22.984153708495757,26.235952184596194,25.046012519803295,17.892168001963135,23.761092697612575,24.777231926612302,22.633477731326725,22.5182441965567,22.227816142703144,21.34399411516103,25.081831160505175,25.889849155157442,23.84302362455517,26.630959052386263,22.35557136537373,23.12337073858855,24.969966997782016,24.24035916542547,22.46049455068488,22.785260143357984,25.4245546676805,23.68928122353609,26.0059076350009,22.286168731036486,23.8091958177147,22.62433091004419,23.375008501472024,24.130794886314572,20.893960993192195,0.0,23.90609225454449,24.159404131311867,24.11417149381078,23.39607998369577,24.681633705936363,23.303698078623693,24.541582606017464,21.18188658269121,21.71773124371106,25.947943282628437,23.606816717025207,24.96183620715664,24.25669046714641,23.551736438674894,25.091652445462593,24.338940813031446,26.360989086828837,25.655321304204005,24.647358262635,24.20508798350619,24.312163555679355,25.67094673428334,24.620916436731946,22.890501574761057,25.93844622406481,20.99652031496308,24.744318474310486,25.073935558444468,22.39159532385157,24.559683525298965,20.2744018794901,24.805095607148925,21.805121913116754,23.914373436447256,25.167686997972794,22.7744442680979,23.826031992313613
