,p16_0.pdb_ringEdges,p16_1.pdb_ringEdges,p16_2.pdb_ringEdges,p16_3.pdb_ringEdges,p16_4.pdb_ringEdges,p16_5.pdb_ringEdges,p16_6.pdb_ringEdges,p16_7.pdb_ringEdges,p16_8.pdb_ringEdges,p16_9.pdb_ringEdges,p16_10.pdb_ringEdges,p16_11.pdb_ringEdges,p16_12.pdb_ringEdges,p16_13.pdb_ringEdges,p16_14.pdb_ringEdges,p16_15.pdb_ringEdges,p16_16.pdb_ringEdges,p16_17.pdb_ringEdges,p16_18.pdb_ringEdges,p16_19.pdb_ringEdges,p16_20.pdb_ringEdges,p16_21.pdb_ringEdges,p16_22.pdb_ringEdges,p16_23.pdb_ringEdges,p16_24.pdb_ringEdges,p16_25.pdb_ringEdges,p16_26.pdb_ringEdges,p16_27.pdb_ringEdges,p16_28.pdb_ringEdges,p16_29.pdb_ringEdges,p16_30.pdb_ringEdges,p16_31.pdb_ringEdges,p16_32.pdb_ringEdges,p16_33.pdb_ringEdges,p16_34.pdb_ringEdges,p16_35.pdb_ringEdges,p16_36.pdb_ringEdges,p16_37.pdb_ringEdges,p16_38.pdb_ringEdges,p16_39.pdb_ringEdges,p16_40.pdb_ringEdges,p16_41.pdb_ringEdges,p16_42.pdb_ringEdges,p16_43.pdb_ringEdges,p16_44.pdb_ringEdges,p16_45.pdb_ringEdges,p16_46.pdb_ringEdges,p16_47.pdb_ringEdges,p16_48.pdb_ringEdges,p16_49.pdb_ringEdges,p16_50.pdb_ringEdges,p16_51.pdb_ringEdges,p16_52.pdb_ringEdges,p16_53.pdb_ringEdges,p16_54.pdb_ringEdges,p16_55.pdb_ringEdges,p16_56.pdb_ringEdges,p16_57.pdb_ringEdges,p16_58.pdb_ringEdges,p16_59.pdb_ringEdges,p16_60.pdb_ringEdges,p16_61.pdb_ringEdges,p16_62.pdb_ringEdges,p16_63.pdb_ringEdges,p16_64.pdb_ringEdges,p16_65.pdb_ringEdges,p16_66.pdb_ringEdges,p16_67.pdb_ringEdges,p16_68.pdb_ringEdges,p16_69.pdb_ringEdges,p16_70.pdb_ringEdges,p16_71.pdb_ringEdges,p16_72.pdb_ringEdges,p16_73.pdb_ringEdges,p16_74.pdb_ringEdges,p16_75.pdb_ringEdges,p16_76.pdb_ringEdges,p16_77.pdb_ringEdges,p16_78.pdb_ringEdges,p16_79.pdb_ringEdges,p16_80.pdb_ringEdges,p16_81.pdb_ringEdges,p16_82.pdb_ringEdges,p16_83.pdb_ringEdges,p16_84.pdb_ringEdges,p16_85.pdb_ringEdges,p16_86.pdb_ringEdges,p16_87.pdb_ringEdges,p16_88.pdb_ringEdges,p16_89.pdb_ringEdges,p16_90.pdb_ringEdges,p16_91.pdb_ringEdges,p16_92.pdb_ringEdges,p16_93.pdb_ringEdges,p16_94.pdb_ringEdges,p16_95.pdb_ringEdges,p16_96.pdb_ringEdges,p16_97.pdb_ringEdges,p16_98.pdb_ringEdges,p16_99.pdb_ringEdges,p16_100.pdb_ringEdges
p16_51.pdb_ringEdges,14.707141122597543,19.392438388884116,16.885891546890054,15.3709683060849,16.97998822143289,17.37584530317877,17.570429704477906,16.529771121625764,16.979988221432894,15.854126697277687,13.697445017228574,15.960994121085731,14.237275020171522,13.43874994186587,17.473408368146146,18.26982940989506,15.590595455808172,13.8744369255116,15.474279735526729,15.692461034947105,17.32685776475353,13.751363568752005,12.334234201333025,15.800421935294422,13.501851724856113,12.125730218561412,11.487094207558906,12.055427546683417,15.204166095733973,12.265126714931784,14.169921194793801,15.36402724982396,15.148157203655716,16.374777352175908,11.26291850868741,13.75136356875201,10.652073350604885,10.245324136730215,15.800421935294418,10.409931155712162,13.627178724886525,12.462744481052319,9.021455906153216,14.10980746384112,10.327955589886441,10.491266208931444,12.134798446341554,13.127071265137547,12.055427546683415,15.3709683060849,10.409931155712162,0.0,10.491266208931435,11.412858245563791,10.245324136730215,11.26291850868741,11.560853486370867,9.033271832508978,11.034189292074581,13.627178724886523,10.652073350604882,13.996428115772963,13.627178724886523,12.86545762886031,11.624686375697767,14.634434279010124,15.583752222533994,16.632297896963397,14.80765567761037,13.118688958886095,14.466743471378296,13.996428115772957,12.334234201333027,16.57467948408052,12.471300386621003,13.319909909605242,12.125730218561406,14.237275020171513,11.984712484383314,15.638201090065737,16.92985528585521,12.334234201333027,12.741009902410921,14.929389360140169,14.229780977466472,13.689411966918076,11.412858245563791,14.169921194793801,12.60687643047766,18.408874671382453,17.22846481843347,14.757596913680306,14.04943652488122,13.255942063844426,15.204166095733973,13.87443692551161,13.759360450253492,17.899720668211547,14.177446878757817,14.757596913680306,16.77855774493147
p16_52.pdb_ringEdges,12.807549856757667,18.46076921474292,15.2599694189296,13.813037319865606,15.800421935294427,15.907650151211312,15.800421935294423,15.315569420255539,15.907650151211312,14.4667434713783,11.187195061021034,17.22846481843347,14.864947583717427,11.913577688223357,15.907650151211312,16.67693017314637,14.177446878757825,12.125730218561408,14.169921194793803,14.40786822075586,15.419252035469597,11.98471248438332,13.43874994186587,16.676930173146367,14.400231479620963,13.24764129949177,12.665701717630965,13.813037319865598,13.627178724886528,13.874436925511603,15.474279735526729,13.805312986914373,13.689411966918081,14.692401664352447,12.996922712703954,14.634434279010122,11.913577688223352,12.125730218561406,14.757596913680304,11.403215920666122,11.69757809691106,14.641948868462372,11.56085348637086,13.062159086460401,8.037412518964054,12.60687643047766,12.996922712703954,11.110955554466655,11.120551545074855,13.689411966918081,12.539271642856026,10.491266208931435,0.0,12.046576277100476,11.253147707789736,12.598412598418895,12.865457628860309,10.162020796409866,12.665701717630965,11.98471248438332,11.328430311977618,11.69757809691106,12.125730218561413,11.262918508687406,13.438749941865865,13.118688958886098,14.407868220755859,15.20416609573398,16.060303027444196,11.69757809691106,12.530762147610975,11.697578096911057,13.053735097664573,15.364027249823963,10.162020796409873,11.034189292074585,10.409931155712162,12.265126714931784,9.379054678733178,13.866746794640287,15.419252035469594,12.790621564255584,10.810488733941067,13.572766851309279,15.308603245669843,12.055427546683418,12.1868781892657,12.1868781892657,10.162020796409871,19.077560990161533,15.746534010166597,13.635248439247452,11.615506876585284,14.407868220755857,14.117365193264638,15.091940453986243,14.757596913680304,16.88589154689006,12.195627631792194,13.127071265137552,15.692461034947108
p16_53.pdb_ringEdges,13.446932735757988,18.362643237471733,15.907650151211307,14.289390003308977,15.035513515230083,14.576236368372548,14.807655677610363,15.960994121085726,17.222078852449833,16.11314163449615,13.375350462698162,13.751363568752009,12.665701717630967,15.141114005691035,15.148157203655712,16.165807537309515,14.407868220755857,12.665701717630965,13.311649033834984,13.438749941865867,14.750141242261599,15.197148855404858,10.956885202160942,12.922847983320084,14.9717511779128,14.348751397479386,11.984712484383317,10.956885202160942,13.866746794640283,10.561881145578822,11.624686375697769,12.790621564255586,13.80531298691437,14.914869537925338,12.055427546683418,12.394353553130555,12.462744481052319,9.115188789414445,13.438749941865867,7.244768227256598,12.116930304330381,10.327955589886447,10.162020796409873,11.84201559420242,12.325583150504483,9.746110335239734,8.648699324175867,10.162020796409866,11.851300913120602,14.289390003308975,9.832937845154254,11.412858245563791,12.046576277100476,0.0,8.537368837450256,7.141428428542855,7.141428428542855,10.800617266310912,11.842015594202424,12.799218726156685,12.732635233917604,12.256426885516023,12.93135723735138,13.438749941865872,13.927909630187388,13.743604573279407,13.053735097664573,17.846194739122023,13.805312986914371,15.638201090065737,11.55133469921694,15.529112445124904,13.556794114637377,14.576236368372546,14.289390003308977,13.627178724886525,14.348751397479381,12.256426885516023,10.721629229428396,16.007290005910846,17.172652678022686,10.317622465148325,14.169921194793801,12.674120613807222,11.551334699216941,15.36402724982396,7.823042886243184,11.477514248883915,14.049436524881223,16.3227857099618,14.400231479620967,12.471300386621005,14.102009313096715,9.993331109628398,14.466743471378296,12.665701717630965,10.327955589886448,16.87957345432638,15.692461034947105,11.477514248883917,15.259969418929595
p16_54.pdb_ringEdges,12.873745893613604,18.506755523321736,15.204166095733974,13.874436925511601,15.638201090065735,15.419252035469594,16.06715075342648,15.035513515230084,18.035705327673394,16.574679484080526,14.28939000330898,14.40786822075586,12.055427546683418,14.750141242261599,15.746534010166592,16.523316858306625,14.117365193264634,12.055427546683413,13.988805047846887,14.348751397479383,15.583752222533994,14.57623636837255,10.245324136730215,13.988805047846887,14.692401664352449,13.311649033834989,12.865457628860312,10.078028907810632,13.311649033834984,10.32795558988645,12.116930304330381,13.493949261304737,13.62717872488652,14.634434279010119,12.931357237351383,11.624686375697769,11.842015594202422,7.141428428542855,14.229780977466465,7.823042886243184,11.770018408368497,11.034189292074583,11.187195061021034,12.865457628860309,11.697578096911057,9.31128347758783,10.172839655999045,11.18719506102103,10.571975532825764,13.375350462698162,8.648699324175867,10.245324136730215,11.253147707789736,8.537368837450256,0.0,8.734223873170802,8.537368837450256,10.245324136730217,12.462744481052319,12.055427546683413,11.98471248438332,12.195627631792194,12.055427546683411,14.22978097746647,13.247641299491766,13.564659966250533,14.466743471378296,17.4183810958424,13.118688958886098,15.148157203655716,13.25594206384442,14.92201952373292,12.988456413292536,15.5291124451249,13.627178724886523,14.52538008682274,13.564659966250533,12.33423420133302,9.821744583660617,16.87957345432638,17.893760551283414,9.558591249063156,13.874436925511603,12.7326352339176,12.32558315050448,14.517805160101389,9.29982078680373,12.256426885516023,13.751363568752005,16.574679484080526,15.907650151211309,13.191664034533321,14.857770133278182,11.034189292074583,13.689411966918076,11.624686375697769,11.634145148369662,16.3227857099618,14.517805160101389,13.191664034533318,15.854126697277687
p16_55.pdb_ringEdges,14.304544732356904,18.90996210114304,15.800421935294423,14.641948868462372,15.035513515230083,14.692401664352447,15.259969418929593,15.854126697277687,17.708754896942917,16.3227857099618,13.627178724886523,13.751363568752007,12.931357237351385,15.583752222533994,15.148157203655714,16.060303027444196,15.322749970767859,13.446932735757988,13.311649033834984,13.438749941865867,15.204166095733973,15.419252035469594,10.800617266310912,13.56465996625053,15.529112445124909,14.109807463841122,11.842015594202422,11.560853486370863,14.466743471378296,11.33813623720113,12.055427546683418,13.311649033834987,14.049436524881221,15.25297785133556,12.055427546683417,12.799218726156688,12.325583150504483,9.115188789414445,13.438749941865867,8.734223873170802,11.975808949711915,10.810488733941067,10.652073350604882,12.402956636759367,12.598412598418896,9.570092301888565,8.44985206971105,9.993331109628395,11.11095555446665,14.525380086822738,8.926738859553737,11.26291850868741,12.598412598418895,7.141428428542855,8.734223873170802,0.0,8.246211251235327,11.26291850868741,11.69757809691106,12.93135723735138,12.1868781892657,12.799218726156683,12.665701717630961,13.438749941865872,13.92790963018739,14.10980746384112,13.689411966918078,17.941200257136266,13.681617838057992,15.419252035469595,11.84201559420242,15.529112445124904,14.049436524881227,14.922019523732919,14.407868220755857,13.501851724856111,14.109807463841118,13.062159086460396,11.338136237201123,16.007290005910846,17.073371078963866,10.642054939405895,14.641948868462372,12.807549856757658,11.551334699216941,15.141114005691037,8.246211251235327,11.477514248883915,14.049436524881223,16.529771121625767,15.091940453986243,13.135194453579025,14.576236368372545,10.96661600798837,14.92938936014017,13.062159086460401,10.327955589886447,17.179057017193923,15.907650151211305,12.195627631792192,15.148157203655712
p16_56.pdb_ringEdges,14.064849803677241,18.909962101143044,16.225083461521333,14.525380086822738,15.259969418929595,14.807655677610366,15.48117135964415,16.067150753426482,17.51570723664905,16.11314163449615,13.627178724886527,13.996428115772966,12.665701717630968,15.252977851335563,15.481171359644152,15.954100831238756,14.049436524881225,12.530762147610973,13.183322798141594,13.8130373198656,15.091940453986243,15.308603245669843,10.642054939405895,12.922847983320084,15.529112445124907,14.109807463841122,11.984712484383316,11.26291850868741,14.229780977466467,10.721629229428398,11.624686375697769,13.183322798141598,14.169921194793801,15.364027249823957,12.334234201333027,13.062159086460401,12.598412598418898,9.29982078680373,13.56465996625053,9.29982078680373,12.394353553130554,10.162020796409873,9.993331109628398,11.697578096911057,12.865457628860309,9.390775615819322,8.44985206971105,9.993331109628393,11.560853486370858,14.049436524881221,9.48085790773529,11.560853486370867,12.865457628860309,7.141428428542855,8.537368837450256,8.246211251235327,0.0,10.956885202160942,11.69757809691106,12.799218726156683,13.509996299037242,12.799218726156685,13.062159086460397,14.057026712644458,14.289390003308979,13.367373214909003,13.43874994186587,18.035705327673394,13.92790963018739,15.308603245669843,12.125730218561406,15.638201090065735,14.407868220755862,14.692401664352444,14.289390003308977,13.996428115772964,14.10980746384112,12.93135723735138,11.03418929207458,16.426604437111557,17.172652678022686,10.800617266310912,14.64194886846237,12.539271642856022,12.125730218561412,15.47427973552673,7.823042886243184,11.770018408368498,14.407868220755857,16.426604437111557,15.204166095733976,12.606876430477664,14.807655677610365,10.652073350604885,14.109807463841115,12.799218726156687,10.491266208931444,16.77855774493147,14.91486953792534,12.195627631792192,14.92201952373292
p16_57.pdb_ringEdges,14.707141122597543,19.21631251480539,16.986268964470483,15.259969418929597,17.179057017193923,17.079812645342447,17.179057017193923,16.529771121625764,17.27773133255636,15.529112445124907,13.0621590864604,16.38149362339507,13.501851724856115,13.689411966918078,16.264070831129576,17.893760551283414,15.481171359644154,13.751363568752003,15.800421935294422,15.47427973552673,16.72782113725514,13.247641299491768,11.62468637569777,15.36402724982396,13.375350462698163,12.539271642856031,10.721629229428398,12.195627631792197,15.204166095733973,11.697578096911059,14.289390003308982,15.47427973552673,14.692401664352447,16.060303027444192,10.95688520216094,13.247641299491772,10.652073350604882,9.907909298467903,15.58375222253399,10.078028907810632,13.50185172485611,13.127071265137552,10.088937836396196,14.229780977466469,10.327955589886441,10.810488733941067,11.262918508687408,12.996922712703954,12.195627631792192,14.92201952373292,10.409931155712162,9.033271832508978,10.162020796409866,10.800617266310912,10.245324136730217,11.26291850868741,10.956885202160942,0.0,10.399679482240469,13.751363568752007,10.162020796409873,13.627178724886521,13.751363568752005,12.86545762886031,12.195627631792192,14.864947583717427,15.800421935294422,16.632297896963397,14.576236368372554,13.50185172485611,14.10980746384112,13.751363568752,11.7700184083685,16.67693017314637,12.471300386621003,13.062159086460401,11.984712484383314,13.751363568752003,11.84201559420242,15.854126697277689,16.42010962204576,11.770018408368502,12.741009902410921,14.583780945511576,14.109807463841124,13.311649033834984,11.26291850868741,14.169921194793801,11.477514248883917,18.500990964450157,16.92985528585522,15.099227353300781,14.289390003308974,12.732635233917607,14.978874011976549,13.996428115772966,13.383572019457286,17.708754896942917,13.438749941865867,14.407868220755857,16.979988221432894
p16_58.pdb_ringEdges,16.433299526672453,20.732100713627634,18.035705327673394,16.72782113725514,17.36951352226077,17.27136358253163,17.947144619688103,17.702730486189598,17.660690813215652,15.739546795677862,13.935566009315874,16.374777352175915,15.474279735526734,15.419252035469595,17.56416807025029,18.263807562134094,16.829141392239826,15.47427973552673,16.113141634496145,16.113141634496145,17.51570723664905,15.474279735526732,14.229780977466472,16.2183024183585,15.474279735526732,14.049436524881227,11.477514248883919,13.98880504784689,16.87957345432638,13.556794114637377,14.517805160101394,16.113141634496145,16.6258834351742,17.84619473912202,11.69757809691106,15.583752222533997,12.665701717630968,12.598412598418898,16.218302418358498,12.598412598418898,12.598412598418896,13.24764129949177,10.245324136730215,14.341083176199298,12.530762147610973,12.665701717630967,11.842015594202422,13.874436925511604,14.348751397479383,16.82914139223983,12.325583150504483,11.034189292074581,12.665701717630965,11.842015594202424,12.462744481052319,11.69757809691106,11.69757809691106,10.399679482240469,0.0,12.598412598418896,8.734223873170802,12.996922712703954,12.462744481052315,9.558591249063154,10.23490758792346,13.556794114637377,13.627178724886521,15.36402724982396,13.74360457327941,12.865457628860309,14.807655677610368,16.0141604005122,13.743604573279407,17.564168070250286,14.583780945511576,13.564659966250536,14.169921194793801,15.583752222533994,13.805312986914373,15.954100831238758,17.12308383440319,13.866746794640287,14.699886620877948,15.259969418929597,14.341083176199302,15.30860324566984,12.125730218561412,14.51780516010139,13.866746794640285,18.768768384384373,17.612495564229388,15.426168243172588,14.281689909344289,13.75136356875201,16.879573454326376,15.474279735526734,14.23727502017152,19.430731672619356,15.419252035469592,15.091940453986245,17.467111953611557
p16_59.pdb_ringEdges,12.873745893613611,18.04161855266871,15.426168243172594,13.874436925511608,15.746534010166593,16.067150753426485,16.172610591161003,15.370968306084904,17.846194739122023,17.07981264534245,14.641948868462377,17.179057017193923,15.481171359644158,15.204166095733981,15.638201090065738,16.72782113725514,14.237275020171522,11.913577688223357,14.22978097746647,14.348751397479385,15.364027249823963,14.922019523732926,13.118688958886095,16.829141392239823,17.418381095842395,16.060303027444196,15.47427973552673,13.50185172485611,13.438749941865874,13.43874994186587,15.638201090065737,13.866746794640287,12.988456413292536,14.517805160101389,15.638201090065738,14.459137825841019,14.634434279010124,12.334234201333022,14.348751397479385,11.624686375697769,7.823042886243184,14.466743471378296,14.22978097746647,12.865457628860312,11.69757809691106,12.125730218561404,12.931357237351381,10.87903181966729,10.571975532825771,13.874436925511608,12.334234201333024,13.627178724886523,11.98471248438332,12.799218726156685,12.055427546683413,12.93135723735138,12.799218726156683,13.751363568752007,12.598412598418896,0.0,12.125730218561406,8.246211251235327,8.648699324175867,10.721629229428398,13.751363568752001,9.647106647418527,11.487094207558908,15.035513515230088,13.247641299491764,12.195627631792199,12.5984125984189,14.922019523732923,16.2183024183585,15.529112445124904,13.996428115772966,14.872345701558535,13.813037319865606,12.195627631792197,9.647106647418529,16.67693017314637,17.89376055128341,13.751363568752007,14.356183336806476,12.996922712703958,15.583752222533994,15.091940453986247,12.799218726156685,12.931357237351385,13.874436925511606,19.21076087335775,15.907650151211312,13.57276685130928,15.638201090065737,14.583780945511576,13.935566009315872,15.035513515230084,14.583780945511576,16.42660443711156,14.7501412422616,13.062159086460396,15.746534010166593
p16_60.pdb_ringEdges,15.86085327675237,20.613911160508405,17.89972066821155,16.37477735217591,18.08277264875789,17.98851485439158,18.269829409895056,17.56416807025029,18.26982940989506,17.129506706265648,14.348751397479385,17.12950670626565,15.426168243172594,14.922019523732924,17.893760551283414,18.94342454080922,16.78491386136173,15.091940453986242,16.77855774493147,16.471794073506377,17.94120025713627,15.091940453986245,13.311649033834989,17.079812645342447,15.091940453986249,13.627178724886528,12.394353553130555,13.935566009315874,16.11314163449615,13.751363568752009,15.692461034947108,16.67693017314637,16.165807537309515,17.222078852449833,12.996922712703958,14.750141242261602,11.913577688223357,11.98471248438332,16.879573454326376,11.551334699216943,11.697578096911057,14.28939000330898,11.560853486370863,15.638201090065737,12.055427546683413,12.334234201333027,13.12707126513755,14.049436524881225,14.17744687875782,16.581113754308937,12.265126714931787,10.652073350604882,11.328430311977618,12.732635233917604,11.98471248438332,12.1868781892657,13.509996299037242,10.162020796409873,8.734223873170802,12.125730218561406,0.0,11.551334699216941,11.984712484383312,10.317622465148322,9.647106647418523,13.50185172485611,14.289390003308975,15.091940453986243,13.438749941865872,11.551334699216941,15.854126697277689,14.978874011976549,13.564659966250538,17.798501809609323,14.057026712644456,14.58378094551158,13.50185172485611,15.315569420255535,13.247641299491768,16.72782113725514,17.941200257136266,13.311649033834989,14.057026712644456,16.172610591161003,15.308603245669845,14.692401664352447,12.865457628860312,15.141114005691035,13.053735097664577,19.518025856457232,18.035705327673394,16.329523365160817,15.364027249823959,14.75759691368031,16.632297896963397,15.645020507070823,15.099227353300783,18.949054505876177,15.14815720365571,16.014160400512203,17.98851485439158
p16_61.pdb_ringEdges,13.005127194046711,18.04161855266871,15.315569420255542,13.627178724886527,15.960994121085731,16.067150753426485,15.854126697277687,15.48117135964416,18.129717776806856,17.375845303178775,14.049436524881227,17.27773133255636,15.148157203655716,14.978874011976554,15.85412669727769,16.625883435174202,13.501851724856115,12.055427546683418,14.348751397479385,14.10980746384112,16.11996691477167,15.03551351523009,13.627178724886521,16.625883435174195,17.320508075688767,16.37477735217591,15.47427973552673,13.627178724886523,13.183322798141596,13.564659966250533,15.529112445124905,13.988805047846892,13.24764129949177,14.750141242261597,15.529112445124905,14.92201952373292,14.750141242261597,12.606876430477664,14.466743471378297,11.177358065899712,7.375635565834315,14.699886620877948,14.466743471378297,12.865457628860312,11.98471248438332,12.26512671493178,13.44693273575799,11.034189292074583,10.88883219939892,14.11736519326464,12.606876430477662,13.996428115772963,11.69757809691106,12.256426885516023,12.195627631792194,12.799218726156683,12.799218726156685,13.627178724886521,12.996922712703954,8.246211251235327,11.551334699216941,0.0,7.6026311234992905,11.187195061021034,13.751363568752001,10.162020796409873,11.33813623720113,15.259969418929602,13.50185172485611,12.055427546683417,12.865457628860312,15.259969418929597,15.900733735690727,15.746534010166593,13.627178724886528,14.872345701558537,13.813037319865606,11.7700184083685,10.162020796409873,16.676930173146374,17.702730486189598,13.627178724886523,14.591093173576814,13.383572019457285,15.692461034947106,15.315569420255539,12.530762147610973,13.191664034533323,13.75136356875201,19.21076087335775,15.474279735526732,13.446932735757995,15.529112445124907,14.348751397479383,14.17744687875782,15.481171359644154,14.929389360140169,16.529771121625767,15.091940453986245,12.394353553130555,15.746534010166593
p16_62.pdb_ringEdges,13.005127194046711,18.598387026836487,15.20416609573398,13.874436925511608,15.85412669727769,16.067150753426485,16.38149362339506,15.035513515230088,18.129717776806856,17.179057017193927,14.289390003308982,16.979988221432894,15.148157203655716,15.091940453986249,15.746534010166595,16.625883435174202,14.474114826130128,12.606876430477667,14.348751397479385,14.22978097746647,16.014160400512207,15.035513515230091,13.751363568752005,17.228464818433466,17.515707236649046,16.683325008322925,15.583752222533994,13.247641299491766,13.935566009315876,13.564659966250533,15.419252035469594,13.988805047846892,13.24764129949177,15.091940453986243,15.529112445124905,15.148157203655712,14.97887401197655,12.195627631792192,14.583780945511577,11.770018408368495,8.44985206971105,14.348751397479383,14.348751397479385,12.732635233917605,11.98471248438332,11.984712484383312,13.697445017228574,11.634145148369662,10.73157335467017,14.23727502017152,12.60687643047766,13.627178724886523,12.125730218561413,12.93135723735138,12.055427546683411,12.665701717630961,13.062159086460397,13.751363568752005,12.462744481052315,8.648699324175867,11.984712484383312,7.6026311234992905,0.0,11.33813623720113,13.501851724856106,10.491266208931444,11.634145148369662,15.59059545580818,13.37535046269816,12.195627631792197,13.127071265137552,15.590595455808172,16.11314163449615,15.746534010166593,13.751363568752009,14.757596913680313,13.935566009315876,12.606876430477667,10.32795558988645,17.07981264534245,18.362643237471737,13.627178724886523,14.474114826130126,13.50999629903724,15.800421935294422,15.204166095733978,13.062159086460397,12.931357237351383,14.117365193264641,19.29905006297805,16.11996691477167,13.319909909605244,15.529112445124905,14.699886620877948,13.813037319865604,15.590595455808172,14.815082404990749,16.936154620613653,15.091940453986249,13.0621590864604,15.960994121085731
p16_63.pdb_ringEdges,15.378122989060351,19.820528079073302,16.879573454326383,16.11996691477167,16.374777352175915,16.374777352175915,17.185265006200314,17.228464818433473,16.581113754308944,15.31556942025554,12.402956636759374,17.467111953611557,17.12950670626565,14.40786822075586,16.270627932975827,17.418381095842403,16.11996691477167,14.348751397479385,15.2599694189296,15.035513515230088,16.426604437111564,14.348751397479386,15.141114005691035,17.708754896942914,16.72782113725514,15.308603245669845,13.50185172485611,15.36402724982396,15.197148855404862,15.529112445124905,16.060303027444196,14.922019523732926,15.692461034947106,16.3682619724881,13.813037319865602,16.829141392239826,13.927909630187388,14.348751397479385,15.259969418929597,13.866746794640285,10.721629229428398,15.148157203655716,12.195627631792194,13.751363568752009,10.95688520216094,14.289390003308979,14.057026712644458,11.62468637569777,12.732635233917602,15.800421935294425,14.466743471378297,12.86545762886031,11.262918508687406,13.438749941865872,14.22978097746647,13.438749941865872,14.057026712644458,12.86545762886031,9.558591249063154,10.721629229428398,10.317622465148322,11.187195061021034,11.33813623720113,0.0,12.598412598418893,12.665701717630968,12.606876430477667,14.348751397479388,15.028417525918464,11.034189292074581,13.501851724856113,14.699886620877948,15.252977851335563,16.270627932975824,12.996922712703958,12.539271642856033,13.191664034533321,14.815082404990752,12.665701717630968,14.400231479620967,16.007290005910843,15.252977851335565,13.255942063844424,13.751363568752009,15.900733735690727,14.169921194793803,13.813037319865602,13.689411966918083,12.86545762886031,19.814977500197493,16.218302418358505,14.415269681833912,13.311649033834987,15.035513515230084,15.96099412108573,17.129506706265648,15.481171359644154,18.26982940989506,14.641948868462372,14.05702671264446,16.885891546890058
p16_64.pdb_ringEdges,17.135732646529384,21.372880011828062,18.768768384384373,17.515707236649046,19.032953878295746,19.12206404479739,17.079812645342447,18.44902888139824,18.94342454080922,17.941200257136266,15.30860324566984,17.654650001250847,16.11314163449615,16.165807537309515,19.21076087335775,19.93790360093056,17.804493814764847,16.11314163449614,17.798501809609323,17.988514854391575,19.077560990161533,15.900733735690725,14.692401664352447,17.798501809609323,15.900733735690725,14.7501412422616,13.98880504784689,14.576236368372548,17.467111953611557,14.750141242261597,16.471794073506377,17.509616405468922,17.418381095842395,18.029605283163203,14.169921194793801,16.218302418358498,13.564659966250533,13.118688958886095,15.141114005691037,12.988456413292534,13.37535046269816,15.028417525918464,12.7326352339176,16.31624956906457,13.564659966250531,13.564659966250533,14.641948868462372,15.364027249823959,15.03551351523008,17.320508075688764,13.118688958886095,11.624686375697767,13.438749941865865,13.927909630187388,13.247641299491766,13.92790963018739,14.289390003308979,12.195627631792192,10.23490758792346,13.751363568752001,9.647106647418523,13.751363568752001,13.501851724856106,12.598412598418893,0.0,14.63443427901012,15.252977851335558,16.113141634496145,14.57623636837255,13.247641299491764,16.829141392239823,16.113141634496145,14.57623636837255,18.85347006079605,15.03551351523008,15.638201090065735,14.978874011976549,16.00729000591084,14.978874011976549,17.84619473912202,16.6258834351742,14.692401664352449,15.14815720365571,17.228464818433466,16.316249569064574,15.73954679567786,14.407868220755857,16.67693017314637,14.922019523732919,18.316295113004337,19.077560990161533,17.375845303178767,13.805312986914371,15.583752222533995,15.091940453986245,16.426604437111557,15.907650151211309,20.028313292270344,16.374777352175908,17.079812645342447,18.853470060796052
p16_65.pdb_ringEdges,14.415269681833909,19.083151381956455,16.73419652488082,14.517805160101394,14.4667434713783,16.82914139223983,17.228464818433466,16.88589154689006,16.82914139223983,17.798501809609327,15.69246103494711,17.98851485439158,16.16580753730952,16.007290005910846,17.12950670626565,17.846194739122023,15.091940453986249,13.438749941865872,15.419252035469595,15.529112445124907,16.57467948408053,16.0603030274442,14.750141242261599,17.750680738120057,18.217207982198218,17.222078852449833,16.47179407350638,15.091940453986243,14.80765567761037,14.692401664352445,16.316249569064574,15.419252035469595,14.750141242261602,15.793458561484663,17.129506706265648,16.270627932975824,16.007290005910843,13.311649033834987,15.638201090065738,13.183322798141596,9.287985070329663,15.19714885540486,15.419252035469594,14.169921194793803,13.627178724886528,13.24764129949177,14.10980746384112,12.394353553130555,11.842015594202424,14.86494758371743,13.438749941865874,14.634434279010124,13.118688958886098,13.743604573279407,13.564659966250533,14.10980746384112,13.367373214909003,14.864947583717427,13.556794114637377,9.647106647418527,13.50185172485611,10.162020796409873,10.491266208931444,12.665701717630968,14.63443427901012,0.0,12.256426885516023,13.438749941865872,14.864947583717424,13.1833227981416,13.927909630187392,16.060303027444196,17.17265267802269,16.6258834351742,15.091940453986249,15.800421935294429,14.45913782584102,13.68941196691808,11.328430311977622,17.50961640546893,18.672261066441127,14.51780516010139,15.091940453986249,14.641948868462373,14.049436524881223,16.11314163449615,13.367373214909003,13.743604573279406,15.091940453986249,20.10770996409088,16.879573454326383,14.699886620877953,16.523316858306625,15.746534010166593,14.922019523732926,16.165807537309515,15.854126697277687,17.467111953611564,16.007290005910846,14.22978097746647,16.82914139223983
