,6J6Y_1_ms_1K0.1.pdb_ringEdges,6J6Y_1_ms_1K0.2.pdb_ringEdges,6J6Y_1_ms_1K0.3.pdb_ringEdges,6J6Y_1_ms_1K0.4.pdb_ringEdges,6J6Y_1_ms_1K0.5.pdb_ringEdges,6J6Y_1_ms_1K0.6.pdb_ringEdges,6J6Y_1_ms_1K0.7.pdb_ringEdges,6J6Y_1_ms_1K0.8.pdb_ringEdges,6J6Y_1_ms_1K0.9.pdb_ringEdges,6J6Y_1_ms_1K0.10.pdb_ringEdges,6J6Y_1_ms_1K0.11.pdb_ringEdges,6J6Y_1_ms_1K0.12.pdb_ringEdges,6J6Y_1_ms_1K0.13.pdb_ringEdges,6J6Y_1_ms_1K0.14.pdb_ringEdges,6J6Y_1_ms_1K0.15.pdb_ringEdges,6J6Y_1_ms_1K0.16.pdb_ringEdges,6J6Y_1_ms_1K0.17.pdb_ringEdges,6J6Y_1_ms_1K0.18.pdb_ringEdges,6J6Y_1_ms_1K0.19.pdb_ringEdges,6J6Y_1_ms_1K0.20.pdb_ringEdges,6J6Y_1_ms_1K0.21.pdb_ringEdges,6J6Y_1_ms_1K0.22.pdb_ringEdges,6J6Y_1_ms_1K0.23.pdb_ringEdges,6J6Y_1_ms_1K0.24.pdb_ringEdges,6J6Y_1_ms_1K0.25.pdb_ringEdges,6J6Y_1_ms_1K0.26.pdb_ringEdges,6J6Y_1_ms_1K0.27.pdb_ringEdges,6J6Y_1_ms_1K0.28.pdb_ringEdges,6J6Y_1_ms_1K0.29.pdb_ringEdges,6J6Y_1_ms_1K0.30.pdb_ringEdges,6J6Y_1_ms_1K0.31.pdb_ringEdges,6J6Y_1_ms_1K0.32.pdb_ringEdges,6J6Y_1_ms_1K0.33.pdb_ringEdges,6J6Y_1_ms_1K0.34.pdb_ringEdges,6J6Y_1_ms_1K0.35.pdb_ringEdges,6J6Y_1_ms_1K0.36.pdb_ringEdges,6J6Y_1_ms_1K0.37.pdb_ringEdges,6J6Y_1_ms_1K0.38.pdb_ringEdges,6J6Y_1_ms_1K0.39.pdb_ringEdges,6J6Y_1_ms_1K0.40.pdb_ringEdges,6J6Y_1_ms_1K0.41.pdb_ringEdges,6J6Y_1_ms_1K0.42.pdb_ringEdges,6J6Y_1_ms_1K0.43.pdb_ringEdges,6J6Y_1_ms_1K0.44.pdb_ringEdges,6J6Y_1_ms_1K0.45.pdb_ringEdges,6J6Y_1_ms_1K0.46.pdb_ringEdges,6J6Y_1_ms_1K0.47.pdb_ringEdges,6J6Y_1_ms_1K0.48.pdb_ringEdges,6J6Y_1_ms_1K0.49.pdb_ringEdges,6J6Y_1_ms_1K0.50.pdb_ringEdges,6J6Y_1_ms_1K0.51.pdb_ringEdges,6J6Y_1_ms_1K0.52.pdb_ringEdges,6J6Y_1_ms_1K0.53.pdb_ringEdges,6J6Y_1_ms_1K0.54.pdb_ringEdges,6J6Y_1_ms_1K0.55.pdb_ringEdges,6J6Y_1_ms_1K0.56.pdb_ringEdges,6J6Y_1_ms_1K0.57.pdb_ringEdges,6J6Y_1_ms_1K0.58.pdb_ringEdges,6J6Y_1_ms_1K0.59.pdb_ringEdges,6J6Y_1_ms_1K0.60.pdb_ringEdges,6J6Y_1_ms_1K0.61.pdb_ringEdges,6J6Y_1_ms_1K0.62.pdb_ringEdges,6J6Y_1_ms_1K0.63.pdb_ringEdges,6J6Y_1_ms_1K0.64.pdb_ringEdges,6J6Y_1_ms_1K0.65.pdb_ringEdges,6J6Y_1_ms_1K0.66.pdb_ringEdges,6J6Y_1_ms_1K0.67.pdb_ringEdges,6J6Y_1_ms_1K0.68.pdb_ringEdges,6J6Y_1_ms_1K0.69.pdb_ringEdges,6J6Y_1_ms_1K0.70.pdb_ringEdges,6J6Y_1_ms_1K0.71.pdb_ringEdges,6J6Y_1_ms_1K0.72.pdb_ringEdges,6J6Y_1_ms_1K0.73.pdb_ringEdges,6J6Y_1_ms_1K0.74.pdb_ringEdges,6J6Y_1_ms_1K0.75.pdb_ringEdges,6J6Y_1_ms_1K0.76.pdb_ringEdges,6J6Y_1_ms_1K0.77.pdb_ringEdges,6J6Y_1_ms_1K0.78.pdb_ringEdges,6J6Y_1_ms_1K0.79.pdb_ringEdges,6J6Y_1_ms_1K0.80.pdb_ringEdges,6J6Y_1_ms_1K0.81.pdb_ringEdges,6J6Y_1_ms_1K0.82.pdb_ringEdges,6J6Y_1_ms_1K0.83.pdb_ringEdges,6J6Y_1_ms_1K0.84.pdb_ringEdges,6J6Y_1_ms_1K0.85.pdb_ringEdges,6J6Y_1_ms_1K0.86.pdb_ringEdges,6J6Y_1_ms_1K0.87.pdb_ringEdges,6J6Y_1_ms_1K0.88.pdb_ringEdges,6J6Y_1_ms_1K0.89.pdb_ringEdges,6J6Y_1_ms_1K0.90.pdb_ringEdges,6J6Y_1_ms_1K0.91.pdb_ringEdges,6J6Y_1_ms_1K0.92.pdb_ringEdges,6J6Y_1_ms_1K0.93.pdb_ringEdges,6J6Y_1_ms_1K0.94.pdb_ringEdges,6J6Y_1_ms_1K0.95.pdb_ringEdges,6J6Y_1_ms_1K0.96.pdb_ringEdges,6J6Y_1_ms_1K0.97.pdb_ringEdges,6J6Y_1_ms_1K0.98.pdb_ringEdges,6J6Y_1_ms_1K0.99.pdb_ringEdges,6J6Y_1_ms_1K0.100.pdb_ringEdges,6J6Y_1_ms_1K0.101.pdb_ringEdges
6J6Y_1_ms_1K0.52.pdb_ringEdges,27.96603348932799,27.63749387989378,24.21643909269276,29.10082906769471,26.30925120616562,27.43127334415146,27.43045929413832,28.65804416120598,30.796781448275024,26.92124436310947,25.131112500921674,26.833738363543528,26.12314006014481,26.236804357860017,25.597747170291683,27.94724572635596,24.92522798875194,26.914752153700885,30.03502809423291,26.911920338591234,29.426475761262278,24.932277204498238,25.928954464298233,24.643595438095183,24.749953417628042,22.12938563850937,25.040394550072527,26.730023845056373,26.92126239484396,29.32775947337533,27.487826078543804,24.46320795990013,27.42490187253999,27.240015539678797,24.749953417628042,27.791037180587853,27.4085416492707,25.385780745875646,26.651326493881985,26.57981203407938,23.377484811598226,24.180289654323644,24.75701332426561,25.784713616999518,26.745946067917696,29.229490361552962,26.562913046474478,27.33538550982727,25.74688217527656,25.841920485307064,25.999327847921187,0.0,23.199033290873754,23.508643318567163,26.305486894879934,25.771117271800502,27.427680724095385,27.431291040622582,24.377153875462206,26.05311974684971,26.140323350225987,28.76170930821216,26.989012507250166,26.206332148169746,24.194739860002727,26.93791855935942,26.0367552002784,28.01797273388112,28.542541916043973,26.94074764172566,27.60774128103887,28.281061624379358,26.562894771481098,29.253445569195843,25.67197860385705,29.87213852729958,28.031275875073312,26.405114979628088,27.654842094326575,27.718890547853544,26.75249738818519,28.349072346597556,27.604980555260525,28.74264785689105,26.04639251617769,29.31244475433138,27.35097307510906,26.49029864554377,28.845218008220158,26.7487954542336,27.282129006124087,28.606469497080198,27.70626090261702,28.98367468176272,26.19966278594227,27.24920948350115,27.774857667440944,27.94726309610849,28.01878703985001,29.247454457320057,27.75594049946263
6J6Y_1_ms_1K0.53.pdb_ringEdges,27.86296215756996,24.84478027264716,23.30344363901812,27.205028804120218,25.851611656581866,27.17926822707382,26.674703481486794,28.064402356217233,28.489957351721568,26.677560477107157,22.492695686006645,23.788020155376998,26.04726845899121,24.8628470825154,26.19966278594227,25.001456268265283,24.24222425630958,24.075548567684855,27.859407781604915,23.508643318567163,28.00901380571856,25.22061878008718,25.10627895006441,26.036736555978706,24.470350595208643,24.6445409382738,23.96305813830544,24.644540938273796,24.6618293166326,26.213018332444822,27.931174079098323,26.020399017857976,23.261618873615824,23.860557696588607,23.483065577816703,26.306354210431007,23.295943227819457,23.582040228937444,25.704009735931376,23.715301684367905,26.299710212881703,24.654742153987584,22.888543791451752,24.37092012158787,24.09102882616086,26.460980615722313,23.879369167644715,25.85927187195289,23.17208732652201,26.99269948046544,26.605295479900544,23.199033290873754,0.0,22.57378409029688,29.244848521552385,24.921274102915007,26.474222670730455,24.841732034732154,24.267001846968604,23.908665204161046,26.236804357860017,24.470350595208643,27.899820787954912,24.83068881034349,28.50838745597174,25.409424136557234,23.693123003730506,25.862218948343155,26.20924019968265,23.908665204161043,28.04375914859609,24.69420748870363,22.666642870728058,26.47420433451461,26.48456227380306,27.194945275614923,26.7496483962012,27.539556722395155,30.297954046725277,26.42211489150342,28.176455088588135,26.90824033745524,26.480822883409896,26.638154255426993,23.504430485063565,27.086144489405868,25.509583198309166,26.043447641365475,25.3245151574747,25.581091317801704,25.220599532459573,26.12603879107245,24.768069798702502,27.079673887698107,23.30344363901812,27.169193005013792,25.406424537250246,23.73003504225809,26.369057329870945,27.361815218271538,27.834270278592694
6J6Y_1_ms_1K0.54.pdb_ringEdges,26.924922586902284,27.0889580915442,24.38121591144275,29.107634203624997,27.335385509827272,27.77211355410562,28.281885519598763,28.32087295017926,31.540157789682336,27.768565031047178,23.175397065125214,24.668934121271075,26.310118397625814,23.608477167635318,24.262920689569718,25.460611116911608,22.57141847644573,24.742871877327918,29.06811551865422,25.317613501237812,26.549733511177923,24.960337469712673,24.463207959900128,25.93951141458114,25.313701727436705,25.49584013280737,26.295926075256233,28.58811960455379,24.93928549828662,26.651308279514343,26.82069191059596,25.781757681085562,24.53372950643963,25.30288367617608,25.690370679129348,27.092613545722475,27.918657852960635,26.474222670730455,26.494916163752485,23.989095419150907,25.672886230002298,24.771166294941608,23.419123378252785,26.655023752796335,24.757934885725547,26.006048586949863,25.50571989912883,27.0222849421574,25.74688217527656,26.560043718527613,27.23636204553995,23.508643318567163,22.57378409029688,0.0,24.47439716325726,21.82425389910106,26.405133363820866,26.736579066779942,24.739791461396734,25.134164270813418,25.437874063946555,27.585964490900164,26.076195296957135,25.478241240302086,25.292943871932717,25.494964284805267,25.489003911262408,25.581110294189653,26.318788740682955,24.58051955812923,26.050194267206997,27.272109584061322,23.389214176748776,28.41346938897901,24.003680947494843,29.23548515473979,27.351807238705486,28.291564491191085,27.987549242857263,29.032740139366815,26.72631879823436,26.487439778495357,28.924004879207654,26.032951486660075,24.366876291272447,29.942404259102755,29.337109936349844,27.51687919762523,27.869250898276203,27.252843442990606,24.374027239738126,27.078849267830858,26.84395757432998,29.16433185291899,25.68266008664629,27.076034615235628,25.491974750870718,26.918449298229643,27.655684645365124,28.603822135803807,26.543132145202282
6J6Y_1_ms_1K0.55.pdb_ringEdges,28.27568855230226,27.26931487919312,25.14109697848434,25.678785017987146,25.570386391178676,25.475230688666546,25.841018796231417,29.283349588235243,27.78116635210797,27.414899216103773,27.24641242973583,27.853134246950408,28.824359304594946,26.210110700121476,25.213650178817957,28.423086473150576,24.749953417628042,27.23636204553995,28.080397751172942,28.263307717017074,29.242258954086722,27.26206867333283,28.82437614579326,26.823515259447028,28.59076841980559,27.927628384531097,27.53236400967353,29.852013641404543,27.082488162067836,28.830421500274607,26.12312147749875,27.696377387455392,28.739996148934637,27.27851674355034,24.573389190558974,26.415500009969524,27.592298770785874,28.015269761432357,25.199784249346123,27.079691813938076,25.84779947817761,25.67585469975844,25.689463670721533,27.005662836574096,28.905839770114532,27.598649186023668,28.099096485491696,23.6741635420869,26.807639108342006,28.758266013055636,24.74287187732792,26.305486894879934,29.244848521552385,24.47439716325726,0.0,23.663560122473193,24.559142010882233,24.148167230299798,26.374837228596355,24.932257734271804,23.898165831232493,28.08743283917465,25.358152975524423,27.9061012224369,27.42129071480809,24.929200720113155,26.21679592073592,27.99297762147689,25.784713616999518,26.385234176036278,24.15445847204343,26.90455983296932,27.076034615235628,28.75482230557587,22.979137858044844,26.536529137036318,29.467325989490032,28.75482230557587,26.79088382847196,25.953000836650574,27.592298770785874,26.11643086574139,27.918640465411173,28.272186064299483,26.378591643364505,26.634454654775315,30.40927937068982,25.938613118003016,31.161901059946647,25.316693138249942,29.56221019891208,26.395608637419343,29.319200773223397,27.004800004831953,28.425767744155323,30.48404007065217,27.26205086701529,28.58811960455379,26.27306199147271,25.27910223304496,27.38935375340439
6J6Y_1_ms_1K0.56.pdb_ringEdges,26.560043718527613,24.946291823198017,22.578149072365996,27.284922398483435,23.85736335825415,23.025777028517215,25.862218948343155,25.763430845522883,28.905839770114532,24.544886561373236,24.54085161640185,25.22061878008718,27.17648183721625,22.38107730559957,21.84479676332716,24.753012957727748,22.586919489802845,24.566276513700107,24.544886561373236,26.89891180532552,24.74287187732792,25.844869540266572,25.01942934321634,25.44472402252627,24.395567001412147,24.922170112307576,25.584070438344554,26.56664088226043,23.780672579839187,23.901334406425256,23.6963189964303,24.471282952072396,24.547991435047116,24.928285490095966,22.7942251245601,25.84868215077975,26.206350671812004,25.949203553260446,23.29692258522031,22.98775528849836,24.929200720113155,24.74287187732792,25.30677794008433,25.044349012815825,26.040539716716033,26.706658927465302,26.54973351117792,26.1374076310162,24.47749114626609,25.841901700438896,25.99930917678206,25.771117271800502,24.921274102915007,21.82425389910106,23.663560122473193,0.0,26.019503513841244,23.7701166720305,23.61589887367515,24.946291823198017,24.467235868973063,25.851630434394377,24.262920689569725,24.960318021374576,22.98344697714982,24.168944206929496,26.023309193091183,23.127716319081813,25.00846458643302,26.219702811702145,23.814248814563573,24.943236529041094,23.802749290500216,28.105315117679762,23.206565023591395,25.1480663813035,24.66584447155918,26.24725598232971,26.279731198105146,24.855817236321915,24.932257734271804,25.92219501073854,24.56627651370011,23.39668468755633,21.527539373005716,28.018804365251796,27.198604333125328,25.7778975093005,29.497029634889582,25.31069078395858,25.320604449908753,24.935314373647312,26.85699272540446,27.34539949948453,26.543132145202282,27.774857667440944,25.306758757987016,26.918431264610753,25.030369902894545,25.697172221747973,23.396684687556327
6J6Y_1_ms_1K0.57.pdb_ringEdges,29.482560255569766,25.932773431780845,26.83091609044365,24.851832774123736,27.928445324658302,27.17003274955059,25.94244937571723,25.099297943997442,28.5057139562464,27.528766948571068,24.851832774123732,26.043484920342692,26.756198809944628,28.386907278785582,25.481232385492973,27.51328011205267,27.668337376934748,27.496972472358333,30.993641690558395,27.871985448036078,28.334051009376378,27.86926831663966,31.249233000296137,28.092841917297942,28.51800657530479,28.987091201268896,27.752372416737323,29.80582793080537,25.958873373012885,28.10882112865496,28.588102624177186,28.435414812061058,27.51329775577728,25.57723881952602,25.217596722646277,27.34902067787503,27.159954101509772,27.582374419922186,24.943236529041094,28.855498710388694,27.677406579220122,26.132764094586356,25.065293376277005,26.556314956666537,30.278096155407752,29.288554376679794,28.548680958426438,27.444029537980654,29.387385841580787,28.20209659630265,26.437396284999362,27.427680724095385,26.474222670730455,26.405133363820866,24.559142010882233,26.019503513841244,0.0,24.08282633479396,27.652121181298977,23.88987680152901,23.627489338209116,29.14631652525396,26.52620979004056,28.16051425501312,29.936551026773973,25.584070438344554,24.285518478447006,27.076034615235628,26.745964217835713,26.477101299120424,26.82722497762303,27.17564229196034,25.57336675877155,25.395645984133917,23.8940216758222,29.473255937103076,28.76170930821216,29.954091086453197,29.06210290468877,26.046392516177686,28.1853607943343,27.797324729835484,26.319655617896316,27.33900801461717,26.11265734823648,28.905839770114536,30.340878893645055,26.576067779880038,29.872154777785315,28.176437860124157,26.661560999901287,26.651290065134248,27.944535912744044,27.421290714808087,27.699129003866105,30.86492652381323,28.536401552967995,29.96322989317188,26.74024638441146,25.581091317801704,27.64852214312783
6J6Y_1_ms_1K0.58.pdb_ringEdges,28.193196177085223,24.838663879141563,24.669839295661966,25.966483251052413,26.20720274520263,26.485405396729863,23.700497721208528,27.073219670016567,26.097185802230047,25.41332117618405,26.13363714241213,26.733728378393266,27.77487514500091,25.616192542771657,24.9392660335316,26.824383922385525,26.083789557307497,23.864707663088204,26.97604114981488,24.643615136385574,26.989875843698382,26.652182555120262,27.070422364460665,26.023290539158147,25.591810735058004,26.661579207264595,26.365319969372262,23.48631082389283,25.59776613433215,27.775679100871038,27.57408379416041,26.7132198827632,27.345417251528545,26.811332917546917,23.055210223431118,27.674670343850124,27.336220149077597,25.838088089417642,22.56266354860985,25.581110294189656,27.655684645365127,26.289297907437927,24.662754434788514,23.18392060798351,25.949203553260446,27.965235005843233,24.09830191818101,25.099297943997442,27.415731434654237,25.5956800056466,27.98401069126677,27.431291040622582,24.841732034732154,26.736579066779942,24.148167230299798,23.7701166720305,24.08282633479396,0.0,25.92601497390575,25.22061878008718,25.124157716645442,25.929834374318947,26.88221341441685,24.270142270395606,28.66761306483245,24.295850458762786,23.890852130762966,25.482127755575224,26.203442299620015,27.182090048733862,24.26702185095163,23.08984141779735,25.178951758373227,25.39954513773592,23.670964558014887,24.838644335534607,26.919278831639136,26.651308279514343,25.98965440174861,21.3032428362399,27.51329775577728,27.60582462811171,25.781757681085562,27.828810942018396,24.647633258443282,26.19008186985133,26.223460925526638,23.206544105497255,28.435414812061058,22.039747853296646,26.644732079208765,25.203713703857616,27.431291040622582,25.652400103459367,24.262940696917525,29.31660121494505,25.242320758629827,24.666769439128174,26.369075739202668,23.28939923022608,25.90868954954608
6J6Y_1_ms_1K0.59.pdb_ringEdges,27.01860200619072,25.428006118168838,22.074938564384727,26.823533356878503,25.851611656581866,25.601615543684012,28.33941301609983,30.952343575495785,29.31582295839836,27.162742186804287,27.16638771274577,26.385234176036278,27.23636204553995,26.306335757206377,24.573389190558974,25.79149028020264,22.481535033794486,24.07554856768485,27.175642291960337,26.628731107365038,27.7035275171449,25.74690102947071,25.662200679001035,25.692411330974775,25.040394550072527,25.911612271054032,24.764071218217975,26.648448469380796,27.162760058222794,26.92124436310947,26.7393931425354,26.576086045815025,26.999172946700167,26.293046073908233,24.277361703079205,28.025040813910692,24.25571697198917,26.569491227301867,27.585964490900164,26.824383922385522,25.209741529043217,26.109738539517068,25.942430663641854,25.896020611189414,24.647593868269308,25.38574250105949,27.328973920255066,25.851611656581866,25.87190251616271,28.82171511440503,26.807639108342006,24.377153875462206,24.267001846968604,24.739791461396734,26.374837228596355,23.61589887367515,27.652121181298977,25.92601497390575,0.0,26.480822883409896,26.210110700121476,26.481684456440572,24.939266033531602,25.604573317227583,26.136534709137372,26.830897997991826,26.641871563168202,25.868112093869,26.216795920735915,25.57723881952602,26.305486894879934,27.843285432745205,24.09008175235095,28.69122527475938,25.029438977611576,27.021422641182294,29.09559069787471,27.532364009673522,25.102334243373072,28.441559909700597,25.047372592477814,26.88221341441685,27.68373747145335,26.651308279514343,23.504430485063562,28.587304535099584,25.130204624435915,24.956330792044387,26.924075197538716,25.043418607170658,27.872786602880414,27.179286087625822,26.586386033646956,28.083094455112285,26.269292494380974,29.640892771167433,28.508370428104456,26.82438392238552,27.284922398483435,28.021506996750425,27.00199561125607
6J6Y_1_ms_1K0.60.pdb_ringEdges,28.704216394720696,23.90547729413063,26.510979590255666,25.262197861166,24.378089796699065,26.501492905374093,25.054368066732433,29.23546855036232,27.844104847476824,26.667277501094656,23.108271960700776,24.57741879374455,23.814228430250612,26.34334535817718,26.572341266594304,25.58405146415222,25.009376882258298,24.466303357883895,29.157523301003202,24.270142270395606,27.351807238705486,24.10146432323714,28.108838398562575,26.21968429749289,27.712585203130683,25.584070438344554,24.752993346495522,26.1374076310162,22.500463857138783,24.96426572336541,27.759508123562583,25.68649677369133,24.85181324087288,22.48151344109072,22.892848758331617,24.29990610873229,22.694146202152243,22.994364020320937,23.42333083027405,23.72682313168644,25.019409940812128,21.421543461474602,23.722649044107698,23.80272889633922,26.674703481486794,27.654842094326572,27.875520805792597,26.579793770704935,23.586218618885585,27.015799045341105,24.80553492885806,26.05311974684971,23.908665204161046,25.134164270813418,24.932257734271804,24.946291823198017,23.88987680152901,25.22061878008718,26.480822883409896,0.0,22.198049420123677,25.210665796501953,25.074432884235296,25.022455934038025,28.186187486933107,24.68309826188411,22.912454746802506,24.573389190558974,26.03968218975973,22.298286755556145,24.2989671761012,23.711105095595393,21.405175855340666,24.84079404012058,23.303443639018116,28.19858496759648,26.240578521920007,28.050007355103496,29.04402416687168,24.785272012585718,25.20974152904321,26.579793770704935,24.869874941616647,26.837410492477638,23.507672781703665,26.739411296901345,27.962492214997354,27.440420897448483,27.108340707655476,25.02641323129029,26.504368571955442,22.903808984957465,23.427558247433602,26.90824033745524,24.266061641164942,26.133618567230155,26.326294581801065,26.15081353502583,23.978590774563497,24.680010385357622,26.10594545978972
6J6Y_1_ms_1K0.61.pdb_ringEdges,27.778422861981024,23.203280651875705,23.999534785135182,25.889271309406137,25.206718167518357,26.210110700121476,26.93791855935942,28.167529333220994,27.421290714808087,27.624809448888147,26.402228502588823,26.143238744249647,24.277341707615978,26.06360777953501,28.02855686616778,26.736542754189497,24.56007099701956,25.32150549980589,30.180396131920016,25.1380846718853,26.39934170994511,24.202001842903083,28.02776016391296,25.410302932976464,25.689463670721533,25.488984866301838,25.041286297182836,26.539419298451687,26.240578521920007,25.95591856856284,26.651290065134248,27.36098135979181,26.395590246592715,24.95726444431942,22.585909345671134,21.939723250549,25.299852257905492,25.96354800952134,23.108271960700776,25.494964284805267,25.67969240356567,25.89986317765714,22.624606417217105,25.418115243351004,27.434051550327382,29.402661526711658,27.793761959898415,24.668914443198066,24.82363030177545,24.363728412045706,23.971301611945787,26.140323350225987,26.236804357860017,25.437874063946555,23.898165831232493,24.467235868973063,23.627489338209116,25.124157716645442,26.210110700121476,22.198049420123677,0.0,26.033827881714938,25.740961275341718,25.676724377484028,26.732856769675067,24.96426572336541,23.384959069444886,24.474377328771183,25.791490280202638,25.534024511756684,26.056901886493165,26.236804357860017,23.420076857260756,27.269297077607213,25.34522800300429,29.08015371014786,25.594769641661355,27.44680645295588,29.61471033052942,26.510979590255666,27.26288775136798,25.604573317227583,25.31368255058607,24.56625675339626,24.00778595388937,26.824383922385525,27.875520805792593,24.841712493538996,29.18231942444418,27.602219553359213,26.934224087292122,26.043466280860752,23.6921600239814,28.19858496759648,26.240578521920007,27.08248816206784,25.498829213556785,26.408865089961868,22.853565080599676,26.05397683152929,28.91873447928689
6J6Y_1_ms_1K0.62.pdb_ringEdges,29.78155094515781,25.93275471272368,25.217577472712044,29.34642433686299,27.073201739491132,27.697183621850893,28.52758841842182,32.109385253523996,29.918984459168435,27.693625497646288,27.34818642928402,29.547033429195906,29.084343367630197,25.950064070108176,28.429251310878527,29.46989577995746,28.66495441563594,24.6587387767147,27.680966788212043,26.65872049894326,28.012549198910122,23.868856908052553,26.540260678697276,28.27917344063362,27.36460047622296,29.304660154932993,29.244848521552385,26.130702099886463,26.299691754995305,29.57662419934242,26.743096378009337,28.910054689258605,25.392644757232187,26.109738539517068,26.30722149738779,27.16360000162984,26.824383922385525,26.0367552002784,26.237692445304138,26.854154819468107,28.84944178423799,27.674670343850124,28.67636623741797,27.42212273938656,28.19317895885149,29.614693938776064,27.159954101509772,26.210962651280038,27.25282563064553,28.164840713683887,26.444868461786044,28.76170930821216,24.470350595208643,27.585964490900164,28.08743283917465,25.851630434394377,29.14631652525396,25.929834374318947,26.481684456440572,25.210665796501953,26.033827881714938,0.0,25.44775725903098,26.29304607390823,28.81565108708836,26.47420433451461,28.343712167206977,26.935089179845214,27.743345217970667,28.19238690873214,26.150794972044423,24.66985897299726,26.648448469380792,26.804795977187396,28.831229696723717,25.4240922358974,26.745946067917696,27.53042447628916,31.218755254040023,27.618482625304978,28.651945493849546,26.898893758608256,28.82779470533285,28.67025453576637,25.030350508970958,28.254409398984752,26.392721120705627,28.26059385519959,27.62482702137999,27.34902067787503,31.46863132202534,28.81829583367626,26.91559983658376,29.080938273614688,23.277640423576464,28.67636623741797,26.113512478802683,22.27916437051768,27.593108046222095,27.51135687823402,30.24339773894655
6J6Y_1_ms_1K0.63.pdb_ringEdges,28.749520890900282,25.296858855620115,24.739771839683822,28.247398711750144,27.825234757686943,27.089782403696283,27.737010429619424,28.502239734850903,30.315268990734417,25.63786262542182,27.57325635501579,28.978431885854484,28.49956565841746,25.485994630975224,27.01127057107975,27.617656516372126,26.023290539158143,25.631045344208925,29.214124127614888,27.899820787954912,27.41213677768385,27.557812135739997,28.80350234906888,25.570367406832258,26.023290539158147,27.395733492502696,26.98534301920357,29.709140171144956,26.539401007280546,29.307244208673005,26.973215769204085,28.82779470533285,26.726300634975072,27.724406548140987,24.3421804194451,27.415731434654234,28.065215315041012,25.168056499482947,27.31337380020117,29.056857553317556,25.64172494689911,25.433102808084637,27.053811891563058,27.335385509827272,27.746896966366112,28.86606163928685,29.053465946340143,26.273043514864845,27.159936228244927,28.5731899595761,24.87204146430169,26.989012507250166,27.899820787954912,26.076195296957135,25.358152975524423,24.262920689569725,26.52620979004056,26.88221341441685,24.939266033531602,25.074432884235296,25.740961275341718,25.44775725903098,0.0,23.754406847155646,24.541781294890036,27.05661091442826,27.750465753110596,26.82069191059596,28.324369417740307,27.73345741508216,26.895230024267377,25.628071684237735,25.0883874425205,27.764998570701728,26.17960741990214,26.90540783697187,28.987878283493636,26.560025441559947,27.68373747145335,28.654588409069934,26.91107253980635,25.375835152931202,27.43764333620257,27.41849351090917,24.90720642783602,26.963063552135647,27.996515039714012,25.95591856856284,31.603566838146683,27.74964357332546,27.76582029580668,28.56627450044812,26.11061235723712,27.802807709022037,27.55696659226104,29.547033429195906,26.716908576470747,28.235830710682674,24.859781532911317,28.244717694993945,28.397644507814974
6J6Y_1_ms_1K0.64.pdb_ringEdges,27.847661176653773,24.281420441168134,25.210646541275512,28.355253276060072,28.903203034111446,27.885340826493582,25.02639383430053,27.421290714808087,28.167529333220994,27.49695481815842,26.982536603392184,26.924922586902284,27.589536499764648,26.834588605586426,26.02241378922172,25.949184846055534,22.671011386384027,23.081262101414115,28.820923494363644,24.04643566022137,26.120222422817854,25.203713703857616,26.736560910490887,22.998670286593903,24.28863652158496,24.64761356336416,24.547971660024384,27.182911536692526,26.463860684527837,27.778422861981028,28.92136979930173,27.259255130895692,25.753687642441943,27.162760058222794,25.764316408552375,28.343712167206977,27.16640558176607,20.6216965580439,26.030023740333604,26.658720498943264,25.37885749530485,24.81966023096576,24.651631033693494,23.389193422006663,27.674652803007145,29.44276989396764,26.464722809771864,28.927411664908234,24.577399042399126,26.10389994297807,27.146223968135168,26.206332148169746,24.83068881034349,25.478241240302086,27.9061012224369,24.960318021374576,28.16051425501312,24.270142270395606,25.604573317227583,25.022455934038025,25.676724377484028,26.29304607390823,23.754406847155646,0.0,25.75753259605613,26.136534709137372,26.828057331722245,24.77820056624314,27.579611154914993,25.76343084552288,26.136534709137376,23.28089345364565,23.500216896334344,28.172940263784984,25.584070438344554,26.68125410074179,26.58351923928869,25.238397314986685,28.080380463773853,26.39847744947588,28.498782123527185,28.75215483693338,26.66813305029714,26.319637173997574,25.952121712091753,27.931174079098323,26.2263670777538,25.299852257905492,27.4404385880203,23.872029373469022,27.19214264009411,26.65786464765729,24.00778595388937,27.585946893652544,23.647779509462538,27.17926822707382,25.016363576706002,26.124013429599668,27.096250591484164,25.030369902894545,25.75664679978613
