,VCB_0.pdb_ringEdges,VCB_1.pdb_ringEdges,VCB_2.pdb_ringEdges,VCB_3.pdb_ringEdges,VCB_4.pdb_ringEdges,VCB_5.pdb_ringEdges,VCB_6.pdb_ringEdges,VCB_7.pdb_ringEdges,VCB_8.pdb_ringEdges,VCB_9.pdb_ringEdges,VCB_10.pdb_ringEdges,VCB_11.pdb_ringEdges,VCB_12.pdb_ringEdges,VCB_13.pdb_ringEdges,VCB_14.pdb_ringEdges,VCB_15.pdb_ringEdges,VCB_16.pdb_ringEdges,VCB_17.pdb_ringEdges,VCB_18.pdb_ringEdges,VCB_19.pdb_ringEdges,VCB_20.pdb_ringEdges,VCB_21.pdb_ringEdges,VCB_22.pdb_ringEdges,VCB_23.pdb_ringEdges,VCB_24.pdb_ringEdges,VCB_25.pdb_ringEdges,VCB_26.pdb_ringEdges,VCB_27.pdb_ringEdges,VCB_28.pdb_ringEdges,VCB_29.pdb_ringEdges,VCB_30.pdb_ringEdges,VCB_31.pdb_ringEdges,VCB_32.pdb_ringEdges,VCB_33.pdb_ringEdges,VCB_34.pdb_ringEdges,VCB_35.pdb_ringEdges,VCB_36.pdb_ringEdges,VCB_37.pdb_ringEdges,VCB_38.pdb_ringEdges,VCB_39.pdb_ringEdges,VCB_40.pdb_ringEdges,VCB_41.pdb_ringEdges,VCB_42.pdb_ringEdges,VCB_43.pdb_ringEdges,VCB_44.pdb_ringEdges,VCB_45.pdb_ringEdges,VCB_46.pdb_ringEdges,VCB_47.pdb_ringEdges,VCB_48.pdb_ringEdges,VCB_49.pdb_ringEdges,VCB_50.pdb_ringEdges,VCB_51.pdb_ringEdges,VCB_52.pdb_ringEdges,VCB_53.pdb_ringEdges,VCB_54.pdb_ringEdges,VCB_55.pdb_ringEdges,VCB_56.pdb_ringEdges,VCB_57.pdb_ringEdges,VCB_58.pdb_ringEdges,VCB_59.pdb_ringEdges,VCB_60.pdb_ringEdges,VCB_61.pdb_ringEdges,VCB_62.pdb_ringEdges,VCB_63.pdb_ringEdges,VCB_64.pdb_ringEdges,VCB_65.pdb_ringEdges,VCB_66.pdb_ringEdges,VCB_67.pdb_ringEdges,VCB_68.pdb_ringEdges,VCB_69.pdb_ringEdges,VCB_70.pdb_ringEdges,VCB_71.pdb_ringEdges,VCB_72.pdb_ringEdges,VCB_73.pdb_ringEdges,VCB_74.pdb_ringEdges,VCB_75.pdb_ringEdges,VCB_76.pdb_ringEdges,VCB_77.pdb_ringEdges,VCB_78.pdb_ringEdges,VCB_79.pdb_ringEdges,VCB_80.pdb_ringEdges,VCB_81.pdb_ringEdges,VCB_82.pdb_ringEdges,VCB_83.pdb_ringEdges,VCB_84.pdb_ringEdges,VCB_85.pdb_ringEdges,VCB_86.pdb_ringEdges,VCB_87.pdb_ringEdges,VCB_88.pdb_ringEdges,VCB_89.pdb_ringEdges,VCB_90.pdb_ringEdges,VCB_91.pdb_ringEdges,VCB_92.pdb_ringEdges,VCB_93.pdb_ringEdges,VCB_94.pdb_ringEdges,VCB_95.pdb_ringEdges,VCB_96.pdb_ringEdges,VCB_97.pdb_ringEdges,VCB_98.pdb_ringEdges,VCB_99.pdb_ringEdges,VCB_100.pdb_ringEdges
VCB_51.pdb_ringEdges,44.30218080863377,43.189252677500285,43.71953592332345,42.01395141247447,37.88245781389835,38.119408765335514,39.08367650392149,39.566165867840745,39.036266027368455,40.88862602927734,43.57734215685194,41.48958448713408,40.06003120590235,41.28226868839706,39.84637164577645,40.462812750552565,40.66034452089331,41.75496526382237,41.63012776975789,40.4159419785445,42.25423622907929,39.99308219046996,36.22659262298757,41.38853577074443,41.29707454545754,37.57415326343436,38.72295879870706,37.24854985406732,38.75868024220704,37.14840988923318,39.938591206227215,40.095093935969395,38.132825994157,39.69639683357458,37.99193814264317,39.28860867022187,40.37371176034219,38.92773036950827,37.77913107918235,42.48608640633268,39.37188760739146,38.2887777434763,37.937685404571155,36.23206490435117,38.07348702106702,38.79162814246598,37.02159765340306,40.463652696493995,38.49279139146388,36.606129467576196,35.45004770593322,0.0,35.33734099851482,37.31436259369068,36.09078362005137,36.92099555610645,38.895200234825786,37.59352607317358,37.298548220358484,38.4843232661678,40.383315867270426,37.03324773643945,37.31816918920312,41.555842157622074,36.21185544742958,37.37482521581682,39.292323808088206,38.77322482026696,37.371071029488434,39.03990472862411,37.47751104892985,38.913142763577504,38.9527393663069,38.259519726117915,39.657081282673474,37.33472219638821,39.41369877867497,41.07695100831412,40.43596837131967,41.919333261507525,40.4496190038907,39.999586054503055,43.043778697177565,38.94143975057289,39.1284126912729,40.10731790946725,40.842926710868475,41.706276597477235,43.592208134273186,42.35892901269345,41.23438504214569,40.575726025342604,41.580245016102694,40.68428847818331,41.39100972765119,39.26381360519547,37.585446587834674,43.69327633073728,40.385398254280794,40.7153892206618,42.138086105726266
VCB_52.pdb_ringEdges,44.04883406101779,44.019405504870065,44.1426090601873,41.627668023780096,39.58576359928612,41.429731569877134,40.69869091587344,42.86244909572557,39.759955111909946,42.05481431902194,44.382767662229945,42.05334303156795,42.66901545822564,42.14999670488989,42.04478367672574,42.12645141115896,41.64875431970861,41.558683605313355,41.14568410248449,39.84115519232379,43.13635471431519,39.59445836095763,37.70097922365759,40.80844246029078,42.84681128710483,39.92733050346468,37.933251777483385,40.20610300631301,41.42389404463753,39.54655842452545,42.367126648845435,42.450586422117944,41.154568093293584,41.4989303481858,38.93306920852305,40.06367480917957,39.06278951962428,40.01982079726099,38.763221793788325,41.409585999333174,39.61081914659245,39.45538833727681,35.756194520993056,37.9889904932049,39.51823163817281,37.0253637377522,37.254784313539766,39.06628075385472,38.33063360768886,36.320469030399856,33.72237027672593,35.33734099851482,0.0,35.31248614243853,36.40482861985424,37.9401087485507,35.619815297528774,35.2723113463297,36.73595354995434,36.27397561874826,39.87641037725397,39.16611180249443,37.41710955092566,40.699215518125825,39.87485871195631,38.20141552545078,37.56794860685415,40.597648493241984,38.45672099878272,40.77854534370479,41.740165240874596,40.9671423681545,38.66435647820406,38.2264209580136,37.04345913820346,40.45712650408236,41.26873509973416,38.041371814104075,37.76541512443228,39.48775492062099,40.97304496792201,40.338729180471574,43.7634262000462,40.629201642953745,41.39332563840953,40.999920293243164,42.64267094848681,41.095054274678645,39.55423732840531,40.66163046068292,37.34045216908498,38.832942016037336,40.96714236815449,42.192008453521765,41.93760278357741,38.812492654513285,40.168588080857276,43.61966736764073,40.12665134481261,39.39615012764798,41.44888970185262
VCB_53.pdb_ringEdges,43.63828344624798,43.44981829927092,43.116642728467355,44.09565755548443,37.583313406658206,42.26913458496751,41.498930348185816,42.359957661356326,39.12095093096439,41.10931280292271,43.8976825806069,43.385940917318486,42.09264602841224,41.44686074716892,40.63224730060068,41.458244736661065,40.19099282351006,40.85251650235477,40.91321385002811,40.90167816469707,43.030161180755925,40.76426732073181,40.0707979121443,41.06039974251656,42.62362003337422,37.793672165766345,40.36202188267482,40.252135628534745,39.69140218494944,39.2177319727866,42.557273980219335,41.93620011606078,38.940869088953995,39.178158514345284,39.39268812858099,38.78492171586077,38.983064307879225,38.9626937373172,39.30162674653239,40.85843566151165,40.78015878785332,39.715930302911325,39.144500750396915,39.47873865893162,37.605334994433626,35.2037579693333,37.01883169121004,38.275972997854176,38.72713324883735,39.87851923399738,35.54327810903749,37.31436259369068,35.31248614243853,0.0,35.30835224932043,37.63615514756974,35.260190665276234,35.338463063319,35.82949211817862,35.615986227332435,36.86862976252915,39.49757445463666,37.24237285018215,41.276251962052754,39.93338679931393,36.49206198936004,40.38415746665942,40.32573255233384,39.977771601506575,41.11587324476695,41.01821689989781,39.251793181635136,38.106547107575544,37.700979223657555,41.82117756886088,39.58668819632358,40.403811377841734,40.07683252761659,38.87015421745701,40.770648163035034,40.11380325186057,40.958739002239795,43.980833615226096,40.30704593578796,39.9089923306179,38.71959415693251,41.42485124479748,43.02020602416569,42.090648105631196,41.28850615777647,38.50043148330775,39.00803782876739,42.034087215228475,44.01841563519393,41.423894044637514,41.7339326315842,41.135717772860815,43.566091829523565,41.502447627114705,39.02633042230513,40.752689473780855
VCB_54.pdb_ringEdges,42.6856473304252,44.34215352822532,44.14591570732622,41.887441246808066,39.00756867510916,39.09866854961872,43.12837401155045,43.090015726821186,38.49528166203818,41.39834650903247,45.76129216451886,45.150148922372615,42.414029413244194,44.85997580465137,43.13583954897339,40.98963150685235,44.895036141565946,43.60068357082425,42.324351885495396,41.16624460634113,42.97245406395673,41.76075651031396,39.06120553410737,42.40247043405229,42.33842283234332,38.708226482049305,41.64471578653384,38.90588610809695,42.22303060801648,40.55363053896742,42.40511129630831,43.14297050667049,41.46430861462533,42.77269301755339,38.49439876635877,41.10547567805241,41.807599563519794,42.65752557307367,39.790124786196536,42.790822219617866,40.153756773265165,42.590209273093855,37.56522287300997,39.200562443166156,37.33397525125074,39.28386165453159,38.944371252949814,37.010626749282814,36.73487417144854,39.884582941620664,38.98393613641977,36.09078362005137,36.40482861985424,35.30835224932043,0.0,34.05961709032954,35.62391304766905,36.005579330423075,36.52212747372436,37.78389416076736,39.46567963789613,37.83016744117653,37.868261496379404,41.282110364727984,38.42696720115795,36.957102848848855,40.00773345721356,40.30049438275612,37.999828000986746,39.39101785409592,40.36648019473026,41.97501072131455,41.674430649195955,39.55636336106927,40.242890006539476,39.16524402923187,40.9646428128492,40.957228341001176,40.57892602660609,42.920730501167135,41.55912395989271,41.05495546449571,43.196062113751545,42.06603378329226,39.59687934712157,41.05095404356292,41.400283118184106,41.916890486545,42.89564781311963,43.71002686800534,41.393325638409536,42.51855419673156,41.44536787770766,42.622168380700344,43.73563878826822,41.129160496383335,40.766234051969526,43.08440315481899,41.38853577074445,40.97865962500865,40.13313356300578
VCB_55.pdb_ringEdges,43.68581628700915,45.39289627992188,44.3435488746378,43.325197828567816,40.2729359271425,42.4045872472289,42.49753036525739,43.560450571940905,40.998549312770045,42.818337447716225,46.844581488309004,46.04313597454432,46.39266901744391,45.14208988147436,43.734353566929705,43.17975802697346,44.350809863090305,41.316737127761385,43.26451045514964,41.68565841685917,43.7343535669297,43.23861946810548,40.07798498146202,43.45529343167665,41.695629149781205,37.991353218725706,40.80007048564979,40.917750541399464,40.29965103618576,40.25367275087633,43.46615140638511,43.43623779533216,39.944253092526694,43.361187628945274,39.46592253317206,41.47888141555704,42.17185506326617,42.072880019265064,40.643859456833624,42.27249501061727,41.019725315069444,41.40964913391973,38.292487474045004,40.34903275723529,39.156921329663184,39.11793241169041,37.9423252262297,38.6629026790926,38.54817318334842,37.90167303922235,38.67180493243144,36.92099555610645,37.9401087485507,37.63615514756974,34.05961709032954,0.0,36.8628855511161,38.81527673559734,37.36983509681838,37.9589159860005,41.74581241310925,38.69345477294315,37.7682763907099,42.69463952311484,39.8723562512717,36.91536572458034,38.96633930880014,40.575178348828224,37.330216956765966,41.13872593119327,41.99339091064564,41.74759721994006,40.73075417313048,38.444550228423765,39.747690085115636,38.48640650721733,42.70039516534586,40.80113843514038,41.99871353979578,42.501764669246455,41.366937636375354,40.84444159963582,43.43744155651943,41.065079334402185,38.473667536146316,39.968626040159684,40.24850908617776,41.70776012808607,43.59362748497171,45.16723705112203,42.68607605911586,39.08199302299258,42.04093865360073,43.30950576675234,43.589499245167424,41.38965170152875,40.061717093387195,44.34535686383942,42.33115634359196,41.37196170942683,42.00609977492149
VCB_56.pdb_ringEdges,45.81195817668763,44.30814066259203,46.3325950945091,44.626506187088374,40.57887233739123,43.035780826802174,42.279544851547726,43.74116779818058,38.78362972493066,41.373604670111796,45.35865305988939,42.653081987707694,41.879430634138956,44.510398775213716,43.06689329955146,41.26055156524707,41.30391109683716,40.20903983598208,41.651055899176725,41.093993963464854,44.45839650288625,42.315188329944824,39.90293233228105,41.61133581097655,41.895939144213045,38.211086689199256,40.893708866237674,41.847570683533036,43.56944223072291,40.35749829765614,43.98323110841663,42.130723010064365,40.82455154333726,41.29204136075818,37.42923024440195,39.348008783253235,38.44512825716988,40.37563276448929,37.59831266783671,41.65105589917672,39.46308498144468,40.963132369334595,37.91976393296808,38.17543496049075,34.924568575661425,36.174558640161145,36.369107530578844,39.190501717081936,39.8493349870569,37.54573101181183,37.52506787407918,38.895200234825786,35.619815297528774,35.260190665276234,35.62391304766905,36.8628855511161,0.0,34.256128691683415,33.895019267654696,35.427018479463186,38.903007707818674,39.200862557759265,36.84580127905248,40.59153028840731,40.64110414845088,38.88060042392121,42.490752550261874,43.06127771379098,38.876991644195336,42.07515839837529,41.826355431887684,41.582550387536706,39.139658327973464,39.266254977479434,42.712240774543496,38.228518253303235,42.12298623672015,41.18109217761447,40.914491842152074,43.071223377382815,41.714529372681625,41.97501072131454,43.750032679726424,42.65083448090103,40.37201731564921,39.68036782105159,40.34433491182037,41.163757140970375,43.03944585821406,43.1216044099073,41.2555139247338,41.65730090817518,42.23961114233111,43.377001627043235,45.19649667337999,42.69065910392661,41.51251484659646,44.18060576685125,41.99429362625069,41.00831522034687,41.50042129087687
VCB_57.pdb_ringEdges,45.55019257448855,45.850339091126145,44.95115722590153,43.621725114451756,39.4834401734485,40.557133105677444,39.87842089600647,43.5212716878152,36.46475601690693,41.00845335034435,45.51803970952427,43.688648860037915,40.983189071769175,42.83500289210789,40.64528528238274,39.49671396386486,41.443570055084294,40.58580839575897,40.87140148924422,42.17185506326619,43.90424319819334,41.393020366678456,40.97728793321566,42.938279664728704,43.21414478348724,40.68885069409193,41.03174816283702,40.121612515571655,44.616555638429155,40.992650385415686,42.717535036144994,43.89640210366979,41.53686972848296,41.28128707186069,36.61748335352895,41.07685553936892,40.17330647801983,39.869788060635635,39.00126806496661,42.53058363886293,40.33896681880582,42.09358802128243,39.642201495799334,38.42300962763483,38.402818524012496,38.06500574424455,38.06980173210219,40.65178126800155,40.456286422645306,37.60638938898307,37.19536832505633,37.59352607317358,35.2723113463297,35.338463063319,36.005579330423075,38.81527673559734,34.256128691683415,0.0,32.00114377040885,32.50001508295273,34.0906647116084,36.18578302657256,34.59222777188861,37.70070184214055,37.93488286116926,35.99024317069613,39.409597052866246,40.173067859744286,36.34077395779915,39.4197345045548,40.52438411698572,39.509884039556155,37.655600202088415,38.50904316168814,38.36354024387707,38.49268951332838,40.56753158298378,37.80382800411497,38.56964388212447,39.75830026657515,41.44559917086268,39.22687487448247,41.53514930093529,40.47421514375877,40.36101788490829,39.688723477101576,39.30366666747047,39.79121984144985,41.304428012266236,39.33915986533874,38.66290267909263,39.486894215863806,40.76568893488145,42.179056021733544,42.727040618325134,41.04602868230055,39.819253945163986,42.476865419432386,40.633770043817734,39.29333293412381,40.41800112344522
VCB_58.pdb_ringEdges,46.206753319050556,45.532013684357445,43.017977698036475,43.127070693237755,40.04764047513007,40.8285751529442,40.52354542984606,42.14572705943271,36.591199818254594,40.44569774686723,43.498889375549844,43.03447470426357,39.732942929169496,41.455396404660554,40.55062195794875,38.45682297220443,39.928487272379485,40.423692873533625,41.44709203199305,41.31982701531032,42.14345249543871,41.335504897625455,39.6139431011031,41.746626544988224,43.10713208508905,39.107148492070245,41.02834983515768,40.08162695265896,43.68091869400272,41.68588837676792,43.03865618169242,42.77703250348167,40.30073224654669,40.758238270662645,38.50228751374198,41.205854439474386,41.37983890179046,39.704749116403164,41.55786579157227,44.58275211886748,41.432718381798814,42.40802941196007,40.70683754719453,37.06563688793839,39.694980832190566,38.8283076217196,38.88219176694275,41.9280533267814,41.22467268935231,37.89897130719766,37.89897130719768,37.298548220358484,36.73595354995434,35.82949211817862,36.52212747372436,37.36983509681838,33.895019267654696,32.00114377040885,0.0,33.14987422630804,38.62341507066841,35.824907050006594,34.04641199795714,37.84892569770759,38.22495050302364,35.248560285189654,40.42498634133561,39.56662839804112,35.42193847730804,39.44813201947223,39.31653568428313,39.736375283827414,38.915035094767894,37.888737469269834,40.062108644199085,37.76138821716101,40.05452710508768,38.115247779461725,37.87850086641116,41.781243772232166,40.1904399042234,38.06980173210218,41.442518660684485,38.79369488109163,38.379948922618894,38.89000185148771,40.32172360323299,40.730304862654755,41.61781711629117,41.04013657942089,37.842535807472935,39.495610743142834,41.19207360772919,42.42184663466962,43.60294207658712,41.892080459542264,41.00050480586203,42.5032204341823,41.12779382408694,39.74769008511564,40.84801523432789
VCB_59.pdb_ringEdges,46.86536596713103,45.77221236554565,41.994521896088415,45.79876414692463,41.23213417819764,41.97257118674227,42.38440129065042,41.35711944727339,39.38527643676002,42.77660468640233,43.33908458566374,44.05954576462127,42.61794603941797,43.146262874089174,40.86782989953309,41.53470869217448,40.15847691302372,39.52459315479782,40.06630669854507,40.602317029304515,43.447882785223534,40.94442803805958,38.68353249477758,41.664151558077705,41.507738733008246,39.50496507776219,43.03108265049906,42.11097487345827,43.880229144842986,41.453462370273314,42.403128096063384,44.98730878892094,41.93538966455526,42.43946861981227,39.11174984624009,39.58622590050425,40.71125809831621,38.46150212835558,38.67350626909813,43.541801216291546,41.08123627468156,40.16813248213563,40.901678164697074,37.20639015558467,38.062235471175136,36.433530965982946,36.89335747405029,38.5259666839453,40.98963150685233,38.469148434344355,37.24554337218517,38.4843232661678,36.27397561874826,35.615986227332435,37.78389416076736,37.9589159860005,35.427018479463186,32.50001508295273,33.14987422630804,0.0,35.90490951434241,36.553705974624556,35.7238012844869,40.48508695551007,40.731139292450514,34.976917380686054,40.79810538554593,39.87842089600645,36.62490789060969,39.833509721489875,40.664673689512284,41.050954043562896,38.22803953299133,39.42856533917871,39.9252242249404,39.093497222101625,41.22301322286031,40.99303304428617,38.8040942969269,40.64071817594041,39.64674075239457,39.22483095992161,41.81812472547711,41.28414741625064,38.586540825754334,36.97531414618613,41.11043631313361,41.96828349089488,43.644823155046694,42.796900911968514,39.32726218793091,39.32268605200094,41.99148165509784,42.37525072065473,42.375250720654726,41.02517426833529,41.55381842512267,42.70119109735583,41.21918668244839,39.21447645192646,41.174679699616576
VCB_60.pdb_ringEdges,48.70332579357522,44.66493021695445,45.87475608858723,45.39645739731886,40.540702804440876,42.41425542410043,43.06424242959424,44.00086154830913,39.34697891141506,40.836557162320425,44.27318638498639,44.155469045443276,39.66473878986193,40.49392218845685,37.441731055079075,39.72771158194403,40.54559283127106,37.449946260916526,39.48030589264615,40.07279867815306,42.79226815100632,40.80510028354705,42.126451411158975,41.616330379412,41.900899788072735,40.40488980093514,41.8513397697479,41.38717766344474,41.88439323320998,39.90448290595043,41.01133272358641,42.94544342664442,42.659629730162955,39.71139895510709,38.895917198694164,40.50349779134312,41.19705554552316,41.21331933528061,39.701072572396534,39.960568800050055,42.703813486321266,43.253692526896884,42.126451411158975,39.7517569253139,39.913108237148485,39.8974065586842,40.54711882878867,42.62137097298211,42.363835442236706,41.29353977337442,39.888701366828556,40.383315867270426,39.87641037725397,36.86862976252915,39.46567963789613,41.74581241310925,38.903007707818674,34.0906647116084,38.62341507066841,35.90490951434241,0.0,36.41547948289984,35.65880433774226,39.69169858823348,40.2105786057386,36.348039237722524,38.811616974823885,40.192369667894674,38.30673132085299,40.902647585708934,40.4178609755487,42.36185030963329,39.46678369528669,39.52349071226872,39.41369877867498,39.05491357703671,40.08247488651773,37.03324773643945,38.60663584352677,40.38484799664873,39.914658415512186,38.497364310086624,40.94926985338149,40.85637738450086,40.357951758637455,39.4914513239112,39.74924671461195,39.646740752394585,38.45682297220444,38.04299826217173,38.865524260388696,38.87333769362065,41.90911423794535,42.93981195790683,40.691752682619196,38.43503984103179,42.86454319342308,43.86473563900441,42.469284043246766,41.15306462061907,43.14023340875774
VCB_61.pdb_ringEdges,46.31182554364699,45.68497796134943,43.66969505040324,44.525256596066235,42.03616038551132,41.42643951714341,40.327817912744656,41.85764858539052,39.234249854633084,41.2054103095693,43.264873020416594,42.21412375033643,41.10698089127499,40.96820596245508,40.60024576806179,39.43383637157808,40.72878572862329,39.923914565688186,41.11641371914855,40.74827341731645,41.32418199346717,40.2056478326996,37.544825786719564,40.1052210836686,41.84163524633269,36.774790076697734,42.09358802128243,39.45506807134115,41.84364505881728,39.48643075168517,39.00850697678311,41.60224562398779,41.13240218859003,42.649884362862956,39.28299648239895,42.09986053516822,42.65133507221399,39.51720620257266,38.61136455458271,42.58598376311037,42.82552127331503,42.2210388551059,39.91419991832267,38.63314977371004,38.86176832102523,40.30395408141681,39.228552137852944,43.13541529054271,38.979319694351055,40.52393251837505,39.51979730571718,37.03324773643945,39.16611180249443,39.49757445463666,37.83016744117653,38.69345477294315,39.200862557759265,36.18578302657256,35.824907050006594,36.553705974624556,36.41547948289984,0.0,34.663888777590785,38.343726922868534,36.884522144880904,36.35469180941759,37.57719143182657,38.10817077397659,37.07641523190724,38.43340730907972,38.23656441663921,41.65878618288032,39.828849530233256,40.655757671064045,38.9704876884468,37.289318124462454,39.10539916697841,39.67083517394983,40.27824791251431,41.16880600934764,41.68320194777194,37.912799845920965,42.59974326638204,36.189311003897544,40.87178528329797,39.69169858823346,38.67340486702351,40.15036009953095,39.93539444962949,39.22325351826053,40.10158125525872,38.532718180403165,41.7311031165037,41.661850702070026,40.995530868599104,37.679325769099755,37.883504495413725,43.1230392500485,40.20093323145297,39.35329060550698,41.914884186167974
VCB_62.pdb_ringEdges,46.872710401598965,43.224055273058,43.19814003903698,43.092098765723456,38.5128335003617,40.006328475414875,41.455396404660554,42.245996058875704,37.46773194122077,40.28539797197432,43.69198986328631,41.52581159137585,42.33115634359198,40.91796351924293,41.51714347850035,40.11040319473799,42.596971263040736,39.76719835944545,40.67337349602128,40.48840173903222,41.65216479661066,38.02333877947859,40.48035107962155,42.43668614718507,42.38204700691955,38.48640650721737,40.7008963410263,40.84453761181923,42.79755251284038,40.79521096247416,41.29751768956901,42.51577689991159,42.037694465697,42.555881498436115,40.01812225645359,42.591293718946844,41.10260289983613,39.54882809795471,40.29965103618577,42.475634435487535,40.433048024469066,40.89522187387292,38.6251862247064,38.21229541256545,38.90635648789797,39.35486283495566,38.319525788361254,41.19395644909926,40.15206389831189,40.566693787886855,37.8463928973118,37.31816918920312,37.41710955092566,37.24237285018215,37.868261496379404,37.7682763907099,36.84580127905248,34.59222777188861,34.04641199795714,35.7238012844869,35.65880433774226,34.663888777590785,0.0,38.20083380901138,37.19144371812933,36.85860635923583,40.68777979733725,39.67341624346229,35.72155693176923,38.691382679892946,38.95479755721127,38.380425748160015,35.55818209252956,38.93384143280238,37.34542287913994,36.949143639417066,39.78755128771774,40.63972106332151,39.178058418429956,39.43643295239464,38.91719604683963,39.52598218860423,43.42294404709083,40.50800507239942,41.11836360688573,40.16410780230974,39.77631355248637,40.54007941797463,41.415046785170595,38.956385869328315,39.502196513760715,38.05636228332463,42.03746643029287,42.13306031184816,43.75108837737411,40.29240617836945,39.88208109109735,42.70082374596399,39.94059859493854,39.409597052866246,41.59687226385033
VCB_63.pdb_ringEdges,45.79867852076491,43.79949363521836,46.52698984797677,43.18313840222596,41.86261376661227,40.85197253659514,41.496084808885726,42.618375449164326,38.685131944342665,39.161761617485396,43.572282369066684,41.53822294154646,40.68840092088795,41.85230801610008,41.62325058313874,40.62781815262963,41.98572223339382,41.784737287106545,42.36185030963331,42.655186363996606,45.092536180305046,41.525370883536446,42.31239768461907,43.19892680019329,42.86916814380766,40.11404222267148,40.359096185125104,40.68442770830227,43.73627640344284,40.42216221650056,44.53478726443475,44.15139333893178,42.61095218588021,42.56113378344692,42.03806761187187,44.6032033786139,43.3532483146714,42.443339136277245,42.48745040910081,45.402187234366764,43.78553396670482,42.64566476573619,43.348453872762846,40.91160565321519,41.863862776097875,42.43565935843571,43.294965417483546,44.38555575762075,44.90317833780375,40.608272658152686,42.951500236301705,41.555842157622074,40.699215518125825,41.276251962052754,41.282110364727984,42.69463952311484,40.59153028840731,37.70070184214055,37.84892569770759,40.48508695551007,39.69169858823348,38.343726922868534,38.20083380901138,0.0,32.323649247162564,37.013110790237185,39.95481107582137,39.82433103076476,38.21422244905191,39.15373865347555,39.87165684553184,42.505475746185816,40.24233780030666,41.48553045909828,38.30082736581966,41.065365822704045,38.988697317537046,39.49914094099079,38.78946019503525,41.12424450173869,41.81180994623884,41.06974778357593,41.85111071894735,39.94510394248634,41.51251484659649,40.6706201871232,43.105181183706684,40.52951263382666,42.58443873832269,40.12137358985092,40.00717800519055,40.28640385430285,41.50235313695049,41.65298075888713,42.308947739497555,39.96342554466045,42.36132572537519,42.80399671848713,43.40229806270849,41.74164756705471,42.4413577223433
VCB_64.pdb_ringEdges,43.812872035410905,43.66978485099818,44.462159868035265,41.78980497159893,40.59438556541477,36.911777291702485,36.55288346711308,38.947649351125364,38.40921730335325,39.12381329682133,43.4867069564622,41.56801393060632,40.77377943390365,40.548569547824144,39.78404668168353,38.48432326616779,41.731635622926525,42.05106347047393,42.46213230324836,42.38681712272357,43.28609793582472,41.62766802378009,40.0113818229422,43.23432631228993,42.85260749941497,38.78868509634313,42.42726956350579,38.17616544184524,41.51425720398069,39.21417644152344,43.573212374133185,42.187309266897245,41.365673622562596,42.36340345238709,39.72116320175205,43.300641262792745,42.52767393249881,41.90964448254841,42.9175528178074,45.49576819603428,41.39250455760319,40.1169857918016,40.93700990493116,39.12841269127289,40.035713903957905,40.94336382607493,42.12314139988068,42.72937589375904,40.37924788961184,39.47504106524018,40.76068634356225,36.21185544742958,39.87485871195631,39.93338679931393,38.42696720115795,39.8723562512717,40.64110414845088,37.93488286116926,38.22495050302364,40.731139292450514,40.2105786057386,36.884522144880904,37.19144371812933,32.323649247162564,0.0,36.39988508205662,37.50944688561122,39.74114499689825,35.576668568111174,37.59080219396839,36.15714913473127,39.49514738125013,38.59498652350401,39.55377465330739,37.37159570552672,38.27288783662819,39.476608445750344,39.912649722151244,40.61965567327292,42.22573428805688,40.95517502899696,40.12949626631562,38.967781787384254,37.651827720828585,39.51321446866937,38.22009418000618,40.06466450686857,39.09144633382844,40.78859894531279,39.66208025333251,38.65810137271258,40.14534595370829,40.81604409221566,39.70984084197506,40.866859652595394,38.69083085379357,38.57560835441038,41.13858823860874,40.87277673459004,38.72223863241747,38.79162814246596
VCB_65.pdb_ringEdges,43.67140123013064,41.48876531133252,41.2216708029994,42.56208588267382,38.82424505843355,39.27154779520332,37.66648736147966,39.173564960584514,37.21938726888215,39.88162221938417,39.92282315015898,41.25469010109875,39.88504177927119,39.41330078624609,36.844382159727246,37.842639435921036,39.8582127570092,36.73655846250227,39.27526454689723,38.44351882220921,41.13421361119923,39.47920221341119,38.762749677070595,40.660633860891814,41.10848604938323,38.39443269373362,39.20719777411386,39.66732025605335,41.744862572516176,40.81118647107036,42.735035093010936,43.675741211459446,39.52419627902979,40.44471737320829,39.13720905861336,41.05262046518868,40.5465922586702,39.78856975595385,37.398134703522764,42.28446049234336,41.28032654276282,40.94692882735116,39.3780293298152,37.68591676528634,38.84556316721101,36.028674128770355,37.5517536846554,39.72615410861514,42.084902255100396,39.35832816117454,38.998095031962876,37.37482521581682,38.20141552545078,36.49206198936004,36.957102848848855,36.91536572458034,38.88060042392121,35.99024317069613,35.248560285189654,34.976917380686054,36.348039237722524,36.35469180941759,36.85860635923583,37.013110790237185,36.39988508205662,0.0,33.90280867022445,36.773605197419606,36.98587141187648,37.63838952470034,37.26960012774376,38.763221793788304,36.320972893019054,38.6824060821585,37.47477873709646,36.719415414867186,37.02763497219323,38.59032355261389,38.247183671788584,38.04406343343513,37.81574409011842,38.42905355148298,40.45198881010442,35.73622805561189,36.893853512682185,37.44488469708799,38.76434585806813,37.228143124830666,39.349116142252484,38.40209235403403,34.76584606028713,35.54058099698831,37.20295862856816,38.61820266845739,37.97019815213532,36.26730824115328,38.10775914678721,41.55666001118721,39.38787621881035,37.702620355876434,37.876867354759206
